"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Krasnobród";"gmina do 20 tyś.";"062004";"Mayor";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA KRASNOBRÓD";"DZM-7503-122/10";"wyborczy w gminie do 20 tys.";"4";"Pasieczny";"Marek";"M";"56";"Wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"062004";"Krasnobród";"Krasnobród";;"N";"484";"13,63"
"1";"Biała Podlaska";"gmina do 20 tyś.";"060103";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Nowachowicz";"Jerzy Stanisław";"M";"65";"średnie";;;"060103";"Biała Podlaska";"Sławacinek Stary";;"N";"674";"13,13"
"1";"Stoczek Łukowski";"gmina do 20 tyś.";"061102";"Mayor";"KOMITET WYBORCZY WYBORCÓW STOCZEK NASZE DOBRO";"DBP-7503-74/10";"wyborczy w gminie do 20 tys.";"1";"Gołęgowski";"Bogdan Paweł";"M";"50";"wyższe";;;"061102";"Stoczek Łukowski";"Stoczek Łukowski";;"N";"574";"38,63"
"1";"Biała Podlaska";"gmina do 20 tyś.";"060103";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Panasiuk";"Wiesław Marian";"M";"56";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"060103";"Biała Podlaska";"Hrud";;"T";"3130";"60,95"
"1";"Biała Podlaska";"gmina do 20 tyś.";"060103";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Nitek";"Artur";"M";"46";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"060103";"Biała Podlaska";"Sławacinek Stary";;"N";"1331";"25,92"
"1";"Tyszowce";"gmina do 20 tyś.";"061812";"Mayor";"KOMITET WYBORCZY WYBORCÓW MARIUSZA ZAJĄCA";"DZM-7503-149/10";"wyborczy w gminie do 20 tys.";"1";"Zając";"Mariusz Marian";"M";"44";"Wyższe";;;"061812";"Tyszowce";"Soból";;"T";"2301";"89,15"
"1";"Niemce";"gmina do 20 tyś.";"060911";"Reeve";"KOMITET WYBORCZY WYBORCÓW MARIANA GOLIANKA ROZWÓJ I GOSPODARNOŚĆ";"DLB-7503-4/10";"wyborczy w gminie do 20 tys.";"2";"Golianek";"Marian Tomasz";"M";"34";"wyższe";;;"060911";"Niemce";"Krasienin Kolonia";;"N";"1105";"15,60"
"1";"Niemce";"gmina do 20 tyś.";"060911";"Reeve";"KOMITET WYBORCZY WYBORCÓW SYLWII PISAREK PIOTROWSKIEJ";"DLB-7503-10/10";"wyborczy";"6";"Pisarek-Piotrowska";"Sylwia Ewa";"K";"34";"wyższe";"członek Prawa i Sprawiedliwości";;"060911";"Niemce";"Rudka Kozłowiecka";;"N";"382";"5,39"
"1";"Niemce";"gmina do 20 tyś.";"060911";"Reeve";"KOMITET WYBORCZY WYBORCÓW STEFANA CZYŻYKA";"DLB-7503-69/10";"wyborczy w gminie do 20 tys.";"1";"Czyżyk";"Stefan";"M";"67";"Wyższe techniczne";;;"060911";"Niemce";"Niemce";;"2";"2097";"29,60"
"1";"Stoczek Łukowski";"gmina do 20 tyś.";"061102";"Mayor";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA STOCZKA";"DBP-7503-114/10";"wyborczy w gminie do 20 tys.";"2";"Szczepanik";"Ireneusz Bogdan";"M";"59";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"061102";"Stoczek Łukowski";"Stoczek Łukowski";;"T";"912";"61,37"
"1";"Niemce";"gmina do 20 tyś.";"060911";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"8";"Urbaś";"Krzysztof";"M";"52";"średnie";"członek Polskiego Stronnictwa Ludowego";;"060911";"Niemce";"Dys";;"2";"1689";"23,84"
"1";"Niemce";"gmina do 20 tyś.";"060911";"Reeve";"KOMITET WYBORCZY WYBORCÓW EWY ANNY JACHIM";"DLB-7503-94/10";"wyborczy w gminie do 20 tys.";"3";"Jachim";"Ewa Anna";"K";"43";"wyższe";;;"060911";"Niemce";"Krasienin Kolonia";;"N";"849";"11,98"
"1";"Niemce";"gmina do 20 tyś.";"060911";"Reeve";"KOMITET WYBORCZY WYBORCÓW RAZEM ZMIENIAMY GMINĘ";"DLB-7503-53/10";"wyborczy w gminie do 20 tys.";"4";"Karwicki";"Henryk";"M";"57";"średnie";;;"060911";"Niemce";"Ciecierzyn";;"N";"648";"9,15"
"1";"Niemce";"gmina do 20 tyś.";"060911";"Reeve";"KOMITET WYBORCZY STRONNICTWO ""PIAST""";"ZPOW-7500-17/10";"partia";"7";"Studziński";"Tomasz Paweł";"M";"32";"wyższe";"członek Stronnictwa ""Piast""";;"060911";"Niemce";"Niemce";;"N";"233";"3,29"
"1";"Niemce";"gmina do 20 tyś.";"060911";"Reeve";"KOMITET WYBORCZY WYBORCÓW ROBERTA KROCZA ""JEDNOŚCIĄ SILNI""";"DLB-7503-86/10";"wyborczy w gminie do 20 tys.";"5";"Krocz";"Robert Sylwester";"M";"39";"wyższe techniczne";;;"060911";"Niemce";"Dys";;"N";"82";"1,16"
"1";"Ułęż";"gmina do 20 tyś.";"061606";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINY UŁĘŻ";"DLB-7503-146/10";"wyborczy w gminie do 20 tys.";"1";"Olszak";"Krzysztof Józef";"M";"62";"wyższe";;;"061606";"Ułęż";"Ułęż";;"T";"1317";"76,30"
"1";"Krzczonów";"gmina do 20 tyś.";"060909";"Reeve";"KOMITET WYBORCZY WYBORCÓW PRAWO I RODZINA GMINY KRZCZONÓW";"DLB-7503-116/10";"wyborczy w gminie do 20 tys.";"2";"Podsiadły";"Marian";"M";"47";"wyższe";;;"060909";"Krzczonów";"Krzczonów Sołtysy";;"T";"1656";"68,32"
"1";"Lublin";"miasto na prawach powiatu";"066301";"President";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Bieńko";"Andrzej";"M";"53";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"066301";"Lublin";"Lublin";;"N";"1482";"1,37"
"1";"Jabłoń";"gmina do 20 tyś.";"061302";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Sokołowski";"Rafał Sebastian";"M";"31";"Wyższe";"członek Polskiego Stronnictwa Ludowego";;"061302";"Jabłoń";"Jabłoń";;"N";"172";"8,70"
"1";"Janowiec";"gmina do 20 tyś.";"061403";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Kocoń";"Tadeusz";"M";"60";"wyższe";"członek Prawa i Sprawiedliwości";;"061401";"Puławy";"Puławy";;"2";"927";"46,51"
"1";"Lublin";"miasto na prawach powiatu";"066301";"President";"KOALICYJNY KOMITET WYBORCZY LISTA SIERAKOWSKIEJ - LEWICA";"ZPOW-7501-3/10";"koalicja";"5";"Sierakowska";"Izabella Antonina";"K";"64";"wyższe";"członek ""Socjaldemokracji Polskiej""";;"066301";"Lublin";"Radawiec Duży";;"N";"19437";"17,92"
"1";"Lublin";"miasto na prawach powiatu";"066301";"President";"KOMITET WYBORCZY WYBORCÓW ZBIGNIEWA WOJCIECHOWSKIEGO";"DLB-7503-25/10";"wyborczy";"7";"Wojciechowski";"Zbigniew Czesław";"M";"48";"wyższe";;;"066301";"Lublin";"Lublin";;"N";"15319";"14,13"
"1";"Lublin";"miasto na prawach powiatu";"066301";"President";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"8";"Żuk";"Krzysztof Jan";"M";"53";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"066301";"Lublin";"Świdnik";;"2";"33773";"31,15"
"1";"Lublin";"miasto na prawach powiatu";"066301";"President";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNY PREZYDENT-DLA-OBYWATELA";"DLB-7503-226/10";"wyborczy";"4";"Rozwadowski";"Henryk Piotr";"M";"65";"wyższe";;;"066301";"Lublin";"Lublin";;"N";"783";"0,72"
"1";"Wyryki";"gmina do 20 tyś.";"061908";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Rudko";"Robert";"M";"38";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"061908";"Wyryki";"Włodawa";;"N";"115";"8,45"
"1";"Baranów";"gmina do 20 tyś.";"061402";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Maruszak";"Pelagia";"K";"47";"Wyższe";;;"061402";"Baranów";"Baranów";;"N";"256";"11,13"
"1";"Baranów";"gmina do 20 tyś.";"061402";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""RAZEM""";"DLB-7503-31/10";"wyborczy w gminie do 20 tys.";"1";"Gagoś";"Robert Wojciech";"M";"40";"Wyższe";"członek Sojuszu Lewicy Demokratycznej";;"061402";"Baranów";"Baranów";;"T";"1153";"50,13"
"1";"Annopol";"gmina do 20 tyś.";"060702";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"3";"Sendrowicz";"Jerzy Leszek";"M";"38";"wyższe";;;"060702";"Annopol";"Annopol";;"N";"248";"5,56"
"1";"Izbica";"gmina do 20 tyś.";"060604";"Reeve";"KOMITET WYBORCZY WYBORCÓW JERZEGO LEWCZUKA";"DCH-7503-5/10";"wyborczy w gminie do 20 tys.";"3";"Lewczuk";"Jerzy";"M";"50";"wyższe";;;"060604";"Izbica";"Izbica";;"N";"1626";"38,30"
"1";"Lubycza Królewska";"gmina do 20 tyś.";"061805";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINY LUBYCZA KRÓLEWSKA";"DZM-7503-178/10";"wyborczy w gminie do 20 tys.";"2";"Głąb";"Jerzy Wojciech";"M";"57";"wyższe";;;"061802";"Bełżec";"Bełżec";;"2";"895";"35,39"
"1";"Grabowiec";"gmina do 20 tyś.";"062002";"Reeve";"KOMITET WYBORCZY WYBORCÓW LEPSZE JUTRO";"DZM-7503-106/10";"wyborczy w gminie do 20 tys.";"6";"Zielińska";"Bronisława";"K";"52";"wyższe";;;"062002";"Grabowiec";"Grabowczyk";;"N";"389";"22,88"
"1";"Krynice";"gmina do 20 tyś.";"061804";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Palonka";"Romuald Antoni";"M";"63";"średnie";"członek Polskiego Stronnictwa Ludowego";;"061804";"Krynice";"Krynice";;"N";"311";"18,20"
"1";"Rejowiec Fabryczny";"gmina do 20 tyś.";"060308";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Patra";"Maria Franciszka";"K";"57";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"060301";"Rejowiec Fabryczny";"Rejowiec Fabryczny";;"N";"921";"44,90"
"1";"Milejów";"gmina do 20 tyś.";"061004";"Reeve";"KOMITET WYBORCZY WYBORCÓW RAZEM GMINIE";"DLB-7503-246/10";"wyborczy w gminie do 20 tys.";"2";"Suryś";"Tomasz Andrzej";"M";"38";"Wyższe";"członek Stronnictwa ""Piast""";;"061705";"Trawniki";"Bonów";;"T";"2572";"71,15"
"1";"Sitno";"gmina do 20 tyś.";"062009";"Reeve";"KOMITET WYBORCZY ZAMOJSKIE STOWARZYSZENIE SAMORZĄDOWE";"DZM-7502-4/10";"organizacja";"3";"Juszczak";"Andrzej";"M";"46";"wyższe";;;"062009";"Sitno";"Jarosławiec";;"N";"164";"5,67"
"1";"Szastarka";"gmina do 20 tyś.";"060706";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NASZA WSPÓLNA GMINA""";"DLB-7503-332/10";"wyborczy w gminie do 20 tys.";"2";"Michałek";"Ryszard Eugeniusz";"M";"59";"Średnie";;;"060706";"Szastarka";"Blinów Drugi";;"N";"745";"28,20"
"1";"Urszulin";"gmina do 20 tyś.";"061905";"Reeve";"KOMITET WYBORCZY WYBORCÓW ROMANA WAWRZYCKIEGO";"DCH-7503-113/10";"wyborczy w gminie do 20 tys.";"1";"Wawrzycki";"Roman Jan";"M";"42";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"061905";"Urszulin";"Wereszczyn";;"T";"1234";"78,15"
"1";"Rejowiec";"gmina do 20 tyś.";"060315";"Reeve";"KOMITET WYBORCZY WYBORCÓW REJOWIEC 2010";"DCH-7503-1/10";"wyborczy w gminie do 20 tys.";"2";"Górski";"Tadeusz";"M";"58";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"060315";"Rejowiec";"Rybie";;"T";"1366";"51,37"
"1";"Krzywda";"gmina do 20 tyś.";"061104";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Warda";"Tadeusz";"M";"60";"Średnie";"członek Polskiego Stronnictwa Ludowego";;"061104";"Krzywda";"Krzywda";;"N";"1620";"33,09"
"1";"Krzywda";"gmina do 20 tyś.";"061104";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NAJLEPSZY""";"DBP-7503-46/10";"wyborczy w gminie do 20 tys.";"1";"Kędra";"Jerzy";"M";"50";"Wyższe";;;"061104";"Krzywda";"Krzywda";;"T";"2717";"55,49"
"1";"Krzywda";"gmina do 20 tyś.";"061104";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Tomasik";"Tadeusz";"M";"50";"Wyższe";;;"061104";"Krzywda";"Radoryż Kościelny";;"N";"559";"11,42"
"1";"Puławy";"gmina pow. 20 tyś.";"061401";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Kamiński";"Sławomir Adam";"M";"39";"wyższe";"członek Prawa i Sprawiedliwości";;"061401";"Puławy";"Puławy";;"N";"3534";"19,36"
"1";"Łabunie";"gmina do 20 tyś.";"062005";"Reeve";"KOMITET WYBORCZY ZAMOJSKIE STOWARZYSZENIE SAMORZĄDOWE";"DZM-7502-4/10";"organizacja";"1";"Piłat";"Michał Adam";"M";"53";"średnie";;;"062005";"Łabunie";"Łabuńki Drugie";;"N";"609";"23,14"
"1";"Siemień";"gmina do 20 tyś.";"061306";"Reeve";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNE POROZUMIENIE SAMORZĄDOWE";"DBP-7503-47/10";"wyborczy";"1";"Dawidek";"Stanisław";"M";"59";"średnie";;;"061306";"Siemień";"Siemień";;"T";"1295";"76,18"
"1";"Tomaszów Lubelski";"gmina pow. 20 tyś.";"061801";"Mayor";"KOMITET WYBORCZY WYBORCÓW NIWA";"DZM-7503-76/10";"wyborczy";"2";"Piwko-Witkowska";"Ewa Katarzyna";"K";"33";"wyższe";;;"061801";"Tomaszów Lubelski";"Tomaszów Lubelski";;"N";"1143";"13,28"
"1";"Józefów nad Wisłą";"gmina do 20 tyś.";"061202";"Reeve";"KOMITET WYBORCZY WYBORCÓW PRZYSZŁOŚĆ TO MY";"DLB-7503-33/10";"wyborczy w gminie do 20 tys.";"6";"Zaręba-Kotowska";"Joanna";"K";"35";"Wyższe";;;"061202";"Józefów nad Wisłą";"Rybitwy";;"N";"625";"21,13"
"1";"Józefów nad Wisłą";"gmina do 20 tyś.";"061202";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"5";"Teresiński";"Mieczysław Marian";"M";"62";"Wyższe Rolnicze";"członek Polskiego Stronnictwa Ludowego";;"061202";"Józefów nad Wisłą";"Nietrzeba";;"2";"782";"26,44"
"1";"Józefów nad Wisłą";"gmina do 20 tyś.";"061202";"Reeve";"KOMITET WYBORCZY WYBORCÓW ,,RAZEM MOŻEMY WSZYSTKO''";"DLB-7503-195/10";"wyborczy w gminie do 20 tys.";"1";"Kapica";"Grzegorz";"M";"45";"Wyższe Pedagogiczne";;;"061202";"Józefów nad Wisłą";"Rybitwy";;"2";"728";"24,61"
"1";"Łukowa";"gmina do 20 tyś.";"060209";"Reeve";"KOMITET WYBORCZY WYBORCÓW BIŁGORAJSKIE POROZUMIENIE SAMORZĄDÓW";"DZM-7503-7/10";"wyborczy";"3";"Rój";"Jan";"M";"54";"wyższe";;;"060209";"Łukowa";"Chmielek";;"N";"306";"15,05"
"1";"Uchanie";"gmina do 20 tyś.";"060407";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Suchocka";"Hanna";"M";"48";"wyższe";;;"060407";"Uchanie";"Uchanie";;"N";"278";"11,56"
"1";"Cyców";"gmina do 20 tyś.";"061001";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Jarosiński";"Krzysztof";"M";"55";"średnie";;;"061001";"Cyców";"Wólka Cycowska";;"N";"231";"6,92"
"1";"Modliborzyce";"gmina do 20 tyś.";"060506";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Gomółka";"Włodzimierz Marian";"M";"52";"średnie";"członek Polskiego Stronnictwa Ludowego";"popierany przez Polskie Stronnictwo Ludowe";"060506";"Modliborzyce";"Wolica Pierwsza";;"2";"1415";"40,11"
"1";"Gorzków";"gmina do 20 tyś.";"060603";"Reeve";"KOMITET WYBORCZY WYBORCÓW FORUM INICJATYW LOKALNYCH ""RAZEM""";"DCH-7503-29/10";"wyborczy";"1";"Cichosz";"Janusz";"M";"62";"średnie";;;"060603";"Gorzków";"Wielkopole";;"2";"515";"25,11"
"1";"Hrubieszów";"gmina do 20 tyś.";"060401";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"5";"Perechubko-Mirosław";"Teresa";"K";"34";"wyższe";"członek Sojuszu Lewicy Demokratycznej";"popierana przez Sojusz Lewicy Demokratycznej";"060401";"Hrubieszów";"Dziekanów";;"N";"264";"3,71"
"1";"Mircze";"gmina do 20 tyś.";"060405";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NASZA GMINA MIRCZE""";"DZM-7503-177/10";"wyborczy w gminie do 20 tys.";"1";"Baran";"Andrzej";"M";"43";"wyższe";;;"060405";"Mircze";"Prehoryłe";;"N";"692";"23,68"
"1";"Włodawa";"gmina do 20 tyś.";"061901";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Stefaniuk";"Agnieszka Halina";"K";"39";"wyższe";;;"061901";"Włodawa";"Włodawa";;"N";"413";"7,44"
"1";"Mircze";"gmina do 20 tyś.";"060405";"Reeve";"KOMITET WYBORCZY WYBORCÓW LECHA SZOPIŃSKIEGO ""GMINA MIRCZE""";"DZM-7503-115/10";"wyborczy w gminie do 20 tys.";"2";"Szopiński";"Lech Stanisław";"M";"53";"wyższe";;;"060405";"Mircze";"Mircze";;"T";"2230";"76,32"
"1";"Sitno";"gmina do 20 tyś.";"062009";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Gałaszkiewicz";"Krzysztof Jan";"M";"49";"wyższe";"członek Prawa i Sprawiedliwości";;"062009";"Sitno";"Horyszów - Stara Kolonia";;"N";"587";"20,28"
"1";"Terespol";"gmina do 20 tyś.";"060102";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Maksymiuk";"Mirosław";"M";"51";"średnie";"członek Prawa i Sprawiedliwości";;"060102";"Terespol";"Terespol";;"N";"236";"9,76"
"1";"Garbów";"gmina do 20 tyś.";"060904";"Reeve";"KOMITET WYBORCZY WYBORCÓW GARBÓW JUTRA";"DLB-7503-202/10";"wyborczy w gminie do 20 tys.";"1";"Dados";"Ryszard Tomasz";"M";"53";"wyższe";;;"066301";"Lublin";"Lublin";;"N";"409";"11,91"
"1";"Trawniki";"gmina do 20 tyś.";"061705";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""ROZWÓJ GMINY""";"DLB-7503-83/10";"wyborczy w gminie do 20 tys.";"1";"Szpakowski";"Jerzy";"M";"61";"Wyższe";;;"061705";"Trawniki";"Trawniki";;"T";"2446";"81,94"
"1";"Trzeszczany";"gmina do 20 tyś.";"060406";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""ZIEMIA TRZESZCZAŃSKA""";"DZM-7503-72/10";"wyborczy w gminie do 20 tys.";"2";"Kozłowski";"Henryk Adam";"M";"61";"Wyższe";;;"060401";"Hrubieszów";"Hrubieszów";;"2";"451";"23,13"
"1";"Annopol";"gmina do 20 tyś.";"060702";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"4";"Skórski";"Stefan";"M";"47";"wyższe";;;"060702";"Annopol";"Annopol";;"2";"1044";"23,42"
"1";"Zakrzew";"gmina do 20 tyś.";"060916";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""FLORIAN""";"DLB-7503-322/10";"wyborczy w gminie do 20 tys.";"3";"Wójtowicz";"Marian Antoni";"M";"57";"Średnie";;;"060916";"Zakrzew";"Zakrzew-Kolonia";;"N";"151";"9,52"
