"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Maków";"gmina do 20 tyś.";"101506";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA-WSPÓLNYM DOBREM";"DSK-7503-23/10";"wyborczy w gminie do 20 tys.";"1";"Białek";"Jan Wojciech";"M";"61";"wyższe";;;"101506";"Maków";"Maków";;"N";"411";"15,54"
"1";"Skierniewice";"miasto na prawach powiatu";"106301";"President";"KOMITET WYBORCZY WYBORCÓW LESZKA TRĘBSKIEGO FORUM";"DSK-7503-101/10";"wyborczy";"7";"Trębski";"Leszek";"M";"48";"wyższe";;;"106301";"Skierniewice";"Skierniewice";;"2";"6625";"36,99"
"1";"Moszczenica";"gmina do 20 tyś.";"101006";"Reeve";"KOMITET WYBORCZY WYBORCÓW BOGUSŁAWA LECHA";"DPT-7503-136/10";"wyborczy w gminie do 20 tys.";"4";"Lech";"Bogusław Artur";"M";"41";"średnie";;;"101006";"Moszczenica";"Moszczenica";;"2";"1783";"33,14"
"1";"Maków";"gmina do 20 tyś.";"101506";"Reeve";"KOMITET WYBORCZY WYBORCÓW JERZEGO STANKIEWICZA";"DSK-7503-9/10";"wyborczy w gminie do 20 tys.";"3";"Stankiewicz";"Jerzy";"M";"59";"wyższe";;;"101506";"Maków";"Maków";;"T";"1480";"55,95"
"1";"Kluki";"gmina do 20 tyś.";"100105";"Reeve";"KOMITET WYBORCZY WYBORCÓW BUDUJMY GMINĘ RAZEM";"DPT-7503-8/10";"wyborczy w gminie do 20 tys.";"4";"Sikora";"Karol";"M";"43";"wyższe";;;"100105";"Kluki";"Kaszewice";;"2";"755";"37,14"
"1";"Rawa Mazowiecka";"gmina do 20 tyś.";"101301";"Mayor";"KOMITET WYBORCZY WYBORCÓW GOSPODARNOŚĆ-SKUTECZNOŚĆ";"DSK-7503-8/10";"wyborczy";"1";"Góraj";"Eugeniusz";"M";"62";"wyższe ekonomiczne";;;"101301";"Rawa Mazowiecka";"Rawa Mazowiecka";;"T";"4499";"72,26"
"1";"Nieborów";"gmina do 20 tyś.";"100509";"Reeve";"KOMITET WYBORCZY WYBORCÓW NIEBORÓW";"DSK-7503-62/10";"wyborczy w gminie do 20 tys.";"1";"Werle";"Andrzej";"M";"61";"Wyższe";;;"100509";"Nieborów";"Bednary-Kolonia";;"T";"2353";"82,94"
"1";"Tomaszów Mazowiecki";"gmina do 20 tyś.";"101609";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"5";"Wojtkiewicz";"Jarosław Sylwester";"M";"47";"wyższe techniczne";;;"101601";"Tomaszów Mazowiecki";"Tomaszów Mazowiecki";;"N";"484";"12,32"
"1";"Goszczanów";"gmina do 20 tyś.";"101406";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"ANDRZEJEWSKI";"KRZYSZTOF JÓZEF";"M";"46";"wyższe";;;"101406";"Goszczanów";"POPRĘŻNIKI";;"T";"1724";"63,15"
"1";"Słupia";"gmina do 20 tyś.";"101509";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Matulski";"Mirosław";"M";"34";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"106301";"Skierniewice";"Skierniewice";;"T";"980";"86,27"
"1";"Tomaszów Mazowiecki";"gmina do 20 tyś.";"101609";"Reeve";"KOMITET WYBORCZY WYBORCÓW DOBRY CZAS NA ZMIANY";"DPT-7503-155/10";"wyborczy w gminie do 20 tys.";"3";"Stańczyk";"Danuta";"K";"49";"wyższe rolnicze";;;"101609";"Tomaszów Mazowiecki";"Godaszewice";;"N";"578";"14,72"
"1";"Tomaszów Mazowiecki";"gmina do 20 tyś.";"101609";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""TOMASZÓW 2020""";"DPT-7503-3/10";"wyborczy";"2";"Dziubałtowski";"Stanisław Józef";"M";"56";"średnie techniczne";;;"101601";"Tomaszów Mazowiecki";"Tomaszów Mazowiecki";;"N";"367";"9,35"
"1";"Dalików";"gmina do 20 tyś.";"101101";"Reeve";"KOMITET WYBORCZY WYBORCÓW NOWE SZANSE";"DSR-7503-44/10";"wyborczy w gminie do 20 tys.";"1";"Krupa";"Sylwester Adam";"M";"31";"wyższe";;;"101101";"Dalików";"Antoniew";;"N";"211";"11,13"
"1";"Sędziejowice";"gmina do 20 tyś.";"100303";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Krawczyk";"Marek Jan";"M";"46";"średnie";"członek Polskiego Stronnictwa Ludowego";"popierany przez Polskie Stronnictwo Ludowe";"100303";"Sędziejowice";"Kamostek";;"N";"914";"34,25"
"1";"Maków";"gmina do 20 tyś.";"101506";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Sałek";"Kazimierz";"M";"59";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"101506";"Maków";"Maków";;"N";"456";"17,24"
"1";"Łęczyca";"gmina do 20 tyś.";"100401";"Mayor";"KOMITET WYBORCZY WYBORCÓW KRZYSZTOFA LIPIŃSKIEGO";"DSK-7503-131/10";"wyborczy w gminie do 20 tys.";"5";"Straszewska";"Anna Krystyna";"K";"33";"wyższe";;;"100401";"Łęczyca";"Łęczyca";;"2";"1920";"29,96"
"1";"Siemkowice";"gmina do 20 tyś.";"100906";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""GMINA Z PRZYSZŁOŚCIĄ 2010""";"DSR-7503-231/10";"wyborczy w gminie do 20 tys.";"3";"Włodarczyk";"Renata Jadwiga";"K";"37";"Wyższe";;;"100906";"Siemkowice";"Siemkowice";;"N";"726";"27,88"
"1";"Brzeźnio";"gmina do 20 tyś.";"101404";"Reeve";"KOMITET WYBORCZY WYBORCÓW DOROTY KUBIAK";"DSR-7503-92/10";"wyborczy w gminie do 20 tys.";"2";"Kubiak";"Dorota Maria";"K";"44";"wyższe";;;"101404";"Brzeźnio";"Brzeźnio";;"T";"1951";"60,33"
"1";"Zduńska Wola";"gmina do 20 tyś.";"101904";"Reeve";"KOMITET WYBORCZY WYBORCÓW H. STANIUCHA ""GMINA Z PRZYSZŁOŚCIĄ""";"DSR-7503-152/10";"wyborczy w gminie do 20 tys.";"3";"Staniucha";"Henryk";"M";"49";"Wyższe";;;"101904";"Zduńska Wola";"Polków";;"T";"3246";"79,95"
"1";"Skierniewice";"miasto na prawach powiatu";"106301";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"6";"Słojewski";"Paweł";"M";"41";"wyższe";"członek Prawa i Sprawiedliwości";;"106301";"Skierniewice";"Skierniewice";;"N";"1906";"10,64"
"1";"Skierniewice";"miasto na prawach powiatu";"106301";"President";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"1";"Dziuda";"Mariusz Henryk";"M";"40";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"106301";"Skierniewice";"Skierniewice";;"N";"1312";"7,33"
"1";"Nowosolna";"gmina do 20 tyś.";"100608";"Reeve";"KOMITET WYBORCZY WYBORCÓW NOWA GMINA";"DŁD-7503-73/10";"wyborczy w gminie do 20 tys.";"3";"Roczek";"Joanna Małgorzata";"K";"35";"wyższe";;;"100608";"Nowosolna";"Natolin";;"2";"752";"37,23"
"1";"Skierniewice";"miasto na prawach powiatu";"106301";"President";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE DLA SKIERNIEWIC";"DSK-7503-22/10";"wyborczy";"5";"Sawicki";"Zbigniew Janusz";"M";"53";"wyższe";;;"106301";"Skierniewice";"Skierniewice";;"N";"1536";"8,58"
"1";"Brzeziny";"gmina do 20 tyś.";"102101";"Mayor";"KOMITET WYBORCZY WYBORCÓW ZIEMIA BRZEZIŃSKA - RAZEM";"DŁD-7503-74/10";"wyborczy";"4";"Sasin";"Roman";"M";"55";"wyższe ekonomiczne";"członek Prawa i Sprawiedliwości";;"102101";"Brzeziny";"Brzeziny";;"N";"839";"17,14"
"1";"Brzeziny";"gmina do 20 tyś.";"102101";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"5";"Strzępka";"Ireneusz Adam";"M";"54";"średnie techniczne";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"102101";"Brzeziny";"Brzeziny";;"N";"458";"9,36"
"1";"Brzeziny";"gmina do 20 tyś.";"102101";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""NASZE MIASTO - NASZ DOM""";"DŁD-7503-53/10";"wyborczy w gminie do 20 tys.";"1";"Chojka";"Ewa Jolanta";"K";"49";"wyższe";;;"102101";"Brzeziny";"Brzeziny";;"2";"1578";"32,24"
"1";"Błaszki";"gmina do 20 tyś.";"101402";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Matysiak";"Rafał Stefan";"M";"40";"wyższe";"członek Prawa i Sprawiedliwości";"popierany przez Prawo i Sprawiedliwość";"101402";"Błaszki";"Błaszki";;"N";"971";"15,39"
"1";"Błaszki";"gmina do 20 tyś.";"101402";"Mayor";"KOMITET WYBORCZY WYBORCÓW PIOTRA ŚWIDERSKIEGO";"DSR-7503-16/10";"wyborczy w gminie do 20 tys.";"4";"Świderski";"Piotr";"M";"41";"wyższe";;;"101402";"Błaszki";"Gruszczyce";;"T";"3836";"60,80"
"1";"Burzenin";"gmina do 20 tyś.";"101405";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"6";"Stefaniak";"Rafał";"M";"32";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";"popierany przez Platformę Obywatelską Rzeczypospolitej Polskiej";"101405";"Burzenin";"Antonin";;"N";"37";"1,39"
"1";"Burzenin";"gmina do 20 tyś.";"101405";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"7";"Tądel";"Jacek Franciszek";"M";"45";"średnie";;;"101405";"Burzenin";"Burzenin";;"N";"109";"4,10"
"1";"Burzenin";"gmina do 20 tyś.";"101405";"Reeve";"KOMITET WYBORCZY WYBORCÓW BEATY PIOTROWSKIEJ";"DSR-7503-238/10";"wyborczy w gminie do 20 tys.";"5";"Piotrowska";"Beata Zenobia";"K";"41";"wyższe";;;"101405";"Burzenin";"Burzenin";;"2";"1081";"40,65"
"1";"Tuszyn";"gmina do 20 tyś.";"100611";"Mayor";"KOMITET WYBORCZY WYBORCÓW JANA BIELICKIEGO";"DŁD-7503-65/10";"wyborczy w gminie do 20 tys.";"1";"Bielicki";"Jan";"M";"64";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"100611";"Tuszyn";"Żeromin";;"N";"1233";"27,46"
"1";"Tuszyn";"gmina do 20 tyś.";"100611";"Mayor";"KOMITET WYBORCZY WYBORCÓW STANISŁAWA JAŃCZYKA TUSZYN DLA CIEBIE";"DŁD-7503-114/10";"wyborczy w gminie do 20 tys.";"2";"Jańczyk";"Stanisław Zygmunt";"M";"55";"średnie";"członek Sojuszu Lewicy Demokratycznej";;"100611";"Tuszyn";"Tuszyn";;"N";"231";"5,14"
"1";"Wolbórz";"gmina do 20 tyś.";"101011";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Ościk";"Elżbieta Teresa";"K";"52";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"101011";"Wolbórz";"Wolbórz";;"T";"1722";"50,95"
"1";"Brzeziny";"gmina do 20 tyś.";"102102";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Kobiera";"Renata Agnieszka";"K";"32";"wyższe";"członek Prawa i Sprawiedliwości";;"102102";"Brzeziny";"Paprotnia";;"N";"146";"6,08"
"1";"Zgierz";"gmina pow. 20 tyś.";"102003";"President";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"7";"Wieczorek";"Iwona Małgorzata";"K";"43";"Wyższe";"członek Polskiego Stronnictwa Ludowego";;"102003";"Zgierz";"Zgierz";;"2";"4650";"23,51"
"1";"Bełchatów";"gmina pow. 20 tyś.";"100101";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Kubiak";"Dariusz Jan";"M";"39";"średnie";"członek Prawa i Sprawiedliwości";"popierany przez Prawo i Sprawiedliwość";"100101";"Bełchatów";"Bełchatów";;"N";"3334";"15,55"
"1";"Sędziejowice";"gmina do 20 tyś.";"100303";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Szewczyk";"Wojciech Wiesław";"M";"53";"średnie";"członek Prawa i Sprawiedliwości";;"100303";"Sędziejowice";"Sędziejowice";;"N";"126";"4,72"
"1";"Bełchatów";"gmina do 20 tyś.";"100102";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDOWA LIGA WIEJSKA";"DPT-7503-153/10";"wyborczy w gminie do 20 tys.";"1";"Kępa";"Grzegorz";"M";"56";"średnie techniczne";;;"100102";"Bełchatów";"Księży Młyn";;"2";"1792";"40,05"
"1";"Masłowice";"gmina do 20 tyś.";"101210";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Gontkowski";"Bogusław Andrzej";"M";"54";"średnie";"członek Polskiego Stronnictwa Ludowego";;"101210";"Masłowice";"Borki";;"T";"1412";"60,42"
"1";"Masłowice";"gmina do 20 tyś.";"101210";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Dudka";"Stanisław";"M";"58";"średnie techniczne";;;"101210";"Masłowice";"Bartodzieje";;"N";"925";"39,58"
"1";"Szadek";"gmina do 20 tyś.";"101902";"Mayor";"KOMITET WYBORCZY WYBORCÓW AKTYWNOŚCI SAMORZĄDOWEJ";"DSR-7503-137/10";"wyborczy w gminie do 20 tys.";"7";"Struś";"Joanna";"K";"31";"Wyższe";;;"101902";"Szadek";"Szadek";;"2";"555";"16,17"
"1";"Dalików";"gmina do 20 tyś.";"101101";"Reeve";"KOMITET WYBORCZY WYBORCÓW SKUTECZNI DLA LUDZI M.WÓJCIK";"DSR-7503-136/10";"wyborczy w gminie do 20 tys.";"3";"Wójcik-Powłoka";"Małgorzata Katarzyna";"K";"43";"wyższe";;;"101101";"Dalików";"Dalików";;"2";"787";"41,53"
"1";"Godzianów";"gmina do 20 tyś.";"101503";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""TANIA GMINA""";"DSK-7503-153/10";"wyborczy w gminie do 20 tys.";"3";"Pąśko";"Ireneusz Grzegorz";"M";"44";"wyższe";;;"101503";"Godzianów";"Byczki";;"N";"80";"6,36"
"1";"Dalików";"gmina do 20 tyś.";"101101";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Szymczak";"Paweł";"M";"49";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"101101";"Dalików";"Domaniew";;"2";"897";"47,34"
"1";"Szadek";"gmina do 20 tyś.";"101902";"Mayor";"KOMITET WYBORCZY POROZUMIENIE PONAD PODZIAŁAMI RAZEM";"DSR-7503-28/10";"organizacja";"6";"Pawęta";"Janusz Andrzej";"M";"53";"Średnie";;;"101902";"Szadek";"Krokocice Kolonia";;"N";"289";"8,42"
"1";"Rusiec";"gmina do 20 tyś.";"100106";"Reeve";"KOMITET WYBORCZY WYBORCÓW JOLANTY KIERUZEL";"DPT-7503-172/10";"wyborczy w gminie do 20 tys.";"1";"Kieruzel";"Jolanta Jadwiga";"K";"52";"wyższe";;;"100106";"Rusiec";"Rusiec";;"N";"994";"33,08"
"1";"Cielądz";"gmina do 20 tyś.";"101303";"Reeve";"KOMITET WYBORCZY WYBORCÓW MŁODZI DLA GMINY CIELĄDZ";"DSK-7503-154/10";"wyborczy w gminie do 20 tys.";"1";"Królak";"Paweł Konrad";"M";"27";"wyższe";;;"101303";"Cielądz";"Cielądz";;"T";"941";"51,53"
"1";"Rusiec";"gmina do 20 tyś.";"100106";"Reeve";"KOMITET WYBORCZY WYBORCÓW JEDNOŚĆ WIEJSKA";"DPT-7503-117/10";"wyborczy w gminie do 20 tys.";"2";"Woźniak";"Dariusz Paweł";"M";"49";"wyższe";;;"100106";"Rusiec";"Wola Wiązowa";;"T";"2011";"66,92"
"1";"Nowe Ostrowy";"gmina do 20 tyś.";"100208";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Piasecki";"Marcin Artur";"M";"32";"wyższe techniczne";;;"100208";"Nowe Ostrowy";"Nowe Ostrowy";;"N";"193";"12,51"
"1";"Lipce Reymontowskie";"gmina do 20 tyś.";"101505";"Reeve";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA GMINY LIPCE";"DSK-7503-161/10";"wyborczy w gminie do 20 tys.";"2";"Milewski";"Tomasz Władysław";"M";"56";"wyższe";;;"101505";"Lipce Reymontowskie";"Lipce Reymontowskie";;"N";"319";"19,85"
"1";"Zgierz";"gmina pow. 20 tyś.";"102003";"President";"KOMITET WYBORCZY WYBORCÓW NARODOWO-KATOLICKA WSPÓLNOTA ZGIERZA";"DŁD-7503-159/10";"wyborczy";"5";"Nowak";"Stanisław";"M";"51";"Średnie";;;"102003";"Zgierz";"Zgierz";;"N";"324";"1,64"
"1";"Dobroń";"gmina do 20 tyś.";"100804";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINA DOBROŃ 2010";"DŁD-7503-1/10";"wyborczy w gminie do 20 tys.";"5";"Wnuk";"Marcin Tomasz";"M";"33";"Wyższe";;;"100804";"Dobroń";"Mogilno Małe";;"N";"364";"12,11"
"1";"Dobroń";"gmina do 20 tyś.";"100804";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Czechowski";"Józef Grzegorz";"M";"61";"Wyższe";"członek Polskiego Stronnictwa Ludowego";;"100804";"Dobroń";"Chechło Drugie";;"2";"1149";"38,22"
"1";"Strzelce";"gmina do 20 tyś.";"100210";"Reeve";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA STRZELECKA";"DSK-7503-152/10";"wyborczy w gminie do 20 tys.";"5";"Leitgeber";"Magdalena";"K";"49";"wyższe prawnicze";;;"100201";"Kutno";"Kutno";;"N";"327";"17,38"
"1";"Strzelce";"gmina do 20 tyś.";"100210";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Janczak";"Tomasz Sebastian";"M";"37";"wyższe";;;"100210";"Strzelce";"Aleksandrów";;"N";"299";"15,90"
"1";"Zgierz";"gmina pow. 20 tyś.";"102003";"President";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Dunin";"Artur Jerzy";"M";"41";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"102003";"Zgierz";"Zgierz";;"N";"3656";"18,48"
"1";"Godzianów";"gmina do 20 tyś.";"101503";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NASZ POWIAT""";"DSK-7503-4/10";"wyborczy";"4";"Tuleja";"Zdzisław Andrzej";"M";"50";"wyższe";;;"101503";"Godzianów";"Godzianów";;"T";"722";"57,39"
"1";"Godzianów";"gmina do 20 tyś.";"101503";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Karasek";"Paweł Tomasz";"M";"34";"wyższe";;;"101503";"Godzianów";"Zapady";;"N";"433";"34,42"
"1";"Poddębice";"gmina do 20 tyś.";"101103";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Sęczkowski";"Piotr Paweł";"M";"37";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"101103";"Poddębice";"Poddębice";;"T";"5306";"82,84"
"1";"Konopnica";"gmina do 20 tyś.";"101703";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Majda";"Józef";"M";"59";"średnie";"członek Polskiego Stronnictwa Ludowego";;"101703";"Konopnica";"Rychłocice";;"2";"668";"35,33"
"1";"Łowicz";"gmina pow. 20 tyś.";"100501";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"1";"Furman";"Eugeniusz";"M";"61";"wyższe humanistyczne";;;"100501";"Łowicz";"Łowicz";;"N";"1913";"17,31"
"1";"Zgierz";"gmina pow. 20 tyś.";"102003";"President";"KOMITET WYBORCZY STOWARZYSZENIE OBYWATELSKIE";"DŁD-7502-1/10";"organizacja";"4";"Kolenda";"Mirosław Andrzej";"M";"48";"Wyższe";;;"102003";"Zgierz";"Zgierz";;"N";"1480";"7,48"
"1";"Lgota Wielka";"gmina do 20 tyś.";"101208";"Reeve";"KOMITET WYBORCZY RADOMSZCZAŃSKIE POROZUMIENIE SPOŁECZNE";"DPT-7502-2/10";"organizacja";"2";"Chwilczyński";"Mieczysław Szymon";"M";"42";"wyższe";;;"101208";"Lgota Wielka";"Krzywanice";;"N";"402";"21,27"
