"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Spytkowice";"gmina do 20 tyś.";"121806";"Reeve";"KOMITET WYBORCZY WYBORCÓW SPYTKOWICE GMINA XXI WIEKU";"DKR-7503-303/10";"wyborczy w gminie do 20 tys.";"1";"Błaszczyk";"Sławomir";"M";"52";"Wyższe";;;"121806";"Spytkowice";"Bachowice";;"N";"851";"21,88"
"1";"Biecz";"gmina do 20 tyś.";"120502";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Mika";"Mariusz Józef";"M";"39";"wyższe";;;"120502";"Biecz";"Rożnowice";;"N";"3036";"47,90"
"1";"Bystra-Sidzina";"gmina do 20 tyś.";"121504";"Reeve";"KOMITET WYBORCZY WYBORCÓW NIEZALEŻNI - BYSTRZANIE";"DNS-7503-260/10";"wyborczy w gminie do 20 tys.";"3";"Kowalczyk";"Józef";"M";"52";"wyższe";;;"121504";"Bystra-Sidzina";"Bystra";"złożył następujące oświadczenie: byłem współpracownikiem organów bezpieczeństwa państwa w rozumieniu ustawy z dnia ustawy z dnia 18 października 2006 r. o ujawnianiu informacji o dokumentach organów bezpieczeństwa państwa z lat 1944-1990 oraz treści tych dokumentów (Dz. U z 2007 r. Nr 63, poz. 425, z późn. zm.)";"N";"185";"7,16"
"1";"Bystra-Sidzina";"gmina do 20 tyś.";"121504";"Reeve";"KOMITET WYBORCZY WYBORCÓW PRZEDSIĘBIORCÓW";"DNS-7503-93/10";"wyborczy w gminie do 20 tys.";"1";"Jaromin";"Stanisław";"M";"58";"średnie";;;"121504";"Bystra-Sidzina";"Sidzina";;"N";"818";"31,68"
"1";"Mszana Dolna";"gmina do 20 tyś.";"120709";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Filipiak";"Ewa";"K";"30";"wyższe";"członek Prawa i Sprawiedliwości";;"120709";"Mszana Dolna";"Kasinka Mała";;"N";"919";"14,56"
"1";"Mszana Dolna";"gmina do 20 tyś.";"120709";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA GMINY MSZANA DOLNA""";"DNS-7503-271/10";"wyborczy w gminie do 20 tys.";"2";"Pajdzik";"Józef Stanisław";"M";"55";"średnie";;;"120709";"Mszana Dolna";"Lubomierz";;"N";"486";"7,70"
"1";"Czorsztyn";"gmina do 20 tyś.";"121104";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINA CZORSZTYN - WSPÓLNE DOBRO";"DNS-7503-237/10";"wyborczy w gminie do 20 tys.";"2";"Wojtaszek";"Waldemar Krzysztof";"M";"40";"Wyższe";;;"121104";"Czorsztyn";"Maniowy";;"N";"1403";"48,68"
"1";"Zembrzyce";"gmina do 20 tyś.";"121509";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Palarski";"Łukasz Jan";"M";"29";"wyższe prawnicze";"członek Polskiego Stronnictwa Ludowego";;"121509";"Zembrzyce";"Zembrzyce";;"N";"694";"25,14"
"1";"Trzciana";"gmina do 20 tyś.";"120108";"Reeve";"KOMITET WYBORCZY WYBORCÓW FUNDUSZE UNII EUROPEJSKIEJ DLA GMINY TRZCIANA";"DTA-7503-34/10";"wyborczy w gminie do 20 tys.";"2";"Stawarz";"Cezary Artur";"M";"28";"Wyższe";;;"120108";"Trzciana";"Łąkta Dolna";;"N";"1232";"48,29"
"1";"Trzciana";"gmina do 20 tyś.";"120108";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINY TRZCIANA";"DTA-7503-82/10";"wyborczy w gminie do 20 tys.";"1";"Nowak";"Józef Władysław";"M";"57";"Wyższe";"członek Polskiego Stronnictwa Ludowego";;"120108";"Trzciana";"Kamionna";;"T";"1319";"51,71"
"1";"Tymbark";"gmina do 20 tyś.";"120712";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NASZA GMINA""";"DNS-7503-211/10";"wyborczy w gminie do 20 tys.";"2";"Nowak";"Lech Zbigniew";"M";"56";"wyższe";;;"120712";"Tymbark";"Tymbark";;"T";"1888";"59,88"
"1";"Andrychów";"gmina pow. 20 tyś.";"121801";"Mayor";"KOMITET WYBORCZY WYBORCÓW FORUM GOSPODARCZE";"DKR-7503-167/10";"wyborczy";"2";"Fluder";"Katarzyna";"K";"36";"średnie";;"popierana przez Stronnictwo Demokratyczne";"121801";"Andrychów";"Andrychów";;"N";"848";"5,03"
"1";"Spytkowice";"gmina do 20 tyś.";"121806";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINA W JEDNOŚCI";"DKR-7503-174/10";"wyborczy w gminie do 20 tys.";"3";"Dziuba";"Robert Stanisław";"M";"41";"Wyższe";;;"121806";"Spytkowice";"Spytkowice";;"N";"645";"16,59"
"1";"Andrychów";"gmina pow. 20 tyś.";"121801";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Nowak";"Mirosław Jan";"M";"52";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"121801";"Andrychów";"Andrychów";;"N";"793";"4,71"
"1";"Szczucin";"gmina do 20 tyś.";"120407";"Mayor";"KOMITET WYBORCZY WYBORCÓW ZGODA I PRAWORZĄDNOŚĆ";"DTA-7503-153/10";"wyborczy w gminie do 20 tys.";"5";"Wadas";"Marian Zbigniew";"M";"35";"Wyższe";"członek Polskiego Stronnictwa Ludowego";;"120407";"Szczucin";"Szczucin";;"N";"600";"10,11"
"1";"Olkusz";"gmina pow. 20 tyś.";"121205";"Mayor";"KOMITET WYBORCZY WYBORCÓW SAMORZĄD 2007-2013";"DKR-7503-171/10";"wyborczy";"3";"Piechowicz";"Stanisław Andrzej";"M";"68";"wyższe";;;"121205";"Olkusz";"Wolbrom";;"N";"1015";"5,13"
"1";"Sułkowice";"gmina do 20 tyś.";"120907";"Mayor";"KOMITET WYBORCZY WYBORCÓW PIOTRA PUŁKI";"DKR-7503-111/10";"wyborczy w gminie do 20 tys.";"2";"Pułka";"Piotr Jan";"M";"45";"Wyższe";;;"120907";"Sułkowice";"Rudnik";;"T";"2709";"50,26"
"1";"Niepołomice";"gmina pow. 20 tyś.";"121904";"Mayor";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA MIASTA I GMINY NIEPOŁOMICE";"DKR-7503-102/10";"wyborczy";"2";"Ptak";"Roman Jan";"M";"34";"Wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"121904";"Niepołomice";"Niepołomice";;"T";"7357";"75,10"
"1";"Bukowno";"gmina do 20 tyś.";"121201";"Mayor";"KOMITET WYBORCZY WYBORCÓW MIROSŁAWA GAJDZISZEWSKIEGO";"DKR-7503-81/10";"wyborczy w gminie do 20 tys.";"1";"Gajdziszewski";"Mirosław Adam";"M";"53";"wyższe";;;"121201";"Bukowno";"Bukowno";;"T";"2892";"70,42"
"1";"Alwernia";"gmina do 20 tyś.";"120301";"Mayor";"KOMITET WYBORCZY WYBORCÓW RUCH SAMORZĄDOWY GMINY ALWERNIA";"DKR-7503-189/10";"wyborczy w gminie do 20 tys.";"2";"Rychlik";"Jan";"M";"56";"Wyższe";;;"120301";"Alwernia";"Kwaczała";;"T";"2794";"51,36"
"1";"Zator";"gmina do 20 tyś.";"121309";"Mayor";"KOMITET WYBORCZY WYBORCÓW NASZ WSPÓLNY DOM GMINA ZATOR";"DKR-7503-12/10";"wyborczy w gminie do 20 tys.";"1";"Biernat";"Zbigniew Stanisław";"M";"47";"Wyższe";"członek Prawa i Sprawiedliwości";;"121309";"Zator";"Zator";;"T";"2536";"73,72"
"1";"Szczawnica";"gmina do 20 tyś.";"121102";"Mayor";"KOMITET WYBORCZY WYBORCÓW ODNOWA I ROZWÓJ SZCZAWNICY";"DNS-7503-114/10";"wyborczy";"1";"Niezgoda";"Grzegorz";"M";"36";"wyższe";;;"121102";"Szczawnica";"Szczawnica";;"T";"2646";"86,81"
"1";"Tarnów";"miasto na prawach powiatu";"126301";"President";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"3";"Kwaśny";"Jakub Michał";"M";"25";"wyższe ekonomiczne";"członek Sojuszu Lewicy Demokratycznej";;"126301";"Tarnów";"Tarnów";;"N";"3285";"8,29"
"1";"Tarnów";"miasto na prawach powiatu";"126301";"President";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"4";"Ścigała";"Ryszard Aleksander";"M";"52";"wyższe techniczne";;;"126301";"Tarnów";"Tarnów";;"T";"24448";"61,72"
"1";"Szczurowa";"gmina do 20 tyś.";"120207";"Reeve";"KOMITET WYBORCZY WYBORCÓW DLA DOBRA WSZYSTKICH SOŁECTW";"DTA-7503-51/10";"wyborczy w gminie do 20 tys.";"1";"Zalewski";"Marian Józef";"M";"60";"Wyższe";;;"120207";"Szczurowa";"Szczurowa";;"T";"2232";"80,29"
"1";"Bukowno";"gmina do 20 tyś.";"121201";"Mayor";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA SAMORZĄDOWA ZIEMI OLKUSKIEJ PRZYMIERZE";"DKR-7503-3/10";"wyborczy";"3";"Nielaba";"Robert Jerzy";"M";"41";"wyższe";;;"121201";"Bukowno";"Bukowno";;"N";"1056";"25,71"
"1";"Alwernia";"gmina do 20 tyś.";"120301";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""WYBIERZ LEPIEJ - MAREK KLATKA""";"DKR-7503-244/10";"wyborczy w gminie do 20 tys.";"1";"Klatka";"Marek Franciszek";"M";"55";"Wyższe";;;"120301";"Alwernia";"Poręba Żegoty";;"N";"766";"14,08"
"1";"Wieprz";"gmina do 20 tyś.";"121810";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NADZIEJA""";"DKR-7503-134/10";"wyborczy w gminie do 20 tys.";"2";"Chrapek";"Małgorzata Maria";"K";"52";"wyższe";;;"121810";"Wieprz";"Wieprz";;"T";"2937";"65,72"
"1";"Alwernia";"gmina do 20 tyś.";"120301";"Mayor";"KOMITET WYBORCZY WYBORCÓW NOWA - ALWERNIA.PL";"DKR-7503-27/10";"wyborczy w gminie do 20 tys.";"3";"Stodolski";"Mariusz Cyryl";"M";"51";"Wyższe";;;"120301";"Alwernia";"Alwernia";;"N";"1880";"34,56"
"1";"Liszki";"gmina do 20 tyś.";"120607";"Reeve";"KOMITET WYBORCZY WYBORCÓW LISZKI XXI";"DKR-7503-304/10";"wyborczy w gminie do 20 tys.";"1";"Jastrzębski";"Paweł Artur";"M";"41";"wyższe";;;"120607";"Liszki";"Rączna";;"2";"2078";"35,78"
"1";"Wieliczka";"gmina pow. 20 tyś.";"121905";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""PONAD PODZIAŁAMI""";"DKR-7503-213/10";"wyborczy";"3";"Sikora";"Jan Julian";"M";"56";"wyższe";;;"121905";"Wieliczka";"Siercza";;"N";"2304";"12,63"
"1";"Rzezawa";"gmina do 20 tyś.";"120107";"Reeve";"KOMITET WYBORCZY WYBORCÓW PRZYJAZNA GMINA RZEZAWA";"DTA-7503-118/10";"wyborczy w gminie do 20 tys.";"1";"Palej";"Mariusz Wiesław";"M";"34";"Wyższe techniczne";;;"120101";"Bochnia";"Bochnia";;"N";"1302";"34,55"
"1";"Raba Wyżna";"gmina do 20 tyś.";"121111";"Reeve";"KOMITET WYBORCZY ZWIĄZEK PODHALAN W LUDŹMIERZU";"DNS-7502-5/10";"organizacja";"2";"Bochnak";"Małgorzata Zofia";"K";"42";"średnie";;;"121111";"Raba Wyżna";"Sieniawa";;"N";"681";"15,13"
"1";"Stary Sącz";"gmina pow. 20 tyś.";"121016";"Mayor";"KOMITET WYBORCZY WYBORCÓW GMINNE POROZUMIENIE WYBORCZE W STARYM SĄCZU";"DNS-7503-200/10";"wyborczy";"2";"Cycoń";"Marian Adam";"M";"70";"wyższe";;;"121016";"Stary Sącz";"Barcice Dolne";;"T";"7233";"80,73"
"1";"Stary Sącz";"gmina pow. 20 tyś.";"121016";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Ciągło";"Edward";"M";"57";"wyższe";"członek Prawa i Sprawiedliwości";;"121016";"Stary Sącz";"Gołkowice Dolne";;"N";"1726";"19,27"
"1";"Lipnica Wielka";"gmina do 20 tyś.";"121107";"Reeve";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA GMINY LIPNICA WIELKA";"DNS-7503-224/10";"wyborczy w gminie do 20 tys.";"1";"Adamczyk";"Franciszek";"M";"58";"wyższe";;;"121107";"Lipnica Wielka";"Lipnica Wielka";;"2";"770";"30,18"
"1";"Książ Wielki";"gmina do 20 tyś.";"120804";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"5";"Szopa";"Marek Józef";"M";"52";"średnie";"członek Polskiego Stronnictwa Ludowego";;"120804";"Książ Wielki";"Antolka";;"2";"1079";"41,48"
"1";"Rytro";"gmina do 20 tyś.";"121015";"Reeve";"KOMITET WYBORCZY WYBORCÓW SPOŁECZNY KOMITET WYBORCZY W RYTRZE";"DNS-7503-185/10";"wyborczy w gminie do 20 tys.";"2";"Wnętrzak";"Władysław Michał";"M";"53";"średnie techniczne";;;"121015";"Rytro";"Rytro";;"T";"972";"51,98"
"1";"Pleśna";"gmina do 20 tyś.";"121604";"Reeve";"KOMITET WYBORCZY WYBORCÓW TWOJA GMINA PLEŚNA";"DTA-7503-21/10";"wyborczy w gminie do 20 tys.";"2";"Sobczyk";"Krzysztof Henryk";"M";"48";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"121604";"Pleśna";"Szczepanowice";;"N";"430";"8,63"
"1";"Radziemice";"gmina do 20 tyś.";"121406";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA RADZIEMICE";"DKR-7503-115/10";"wyborczy w gminie do 20 tys.";"2";"Skoczeń";"Eugeniusz";"M";"64";"Wyższe";;;"120806";"Racławice";"Janowiczki";;"N";"368";"23,97"
"1";"Limanowa";"gmina do 20 tyś.";"120701";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Biedroń";"Grzegorz Janusz";"M";"48";"wyższe";"członek Prawa i Sprawiedliwości";;"120701";"Limanowa";"Limanowa";;"2";"1648";"27,19"
"1";"Piwniczna-Zdrój";"gmina do 20 tyś.";"121013";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Łukasik";"Jacek Władysław";"M";"26";"wyższe";;;"126201";"Nowy Sącz";"Nowy Sącz";;"N";"821";"22,52"
"1";"Babice";"gmina do 20 tyś.";"120302";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDNA GMINA 2010";"DKR-75035/10";"wyborczy w gminie do 20 tys.";"2";"Warzecha";"Radosław Stanisław";"M";"34";"Wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"120302";"Babice";"Babice";;"2";"1567";"41,69"
"1";"Koszyce";"gmina do 20 tyś.";"121402";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""SOLIDARNA WIEŚ""";"DKR-7503-77/10";"wyborczy w gminie do 20 tys.";"1";"Kalarus-Kwaśniewska";"Magdalena Agnieszka";"K";"36";"wyższe";;;"121402";"Koszyce";"Morsko";;"N";"839";"36,30"
"1";"Zawoja";"gmina do 20 tyś.";"121508";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINNA SPÓLNOTA ZAWOJA - SKAWICA";"DNS-7503-53/10";"wyborczy w gminie do 20 tys.";"1";"Chowaniak";"Tadeusz";"M";"54";"wyższe techniczne";;;"121508";"Zawoja";"Zawoja";;"2";"1663";"40,79"
"1";"Zakliczyn";"gmina do 20 tyś.";"121614";"Mayor";"KOMITET WYBORCZY WYBORCÓW JERZEGO SOSKI DOŚWIADCZENI I MŁODZI";"DTA-7503-48/10";"wyborczy w gminie do 20 tys.";"2";"Soska";"Jerzy Tadeusz";"M";"49";"wyższe";;;"121614";"Zakliczyn";"Zakliczyn";;"T";"3290";"67,51"
"1";"Kraków";"miasto na prawach powiatu";"126101";"President";"KOMITET WYBORCZY WYBORCÓW SPRAWIEDLIWY KRAKÓW";"DKR-7503-47/10";"wyborczy";"3";"Gniadek";"Stanisław Szymon";"M";"73";"wyższe";;;"126101";"Kraków";"Kraków";;"N";"1033";"0,41"
"1";"Zakliczyn";"gmina do 20 tyś.";"121614";"Mayor";"KOMITET WYBORCZY WYBORCÓW ZGODA ZAKLICZYN";"DTA-7503-193/10";"wyborczy w gminie do 20 tys.";"1";"Dębosz";"Jacenty Marian";"M";"52";"zawodowe";;;"121614";"Zakliczyn";"Słona";;"N";"279";"5,73"
"1";"Laskowa";"gmina do 20 tyś.";"120706";"Reeve";"KOMITET WYBORCZY WYBORCÓW JAWORZ";"DNS-7503-277/10";"wyborczy";"5";"Stankiewicz";"Mieczysław";"M";"61";"wyższe";;;"120706";"Laskowa";"Laskowa";;"N";"279";"7,86"
"1";"Łososina Dolna";"gmina do 20 tyś.";"121010";"Reeve";"KOMITET WYBORCZY WYBORCÓW SOLIDARNIE DLA PRZYSZŁOŚCI GMINY";"DNS-7503-94/10";"wyborczy w gminie do 20 tys.";"1";"Golonka";"Stanisław";"M";"54";"wyższe";;;"121010";"Łososina Dolna";"Tęgoborze";;"T";"2431";"69,18"
"1";"Lanckorona";"gmina do 20 tyś.";"121804";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""PRZYJAZNA GMINA LANCKORONA""";"DKR-7503-194/10";"wyborczy w gminie do 20 tys.";"2";"Oszacka";"Zofia Maria";"K";"52";"Wyższe (absolutorium)";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"121804";"Lanckorona";"Lanckorona";;"T";"1404";"65,36"
"1";"Moszczenica";"gmina do 20 tyś.";"120507";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Maczuga";"Andrzej Jan";"M";"39";"wyższe";;;"121607";"Rzepiennik Strzyżewski";"Turza";;"N";"318";"18,71"
"1";"Lanckorona";"gmina do 20 tyś.";"121804";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""PRZYSZŁOŚĆ W NASZYCH RĘKACH""";"DKR-7503-235/10";"wyborczy w gminie do 20 tys.";"3";"Postawa";"Krzysztof Stanisław";"M";"52";"wyższe techniczne";;;"247801";"Zabrze";"Zabrze";;"N";"325";"15,13"
