"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Kluczbork";"gmina pow. 20 tyś.";"160402";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Białaszczyk";"Tomasz Stefan";"M";"44";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"160402";"Kluczbork";"Bogacica";;"N";"470";"3,91"
"1";"Nysa";"gmina pow. 20 tyś.";"160705";"Mayor";"KOMITET WYBORCZY STOWARZYSZENIE ""FORUM SAMORZĄDOWE 2002""";"DOP2-7502-5/10";"organizacja";"3";"Buczkowski";"Stanisław Witold";"M";"64";"wyższe";;;"160705";"Nysa";"Jędrzychów";;"N";"433";"2,24"
"1";"Prudnik";"gmina pow. 20 tyś.";"161004";"Mayor";"KOMITET WYBORCZY WYBORCÓW FORUM SAMORZĄDOWE PLUS";"DOP2-7503-31/10";"wyborczy";"1";"Cybulka";"Edward Józef";"M";"60";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"161004";"Prudnik";"Prudnik";;"N";"1220";"14,31"
"1";"Grodków";"gmina do 20 tyś.";"160103";"Mayor";"KOMITET WYBORCZY WYBORCÓW NASZ GRODKÓW";"DOP1-7503-154/10";"wyborczy w gminie do 20 tys.";"4";"Lach";"Arkadiusz";"M";"41";"średnie";;;"160103";"Grodków";"Grodków";;"N";"325";"5,18"
"1";"Bierawa";"gmina do 20 tyś.";"160302";"Reeve";"KOMITET WYBORCZY WYBORCÓW BIERAWSKIEJ KOALICJI";"DOP2-7503-48/10";"wyborczy w gminie do 20 tys.";"3";"Gołębowski";"Ryszard Adam";"M";"59";"średnie";;;"160302";"Bierawa";"Brzeźce";;"2";"1024";"35,72"
"1";"Głogówek";"gmina do 20 tyś.";"161002";"Mayor";"KOMITET WYBORCZY WYBORCÓW PIAST ZIEMIA PRUDNICKA";"DOP2-7503-25/10";"wyborczy";"5";"Wrzeszykowski";"Andrzej Tadeusz";"M";"58";"wyższe";;;"161002";"Głogówek";"Głogówek";;"N";"219";"4,84"
"1";"Domaszowice";"gmina do 20 tyś.";"160601";"Reeve";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"1";"Kotarski";"Zenon";"M";"58";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"160601";"Domaszowice";"Domaszowice";;"T";"1079";"51,78"
"1";"Brzeg";"gmina pow. 20 tyś.";"160101";"Mayor";"KOMITET WYBORCZY WYBORCÓW STOWARZYSZENIE MYŚLI SAMORZĄDOWEJ";"DOP1-7503-20/10";"wyborczy";"4";"Ptaszkiewicz";"Artur Mirosław";"M";"40";"wyższe ekonomiczne";;;"160101";"Brzeg";"Brzeg";;"N";"644";"5,55"
"1";"Namysłów";"gmina pow. 20 tyś.";"160602";"Mayor";"KOMITET WYBORCZY WYBORCÓW MŁODZI PONAD PODZIAŁAMI";"DOP1-7503-10/10";"wyborczy";"6";"Włodarczyk";"Artur Zenon";"M";"35";"wyższe";;;"160602";"Namysłów";"Namysłów";;"N";"816";"7,90"
"1";"Brzeg";"gmina pow. 20 tyś.";"160101";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"1";"Gil";"Janusz Władysław";"M";"64";"wyższe techniczne";"członek Sojuszu Lewicy Demokratycznej";;"160101";"Brzeg";"Brzeg";;"N";"1142";"9,84"
"1";"Komprachcice";"gmina do 20 tyś.";"160904";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""TOWARZYSTWO INICJATYW RÓŻNYCH"" DOMECKO 2010";"DOP1-7503-84/10";"wyborczy w gminie do 20 tys.";"1";"Halikowski";"Julian Jan";"M";"50";"wyższe";;;"160904";"Komprachcice";"Domecko";;"N";"414";"13,13"
"1";"Walce";"gmina do 20 tyś.";"160504";"Reeve";"KOMITET WYBORCZY WYBORCÓW  ""ŚLĄSKA WIEŚ""";"DOP2-7503-75/10";"wyborczy w gminie do 20 tys.";"2";"Nowak";"Krzysztof";"M";"50";"średnie";;;"160504";"Walce";"Walce";;"N";"402";"21,53"
"1";"Lubrza";"gmina do 20 tyś.";"161003";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA -  NASZ WYBÓR";"DOP2-7503-98/10";"wyborczy w gminie do 20 tys.";"1";"Barwieniec";"Krzysztof Bogusław";"M";"34";"wyższe";;;"161003";"Lubrza";"Trzebina";;"N";"498";"27,70"
"1";"Tułowice";"gmina do 20 tyś.";"160912";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZ SAMORZĄD";"DOP1-7503-1/10";"wyborczy";"4";"Wojtasik";"Helena Dorota";"K";"50";"wyższe";;;"160912";"Tułowice";"Tułowice";;"N";"504";"23,72"
"1";"Dobrzeń Wielki";"gmina do 20 tyś.";"160903";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Wolny-Miksa";"Anna Jolanta";"K";"32";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"160903";"Dobrzeń Wielki";"Dobrzeń Wielki";;"N";"694";"16,12"
"1";"Lewin Brzeski";"gmina do 20 tyś.";"160104";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"4";"Wysocki";"Franciszek";"M";"62";"średnie";"członek Sojuszu Lewicy Demokratycznej";;"160104";"Lewin Brzeski";"Lewin Brzeski";;"N";"143";"3,48"
"1";"Lewin Brzeski";"gmina do 20 tyś.";"160104";"Mayor";"KOMITET WYBORCZY WYBORCÓW LEPSZA PRZYSZŁOŚĆ OBYWATELI";"DOP1-7503-132/10";"wyborczy w gminie do 20 tys.";"1";"Bacajewski";"Łukasz Dawid";"M";"27";"wyższe";;;"160104";"Lewin Brzeski";"Łosiów";;"N";"291";"7,08"
"1";"Lewin Brzeski";"gmina do 20 tyś.";"160104";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Juszczak";"Ludwik Leonard";"M";"62";"wyższe";;;"160104";"Lewin Brzeski";"Lewin Brzeski";;"N";"1111";"27,04"
"1";"Gogolin";"gmina do 20 tyś.";"160501";"Mayor";"KOMITET WYBORCZY WYBORCÓW NIEZALEŻNI RAZEM";"DOP2-7503-1/10";"wyborczy w gminie do 20 tys.";"3";"Mróz";"Adrian Mikołaj";"M";"35";"wyższe";;;"160501";"Gogolin";"Gogolin";;"N";"1251";"28,92"
"1";"Murów";"gmina do 20 tyś.";"160906";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA MURÓW";"DOP1-7503-26/10";"wyborczy w gminie do 20 tys.";"3";"Puławski";"Andrzej Jan";"M";"52";"zawodowe";;;"160906";"Murów";"Zagwiździe";;"2";"654";"33,82"
"1";"Dobrzeń Wielki";"gmina do 20 tyś.";"160903";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZ SAMORZĄD";"DOP1-7503-1/10";"wyborczy";"1";"Gabor";"Tomasz Adam";"M";"38";"wyższe";;;"160903";"Dobrzeń Wielki";"Brzezie";;"N";"1145";"26,59"
"1";"Chrząstowice";"gmina do 20 tyś.";"160901";"Reeve";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"3";"Rogacka";"Helena Marta";"K";"54";"wyższe";;;"160901";"Chrząstowice";"Dębska Kuźnia";;"2";"913";"44,47"
"1";"Chrząstowice";"gmina do 20 tyś.";"160901";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE I DIALOG";"DOP2-7503-5/10";"wyborczy";"2";"Kępiński";"Adam Krzysztof";"M";"35";"wyższe";;;"160908";"Ozimek";"Ozimek";;"N";"178";"8,67"
"1";"Polska Cerekiew";"gmina do 20 tyś.";"160305";"Reeve";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"1";"Helbin";"Krystyna Monika";"K";"58";"wyższe";;;"160305";"Polska Cerekiew";"Polska Cerekiew";;"T";"854";"50,03"
"1";"Wilków";"gmina do 20 tyś.";"160605";"Reeve";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"3";"Olchawa";"Kazimierz";"M";"57";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"160602";"Namysłów";"Namysłów";;"2";"501";"24,98"
"1";"Kolonowskie";"gmina do 20 tyś.";"161103";"Mayor";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"1";"Koston";"Norbert Józef";"M";"46";"wyższe";;;"161103";"Kolonowskie";"Kolonowskie";;"T";"1096";"76,54"
"1";"Prószków";"gmina do 20 tyś.";"160910";"Mayor";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"1";"Malik";"Róża Maria";"K";"52";"wyższe";;;"160910";"Prószków";"Złotniki";;"T";"2514";"80,84"
"1";"Głubczyce";"gmina pow. 20 tyś.";"160203";"Mayor";"KOMITET WYBORCZY WYBORCÓW OBYWATELSKI KOMITET SAMORZĄDOWY";"DOP2-7503-102/10";"wyborczy";"2";"Piątkowski";"Tadeusz";"M";"47";"wyższe ekonomiczne";;;"160203";"Głubczyce";"Głubczyce";;"N";"1664";"17,23"
"1";"Namysłów";"gmina pow. 20 tyś.";"160602";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"4";"Płaczek";"Jacek Leszek";"M";"42";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"160602";"Namysłów";"Łączany";;"N";"1279";"12,39"
"1";"Namysłów";"gmina pow. 20 tyś.";"160602";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"5";"Spór";"Andrzej";"M";"59";"średnie";"członek Sojuszu Lewicy Demokratycznej";;"160602";"Namysłów";"Namysłów";;"N";"971";"9,41"
"1";"Namysłów";"gmina pow. 20 tyś.";"160602";"Mayor";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE NAMYSŁOWSKIE";"DOP1-7503-89/10";"wyborczy";"2";"Kubat";"Grzegorz";"M";"53";"wyższe";;;"160602";"Namysłów";"Namysłów";;"N";"1456";"14,10"
"1";"Turawa";"gmina do 20 tyś.";"160913";"Reeve";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"2";"Kampa";"Waldemar Józef";"M";"49";"średnie";;;"160913";"Turawa";"Węgry";;"T";"1615";"54,40"
"1";"Turawa";"gmina do 20 tyś.";"160913";"Reeve";"KOMITET WYBORCZY WYBORCÓW PRZYSZŁOŚĆ - GMINA TURAWA";"DOP1-7503-59/10";"wyborczy w gminie do 20 tys.";"3";"Sobczyk";"Robert Jan";"M";"40";"wyższe";;;"160913";"Turawa";"Osowiec";;"N";"338";"11,38"
"1";"Krapkowice";"gmina pow. 20 tyś.";"160502";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"3";"Nadbrzeżny";"Jan Eugeniusz";"M";"64";"wyższe pedagogiczne";;;"160501";"Gogolin";"Malnia";;"N";"956";"12,11"
"1";"Olesno";"gmina do 20 tyś.";"160803";"Mayor";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"3";"Prochota";"Klaudiusz Andrzej";"M";"46";"wyższe rolnicze";;;"160803";"Olesno";"Olesno";;"N";"989";"16,71"
"1";"Namysłów";"gmina pow. 20 tyś.";"160602";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Ceglecka-Zielonka";"Teresa Zuzanna";"K";"53";"wyższe";"członek Prawa i Sprawiedliwości";;"160602";"Namysłów";"Namysłów";;"2";"1698";"16,45"
"1";"Namysłów";"gmina pow. 20 tyś.";"160602";"Mayor";"KOMITET WYBORCZY ""WSPÓLNOTA OBYWATELSKA 2006 R.""";"DOP1-7502-3/10";"organizacja";"3";"Kuchczyński";"Krzysztof Andrzej";"M";"53";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"160602";"Namysłów";"Namysłów";;"2";"4104";"39,75"
"1";"Paczków";"gmina do 20 tyś.";"160707";"Mayor";"KOMITET WYBORCZY WYBORCÓW KRZYSZTOFA KUMORA ""PERSPEKTYWA""";"DOP2-7503-39/10";"wyborczy w gminie do 20 tys.";"1";"Kumor";"Krzysztof";"M";"52";"wyższe rolnicze";;;"160707";"Paczków";"Paczków";;"N";"881";"17,78"
"1";"Ujazd";"gmina do 20 tyś.";"161106";"Mayor";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA ŚLĄSKA";"DOP2-7503-3/10";"wyborczy";"3";"Kołodziej";"Piotr Jan";"M";"38";"wyższe";;;"161106";"Ujazd";"Stary Ujazd";;"N";"453";"19,17"
"1";"Ujazd";"gmina do 20 tyś.";"161106";"Mayor";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"2";"Klyta";"Bernard Józef";"M";"44";"wyższe";;;"161106";"Ujazd";"Niezdrowice";;"N";"257";"10,88"
"1";"Branice";"gmina do 20 tyś.";"160202";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""GMINA BRANICE WSPÓLNA SPRAWA""";"DOP2-7503-27/10";"wyborczy";"1";"Enenkiel";"Piotr Tomasz";"M";"55";"wyższe";;;"160202";"Branice";"Dzbańce-Osiedle";;"N";"585";"19,74"
"1";"Głogówek";"gmina do 20 tyś.";"161002";"Mayor";"KOMITET WYBORCZY WYBORCÓW FORUM SAMORZĄDOWE PLUS";"DOP2-7503-31/10";"wyborczy";"3";"Kałamarz";"Andrzej Jan";"M";"43";"wyższe";;;"161002";"Głogówek";"Głogówek";;"2";"2187";"48,29"
"1";"Opole";"miasto na prawach powiatu";"166101";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"5";"Porowska";"Violetta Teresa";"K";"42";"wyższe";"członek Prawa i Sprawiedliwości";;"166101";"Opole";"Opole";;"N";"6571";"18,46"
"1";"Strzeleczki";"gmina do 20 tyś.";"160503";"Reeve";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"1";"Kurpiela";"Bronisław Józef";"M";"59";"wyższe";;;"160503";"Strzeleczki";"Strzeleczki";;"2";"1210";"43,95"
"1";"Radłów";"gmina do 20 tyś.";"160805";"Reeve";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"1";"Kierat";"Włodzimierz Stanisław";"M";"46";"wyższe";;;"160805";"Radłów";"Ligota Oleska";;"T";"1117";"90,08"
"1";"Strzelce Opolskie";"gmina pow. 20 tyś.";"161105";"Mayor";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"2";"Gaida";"Waldemar Piotr";"M";"43";"wyższe";;;"161105";"Strzelce Opolskie";"Strzelce Opolskie";;"N";"1820";"18,78"
"1";"Tułowice";"gmina do 20 tyś.";"160912";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""PEWNA PRZYSZŁOŚĆ""";"DOP1-7503-117/10";"wyborczy w gminie do 20 tys.";"1";"Bartków";"Sebastian Ryszard";"M";"32";"wyższe";;;"160912";"Tułowice";"Tułowice";;"N";"36";"1,69"
"1";"Opole";"miasto na prawach powiatu";"166101";"President";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"3";"Garbowski";"Tomasz Robert";"M";"31";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"166101";"Opole";"Opole";;"2";"7523";"21,13"
"1";"Tarnów Opolski";"gmina do 20 tyś.";"160911";"Reeve";"KOMITET WYBORCZY WYBORCÓW KRZYSZTOFA MUTZ";"DOP1-7503-160/10";"wyborczy w gminie do 20 tys.";"3";"Mutz";"Krzysztof";"M";"37";"wyższe";;;"160911";"Tarnów Opolski";"Kosorowice";;"2";"1255";"37,82"
"1";"Krapkowice";"gmina pow. 20 tyś.";"160502";"Mayor";"KOMITET WYBORCZY WYBORCÓW FORUM ZIEMI KRAPKOWICKIEJ";"DOP2-7503-59/10";"wyborczy";"4";"Roszkowiak";"Jerzy Marian";"M";"57";"wyższe";;;"160502";"Krapkowice";"Krapkowice";;"N";"585";"7,41"
"1";"Chrząstowice";"gmina do 20 tyś.";"160901";"Reeve";"KOMITET WYBORCZY WYBORCÓW BEZ BARIER, UPRZEDZEŃ CZAS NA ZMIANY";"DOP1-7503-153/10";"wyborczy w gminie do 20 tys.";"4";"Ziółkowski";"Czesław";"M";"60";"średnie";;;"166101";"Opole";"Opole";;"N";"282";"13,74"
"1";"Głogówek";"gmina do 20 tyś.";"161002";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""KW SAMORZĄDNOŚĆ""";"DOP2-7503-78/10";"wyborczy w gminie do 20 tys.";"2";"Dancewicz";"Piotr Aleksander";"M";"41";"wyższe";;;"161002";"Głogówek";"Głogówek";;"2";"888";"19,61"
"1";"Opole";"miasto na prawach powiatu";"166101";"President";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"4";"Kowalczyk";"Jarosław Paweł";"M";"35";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"160902";"Dąbrowa";"Skarbiszów";;"N";"770";"2,16"
"1";"Wilków";"gmina do 20 tyś.";"160605";"Reeve";"KOMITET WYBORCZY WYBORCÓW NIEZALEŻNY - IRENY MARSZAŁEK";"DOP1-7503-3/10";"wyborczy w gminie do 20 tys.";"1";"Marszałek";"Irena Stefania";"K";"52";"wyższe";;;"160605";"Wilków";"Bukowie";;"N";"460";"22,93"
"1";"Baborów";"gmina do 20 tyś.";"160201";"Mayor";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA BABORÓW";"DOP2-7503-91/10";"wyborczy w gminie do 20 tys.";"1";"Kielska";"Elżbieta";"K";"44";"wyższe";"członek Prawa i Sprawiedliwości";;"160201";"Baborów";"Baborów";;"T";"1454";"56,25"
"1";"Prószków";"gmina do 20 tyś.";"160910";"Mayor";"KOMITET WYBORCZY WYBORCÓW NASZ SAMORZĄD";"DOP1-7503-1/10";"wyborczy";"2";"Ślepieńczuk";"Tadeusz";"M";"52";"wyższe";;;"160910";"Prószków";"Prószków";;"N";"596";"19,16"
"1";"Głubczyce";"gmina pow. 20 tyś.";"160203";"Mayor";"KOMITET WYBORCZY WYBORCÓW OBYWATELSKI KOMITET GŁUBCZYC";"DOP2-7503-22/10";"wyborczy";"1";"Krówka";"Jan";"M";"50";"wyższe";;;"160203";"Głubczyce";"Głubczyce";;"T";"5682";"58,83"
"1";"Kluczbork";"gmina pow. 20 tyś.";"160402";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"6";"Stempień";"Krystian Paweł";"M";"28";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"160402";"Kluczbork";"Kluczbork";;"N";"242";"2,01"
"1";"Korfantów";"gmina do 20 tyś.";"160703";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""OBUDŹMY GMINĘ""";"DOP2-7503-20/10";"wyborczy w gminie do 20 tys.";"4";"Rzepski";"Tadeusz";"M";"61";"wyższe";;;"160703";"Korfantów";"Włodary";;"N";"515";"14,58"
"1";"Murów";"gmina do 20 tyś.";"160906";"Reeve";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"2";"Koziol";"Piotr Andrzej";"M";"34";"wyższe";;;"160906";"Murów";"Stare Budkowice";;"N";"579";"29,94"
"1";"Krapkowice";"gmina pow. 20 tyś.";"160502";"Mayor";"KOMITET WYBORCZY WYBORCÓW KRAPKOWICKA UNIA SAMORZĄDOWA";"DOP2-7503-117/10";"wyborczy";"1";"Gałus";"Andrzej";"M";"64";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"160502";"Krapkowice";"Krapkowice";;"N";"180";"2,28"
"1";"Świerczów";"gmina do 20 tyś.";"160604";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE NAMYSŁOWSKIE";"DOP1-7503-89/10";"wyborczy";"4";"Pieszczyk";"Agnieszka Stanisława";"K";"32";"średnie";"członek Demokratycznej Partii Lewicy";;"160604";"Świerczów";"Dąbrowa";;"N";"194";"11,03"
"1";"Zdzieszowice";"gmina do 20 tyś.";"160505";"Mayor";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"3";"Przewdzing";"Dieter Josef";"M";"66";"średnie techniczne";;;"160505";"Zdzieszowice";"Zdzieszowice";;"2";"2424";"44,62"
"1";"Wilków";"gmina do 20 tyś.";"160605";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"4";"Wypych";"Michał Robert";"M";"30";"wyższe";;;"160605";"Wilków";"Idzikowice";;"N";"100";"4,99"
"1";"Byczyna";"gmina do 20 tyś.";"160401";"Mayor";"KOMITET WYBORCZY WYBORCÓW SOLIDARNI 2010 JACKA PAWLICKIEGO";"DOP1-7503-126/10";"wyborczy w gminie do 20 tys.";"3";"Pawlicki";"Jacek Maciej";"M";"47";"wyższe";;;"160402";"Kluczbork";"Kluczbork";;"N";"830";"24,35"
"1";"Głogówek";"gmina do 20 tyś.";"161002";"Mayor";"KOMITET WYBORCZY WYBORCÓW TRADYCJA I ROZWÓJ GMINY GŁOGÓWEK";"DOP2-7503-61/10";"wyborczy w gminie do 20 tys.";"1";"Burek";"Bernard Stanisław";"M";"47";"wyższe";;;"161002";"Głogówek";"Stare Kotkowice";;"N";"886";"19,56"
"1";"Brzeg";"gmina pow. 20 tyś.";"160101";"Mayor";"KOMITET WYBORCZY STOWARZYSZENIE MŁODY BRZEG";"DOP1-7502-7/10";"organizacja";"6";"Surdyka";"Grzegorz";"M";"36";"wyższe";;;"160101";"Brzeg";"Brzeg";;"N";"1984";"17,10"
