"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Bisztynek";"gmina do 20 tyś.";"280104";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""SOLIDARNI""";"DEL-7503-155/10";"wyborczy w gminie do 20 tys.";"1";"Dąbrowski";"Marian Józef";"M";"59";"średnie";"członek Prawa i Sprawiedliwości";;"280104";"Bisztynek";"Bisztynek";;"N";"356";"14,78"
"1";"Piecki";"gmina do 20 tyś.";"281004";"Reeve";"KOMITET WYBORCZY WYBORCÓW KRZYSZTOFA HANUSZEWSKIEGO";"DOL-7503-209/10";"wyborczy w gminie do 20 tys.";"2";"Hanuszewski";"Krzysztof Augustyn";"M";"60";"wyższe";;;"281004";"Piecki";"Piecki";;"N";"623";"18,16"
"1";"Bisztynek";"gmina do 20 tyś.";"280104";"Mayor";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA RAZEM";"DEL-7503-191/10";"wyborczy w gminie do 20 tys.";"3";"Zduniuk";"Ryszard";"M";"57";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"280104";"Bisztynek";"Bisztynek";;"N";"756";"31,38"
"1";"Nowe Miasto Lubawskie";"gmina do 20 tyś.";"281205";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Buliński";"Marcin";"M";"29";"wyższe";;;"281205";"Nowe Miasto Lubawskie";"Mszanowo";;"2";"1151";"35,55"
"1";"Ryn";"gmina do 20 tyś.";"280608";"Mayor";"KOMITET WYBORCZY WYBORCÓW NOWE PERSPEKTYWY DLA MIASTA I GMINY RYN";"DOL-7503-194/10";"wyborczy w gminie do 20 tys.";"2";"Kalinowski";"Edward";"M";"55";"wyższe";;;"280608";"Ryn";"Ryn";;"N";"342";"14,66"
"1";"Olsztynek";"gmina do 20 tyś.";"281409";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""NASZA GMINA OLSZTYNEK""";"DOL-7503-2/10";"wyborczy w gminie do 20 tys.";"1";"Stegienko";"Mirosław Wojciech";"M";"56";"Wyższe";;;"281409";"Olsztynek";"Łutynówko";;"N";"2258";"47,94"
"1";"Węgorzewo";"gmina do 20 tyś.";"281903";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Bukowski";"Grzegorz";"M";"45";"średnie";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"281903";"Węgorzewo";"Ogonki";;"N";"1057";"20,30"
"1";"Nidzica";"gmina pow. 20 tyś.";"281104";"Mayor";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE 2010";"DOL-7503-49/10";"wyborczy";"5";"Szypulski";"Dariusz";"M";"46";"wyższe";;;"281104";"Nidzica";"Nidzica";;"T";"5216";"59,80"
"1";"Piecki";"gmina do 20 tyś.";"281004";"Reeve";"KOMITET WYBORCZY WYBORCÓW AGNIESZKI ANNY KURCZEWSKIEJ";"DOL-7503-4/10";"wyborczy w gminie do 20 tys.";"4";"Kurczewska";"Agnieszka Anna";"K";"36";"wyższe";;;"281004";"Piecki";"Piecki";;"2";"1215";"35,42"
"1";"Prostki";"gmina do 20 tyś.";"280504";"Reeve";"KOMITET WYBORCZY WYBORCÓW EDMUNDA JANA DARGACZA";"DOL-7503-11/10";"wyborczy w gminie do 20 tys.";"2";"Dargacz";"Edmund Jan";"M";"48";"wyższe rolnicze";;;"280504";"Prostki";"Długochorzele";"złożył następujące oświadczenie: pracowałem, pełniłem służbę i byłem współpracownikiem organów bezpieczeństwa państwa w rozumieniu ustawy z dnia ustawy z dnia 18 października 2006 r. o ujawnianiu informacji o dokumentach organów bezpieczeństwa państwa z lat 1944-1990 oraz treści tych dokumentów (Dz. U z 2007 r. Nr 63, poz. 425, z późn. zm.)";"N";"133";"4,59"
"1";"Barczewo";"gmina do 20 tyś.";"281401";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Nitkowski";"Lech Jan";"M";"59";"średnie techniczne";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"281401";"Barczewo";"Barczewo";;"T";"4043";"74,09"
"1";"Płośnica";"gmina do 20 tyś.";"280305";"Reeve";"KOMITET WYBORCZY WYBORCÓW DANIELA LIGMAN";"DEL-7503-265/10";"wyborczy w gminie do 20 tys.";"2";"Ligman";"Daniel Piotr";"M";"26";"wyższe";;;"280306";"Rybno";"Rybno";;"2";"725";"29,07"
"1";"Dubeninki";"gmina do 20 tyś.";"281802";"Reeve";"KOMITET WYBORCZY WYBORCÓW NOWA PERSPEKTYWA";"DOL-7503-213/10";"wyborczy w gminie do 20 tys.";"1";"Kowalewski";"Leszek";"M";"56";"wyższe";;;"281802";"Dubeninki";"Rogajny";;"N";"366";"26,64"
"1";"Tolkmicko";"gmina do 20 tyś.";"280409";"Mayor";"KOMITET WYBORCZY WYBORCÓW SAMORZĄD 2010 TOLKMICKO";"DEL-7503-43/10";"wyborczy w gminie do 20 tys.";"2";"Zientara";"Magdalena";"K";"39";"średnie";;;"280409";"Tolkmicko";"Tolkmicko";;"N";"726";"30,21"
"1";"Miłomłyn";"gmina do 20 tyś.";"281507";"Mayor";"KOMITET WYBORCZY WYBORCÓW ZBIGNIEWA SKOLMOWSKIEGO";"DEL-7503-246/10";"wyborczy w gminie do 20 tys.";"4";"Skolmowski";"Zbigniew";"M";"50";"wyższe";;;"281507";"Miłomłyn";"Liwa";;"N";"638";"28,80"
"1";"Stare Juchy";"gmina do 20 tyś.";"280505";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"4";"Trzcianowski";"Karol";"M";"33";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"280505";"Stare Juchy";"Liski";;"N";"97";"5,17"
"1";"Korsze";"gmina do 20 tyś.";"280804";"Mayor";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"1";"Dudziak";"Tomasz Tadeusz";"M";"37";"wyższe";;;"280804";"Korsze";"Korsze";;"N";"301";"7,96"
"1";"Budry";"gmina do 20 tyś.";"281901";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""BUDRY 2010""";"DOL-7503-77/10";"wyborczy w gminie do 20 tys.";"2";"Markiewicz";"Józef";"M";"50";"wyższe";;;"281901";"Budry";"Budry";;"T";"841";"57,72"
"1";"Bartoszyce";"gmina pow. 20 tyś.";"280101";"Mayor";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDNOŚĆ AKTYWNYCH MIESZKAŃCÓW";"DEL-7503-49/10";"wyborczy";"5";"Prokocki";"Wojciech";"M";"43";"wyższe";;;"280101";"Bartoszyce";"BARTOSZYCE";;"N";"1351";"14,91"
"1";"Sorkwity";"gmina do 20 tyś.";"281005";"Reeve";"KOMITET WYBORCZY WYBORCÓW PIOTRA WOŁKOWICZA";"DOL-7503-151/10";"wyborczy w gminie do 20 tys.";"5";"Wołkowicz";"Piotr";"M";"59";"Wyższe";;;"281005";"Sorkwity";"Zyndaki";;"2";"966";"39,09"
"1";"Dobre Miasto";"gmina do 20 tyś.";"281403";"Mayor";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDNI DOBRE MIASTO";"DOL-7503-170/10";"wyborczy w gminie do 20 tys.";"1";"Kowalski";"Jarosław";"M";"47";"wyższe";;;"281403";"Dobre Miasto";"Dobre Miasto";;"N";"1999";"36,12"
"1";"Prostki";"gmina do 20 tyś.";"280504";"Reeve";"KOMITET WYBORCZY WYBORCÓW DOBRO WSPÓLNE 2010";"DOL-7503-163/10";"wyborczy";"5";"Orłowski";"Mirosław";"M";"54";"wyższe";;;"280504";"Prostki";"Prostki";;"2";"734";"25,32"
"1";"Szczytno";"gmina pow. 20 tyś.";"281701";"Mayor";"KOMITET WYBORCZY STOWARZYSZENIE ""FORUM SAMORZĄDOWE""";"DOL-7502-5/10";"organizacja";"3";"Pawłowicz";"Krzysztof Jarosław";"M";"56";"wyższe";;;"281701";"Szczytno";"Szczytno";;"N";"459";"4,29"
"1";"Pasym";"gmina do 20 tyś.";"281704";"Mayor";"KOMITET WYBORCZY WYBORCÓW BERNARD MIUS";"DOL-7503-56/10";"wyborczy w gminie do 20 tys.";"2";"Mius";"Bernard Piotr";"M";"58";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"281704";"Pasym";"Pasym";;"T";"1659";"66,71"
"1";"Kiwity";"gmina do 20 tyś.";"280902";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Pawlik";"Jacek Roman";"M";"46";"Wyższe";"członek Prawa i Sprawiedliwości";;"280902";"Kiwity";"Kiwity";;"N";"340";"18,72"
"1";"Prostki";"gmina do 20 tyś.";"280504";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"6";"Wojnowski";"Grzegorz";"M";"52";"wyższe";;;"280504";"Prostki";"Prostki";;"N";"502";"17,32"
"1";"Kętrzyn";"gmina do 20 tyś.";"280803";"Reeve";"KOMITET WYBORCZY WYBORCÓW TERESY PROKOP";"DOL-7503-85/10";"wyborczy w gminie do 20 tys.";"3";"Prokop";"Teresa";"K";"49";"wyższe administracyjne";;;"280801";"Kętrzyn";"Kętrzyn";;"N";"1023";"33,68"
"1";"Lubawa";"gmina do 20 tyś.";"280702";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Brodowski";"Jerzy";"M";"52";"Wyższe";;;"280702";"Lubawa";"Lubawa";;"N";"489";"13,58"
"1";"Lubawa";"gmina do 20 tyś.";"280702";"Mayor";"KOMITET WYBORCZY WYBORCÓW WIESŁAWA PIOTROWICZA";"DEL-7503-143/10";"wyborczy w gminie do 20 tys.";"3";"Szczawiński";"Sławomir Jacek";"M";"40";"Wyższe";;;"280702";"Lubawa";"Lubawa";;"N";"730";"20,28"
"1";"Jeziorany";"gmina do 20 tyś.";"281406";"Mayor";"KOMITET WYBORCZY WYBORCÓW MACIEJA LESZCZYŃSKIEGO";"DOL-7503-196/10";"wyborczy w gminie do 20 tys.";"1";"Leszczyński";"Maciej Robert";"M";"40";"wyższe";;;"281406";"Jeziorany";"Jeziorany";;"T";"1931";"68,14"
"1";"Kolno";"gmina do 20 tyś.";"281408";"Reeve";"KOMITET WYBORCZY WYBORCÓW IZABELI DARECKIEJ-DĘBOWSKIEJ";"DOL-7503-234/10";"wyborczy w gminie do 20 tys.";"1";"Darecka-Dębowska";"Izabela Anna";"K";"45";"Wyższe";;;"281408";"Kolno";"Tarniny";;"N";"228";"15,92"
"1";"Ełk";"gmina pow. 20 tyś.";"280501";"President";"KOMITET WYBORCZY WYBORCÓW DOBRO WSPÓLNE 2010";"DOL-7503-163/10";"wyborczy";"1";"Andrukiewicz";"Tomasz Mariusz";"M";"36";"wyższe";;;"280501";"Ełk";"Ełk";;"T";"13872";"73,72"
"1";"Sępopol";"gmina do 20 tyś.";"280106";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"5";"Sekita";"Czesław";"M";"55";"wyższe";"członek Sojuszu Lewicy Demokratycznej";"popierany przez Sojusz Lewicy Demokratycznej";"280106";"Sępopol";"Sępopol";;"N";"229";"8,35"
"1";"Elbląg";"miasto na prawach powiatu";"286101";"President";"KOMITET WYBORCZY STOWARZYSZENIA ELBLĄSKI DOBRY SAMORZĄD";"DEL-7503-32/10";"organizacja";"4";"Słonina";"Henryk";"M";"71";"wyższe";;;"286101";"Elbląg";"Elbląg";;"2";"10922";"30,08"
"1";"Sępopol";"gmina do 20 tyś.";"280106";"Mayor";"KOMITET WYBORCZY WYBORCÓW DLA SĘPOPOLA";"DEL-7503-286/10";"wyborczy w gminie do 20 tys.";"4";"Polonis";"Mieczysław";"M";"50";"wyższe";;;"280106";"Sępopol";"Sępopol";;"N";"113";"4,12"
"1";"Miłki";"gmina do 20 tyś.";"280606";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NOWOCZESNA WIEŚ""";"DOL-7503-21/10";"wyborczy w gminie do 20 tys.";"2";"WĄSIAKOWSKI";"STANISŁAW";"M";"50";"WYŻSZE";;;"280606";"Miłki";"KLESZCZEWO";;"T";"918";"54,13"
"1";"Tolkmicko";"gmina do 20 tyś.";"280409";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""STAWIAMY NA ROZWÓJ GMINY""";"DEL-7503-256/10";"wyborczy w gminie do 20 tys.";"1";"Lemanowicz";"Andrzej";"M";"47";"wyższe";;;"280409";"Tolkmicko";"Tolkmicko";;"T";"1677";"69,79"
"1";"Godkowo";"gmina do 20 tyś.";"280402";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""SZANSA DLA GMINY""";"DEL-7503-192/10";"wyborczy w gminie do 20 tys.";"5";"Rudzka";"Henryka";"K";"58";"średnie";;;"280905";"Orneta";"Orneta";;"N";"168";"12,07"
"1";"Godkowo";"gmina do 20 tyś.";"280402";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NASZA PRZYJAZNA GMINA""";"DEL-7503-193/10";"wyborczy w gminie do 20 tys.";"4";"Paluch";"Eugeniusz";"M";"64";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"280402";"Godkowo";"Godkowo";;"N";"275";"19,76"
"1";"Godkowo";"gmina do 20 tyś.";"280402";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""PRZYJAZNA GMINA GODKOWO""";"DEL-7503-213/10";"wyborczy w gminie do 20 tys.";"3";"Laskowska";"Danuta";"K";"58";"średnie";;;"280402";"Godkowo";"Godkowo";;"N";"98";"7,04"
"1";"Reszel";"gmina do 20 tyś.";"280805";"Mayor";"KOMITET WYBORCZY WYBORCÓW RESZELSKIE FORUM SAMORZĄDOWE";"DOL-7503-62/10";"wyborczy w gminie do 20 tys.";"3";"Szypulski";"Zdzisław Stanisław";"M";"54";"Wyższe";;;"280805";"Reszel";"Reszel";;"N";"942";"29,40"
"1";"Reszel";"gmina do 20 tyś.";"280805";"Mayor";"KOMITET WYBORCZY WYBORCÓW RESZEL - DOBRO WSPÓLNE";"DOL-7503-156/10";"wyborczy w gminie do 20 tys.";"2";"Kaczmarczyk";"Ryszard Piotr";"M";"58";"Wyższe";"członek Sojuszu Lewicy Demokratycznej";;"280805";"Reszel";"Reszel";;"N";"384";"11,99"
"1";"Reszel";"gmina do 20 tyś.";"280805";"Mayor";"KOMITET WYBORCZY WYBORCÓW MARKA JANISZEWSKIEGO";"DOL-7503-5/10";"wyborczy w gminie do 20 tys.";"1";"Janiszewski";"Marek";"M";"49";"Wyższe";;;"280805";"Reszel";"Robawy";;"T";"1878";"58,61"
"1";"Biskupiec";"gmina do 20 tyś.";"281202";"Reeve";"KOMITET WYBORCZY WYBORCÓW WSPÓLNE DOBRO 2010";"DEL-7503-236/10";"wyborczy";"1";"Malec";"Stanisław Mieczysław";"M";"57";"wyższe";;;"281202";"Biskupiec";"Szwarcenowo";;"N";"276";"7,62"
"1";"Banie Mazurskie";"gmina do 20 tyś.";"281801";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA PRZYSZŁOŚĆ - LEPSZE JUTRO";"DOL-7503-235/10";"wyborczy w gminie do 20 tys.";"3";"Metlerska";"Beata";"K";"32";"wyższe";;;"281801";"Banie Mazurskie";"Dąbrówka Polska";;"N";"198";"10,67"
"1";"Miłki";"gmina do 20 tyś.";"280606";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NASZA GMINA - NASZA PRZYSZŁOŚĆ""";"DOL-7503-191/10";"wyborczy w gminie do 20 tys.";"1";"MAZURCZYK";"BARBARA MAŁGORZATA";"K";"52";"WYŻSZE";;;"280606";"Miłki";"WYSZOWATE";;"N";"778";"45,87"
"1";"Stare Juchy";"gmina do 20 tyś.";"280505";"Reeve";"KOMITET WYBORCZY WYBORCÓW TOMASZA DĄBROWSKIEGO";"DOL-7503-61/10";"wyborczy w gminie do 20 tys.";"1";"Dąbrowski";"Tomasz";"M";"37";"wyższe";;;"280505";"Stare Juchy";"Stare Juchy";;"N";"513";"27,36"
"1";"Jeziorany";"gmina do 20 tyś.";"281406";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"4";"Tarasiewicz";"Danuta Jadwiga";"K";"50";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"281406";"Jeziorany";"Jeziorany";;"N";"357";"12,60"
"1";"Ełk";"gmina pow. 20 tyś.";"280501";"President";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Fadrowski";"Zdzisław";"M";"54";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"280501";"Ełk";"Ełk";;"N";"356";"1,89"
"1";"Giżycko";"gmina pow. 20 tyś.";"280601";"Mayor";"KOMITET WYBORCZY WYBORCÓW WOJCIECHA CHODAKOWSKIEGO";"DOL-7503-84/10";"wyborczy";"1";"Chodakowski";"Ryszard Wojciech";"M";"53";"wyższe";;;"280601";"Giżycko";"Giżycko";;"N";"827";"7,91"
"1";"Giżycko";"gmina pow. 20 tyś.";"280601";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""PONAD PODZIAŁAMI"" W GIŻYCKU";"DOL-7503-79/10";"wyborczy";"3";"Jelec";"Andrzej";"M";"55";"wyższe";;;"280601";"Giżycko";"Giżycko";;"N";"995";"9,52"
"1";"Giżycko";"gmina pow. 20 tyś.";"280601";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"2";"Iwaszkiewicz";"Wojciech Karol";"M";"37";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"280601";"Giżycko";"Giżycko";;"N";"1594";"15,25"
"1";"Małdyty";"gmina do 20 tyś.";"281505";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Adamowicz";"Jerzy Krzysztof";"M";"47";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"281505";"Małdyty";"Małdyty";;"2";"751";"31,28"
"1";"Dubeninki";"gmina do 20 tyś.";"281802";"Reeve";"KOMITET WYBORCZY WYBORCÓW DUBENINKI 2010";"DOL-7503-260/10";"wyborczy w gminie do 20 tys.";"4";"Zieliński";"Ryszard";"M";"53";"wyższe";;;"281802";"Dubeninki";"Dubeninki";;"T";"727";"52,91"
"1";"Działdowo";"gmina pow. 20 tyś.";"280301";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Nawrocki";"Przemysław Aleksander";"M";"36";"wyższe";"członek Prawa i Sprawiedliwości";;"280304";"Lidzbark";"Lidzbark";;"N";"452";"5,49"
"1";"Nowe Miasto Lubawskie";"gmina do 20 tyś.";"281201";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""SKUTECZNI DLA MIASTA""";"DEL-7503-121/10";"wyborczy w gminie do 20 tys.";"3";"Kopiczyńska";"Alina";"K";"51";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"281201";"Nowe Miasto Lubawskie";"Nowe Miasto Lubawskie";;"N";"1056";"26,91"
"1";"Iłowo-Osada";"gmina do 20 tyś.";"280303";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""POROZUMIENIE SAMORZĄDOWE"" 2010";"DEL-7503-129/10";"wyborczy w gminie do 20 tys.";"2";"Siemianowski";"Piotr";"M";"43";"wyższe";;;"280303";"Iłowo-Osada";"Iłowo - Osada";"złożył następujące oświadczenie: pełniłem służbę w organach bezpieczeństwa państwa w rozumieniu ustawy z dnia ustawy z dnia 18 października 2006 r. o ujawnianiu informacji o dokumentach organów bezpieczeństwa państwa z lat 1944-1990 oraz treści tych dokumentów (Dz. U z 2007 r. Nr 63, poz. 425, z późn. zm.)";"N";"551";"16,48"
"1";"Dąbrówno";"gmina do 20 tyś.";"281502";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA - CZAS NA ZMIANY";"DEL-7503-119/10";"wyborczy w gminie do 20 tys.";"2";"Herman";"Jacek";"M";"46";"wyższe";;;"281502";"Dąbrówno";"Gardyny";;"N";"666";"32,05"
"1";"Iłowo-Osada";"gmina do 20 tyś.";"280303";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Willenberg";"Jan Kazimierz";"M";"57";"wyższe";;;"280303";"Iłowo-Osada";"Iłowo - Osada";;"2";"1237";"36,99"
"1";"Mrągowo";"gmina do 20 tyś.";"281003";"Reeve";"KOMITET WYBORCZY WYBORCÓW MIROSŁAWA MIKOŁAJCZYKA";"DOL-7503-89/10";"wyborczy w gminie do 20 tys.";"2";"Mikołajczyk";"Mirosław";"M";"50";"Wyższe";;;"281003";"Mrągowo";"Ruska Wieś";;"N";"1045";"38,39"
"1";"Mrągowo";"gmina do 20 tyś.";"281003";"Reeve";"KOMITET WYBORCZY WYBORCÓW J. KRASIŃSKIEGO";"DOL-7503-142/10";"wyborczy w gminie do 20 tys.";"1";"Krasiński";"Jerzy Wiesław";"M";"53";"Wyższe";;;"281003";"Mrągowo";"Boże";;"T";"1677";"61,61"
"1";"Olsztynek";"gmina do 20 tyś.";"281409";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""GMINA Z PRZYSZŁOŚCIĄ""";"DOL-7503-176/10";"wyborczy w gminie do 20 tys.";"2";"Wrochna";"Artur Zenon";"M";"47";"Wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"281409";"Olsztynek";"Olsztynek";;"T";"2452";"52,06"
"1";"Orzysz";"gmina do 20 tyś.";"281602";"Mayor";"KOMITET WYBORCZY WYBORCÓW FORUM SAMORZĄDOWE POWIATU PISKIEGO";"DOL-7503-3/10";"wyborczy";"2";"Sulima";"Tomasz Jakub";"M";"49";"wyższe";;;"281602";"Orzysz";"Orzysz";;"T";"2017";"54,87"
"1";"Ryn";"gmina do 20 tyś.";"280608";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Brant";"Juliusz Sebastian";"M";"43";"wyższe";;;"280608";"Ryn";"Szymonka";;"2";"729";"31,25"
"1";"Grunwald";"gmina do 20 tyś.";"281503";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Godlewski";"Mirosław Eugeniusz";"M";"53";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";"popierany przez Platformę Obywatelską Rzeczypospolitej Polskiej";"281503";"Grunwald";"Ostróda";;"N";"572";"25,39"
"1";"Łukta";"gmina do 20 tyś.";"281504";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NASZA GMINA ŁUKTA""";"DEL-7503-44/10";"wyborczy w gminie do 20 tys.";"1";"Leonowicz";"Jan";"M";"57";"wyższe";;;"281509";"Ostróda";"Wałdowo";;"T";"1044";"52,67"
