"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Oleszyce";"gmina do 20 tyś.";"180906";"Mayor";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA SAMORZĄDOWA ZGODA";"DPR-7503-155/10";"wyborczy w gminie do 20 tys.";"2";"Janowska - Placek";"Maria Zofia";"K";"57";"wyższe";;;"180906";"Oleszyce";"Oleszyce";;"2";"1096";"35,45"
"1";"Rakszawa";"gmina do 20 tyś.";"181006";"Reeve";"KOMITET WYBORCZY WYBORCÓW SPRAWIEDLIWA RAKSZAWA";"DRZ-7503-23/10";"wyborczy w gminie do 20 tys.";"4";"Wróbel";"Stanisław Jakub";"M";"45";"średnie";;;"181006";"Rakszawa";"Rakszawa";;"N";"566";"17,35"
"1";"Rakszawa";"gmina do 20 tyś.";"181006";"Reeve";"KOMITET WYBORCZY WYBORCÓW SZANSA DLA RAKSZAWY";"DRZ-7503-129/10";"wyborczy w gminie do 20 tys.";"3";"Świątoniowska";"Bogusława Anna";"K";"52";"wyższe";;;"181006";"Rakszawa";"Rakszawa";;"N";"285";"8,74"
"1";"Jaśliska";"gmina do 20 tyś.";"180710";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Lorenc";"Ignacy";"M";"56";"wyższe";;"popierany przez Prawo i Sprawiedliwość";"180710";"Jaśliska";"Jaśliska";;"T";"531";"54,69"
"1";"Pruchnik";"gmina do 20 tyś.";"180407";"Reeve";"KOMITET WYBORCZY WYBORCÓW BĄDŹMY RAZEM";"DPR-7503-80/10";"wyborczy w gminie do 20 tys.";"2";"Górski";"Stanisław Wacław";"M";"54";"wyższe";;;"180407";"Pruchnik";"Jodłówka";;"N";"1751";"37,70"
"1";"Grębów";"gmina do 20 tyś.";"182003";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINA XXI WIEKU";"DTG-7503-49/10";"wyborczy w gminie do 20 tys.";"3";"Skóra";"Kazimierz Stanisław";"M";"47";"Wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"182003";"Grębów";"Grębów";;"2";"2158";"43,95"
"1";"Białobrzegi";"gmina do 20 tyś.";"181002";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""ROZWÓJ GMINY""";"DRZ-7503-32/10";"wyborczy w gminie do 20 tys.";"2";"Masłoń";"Franciszek";"M";"51";"wyższe";;;"181002";"Białobrzegi";"Korniaktów Północny";;"T";"2453";"75,02"
"1";"Przeworsk";"gmina do 20 tyś.";"181401";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Kłak";"Krzysztof Józef";"M";"44";"wyższe ekonomiczne";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"181401";"Przeworsk";"Przeworsk";;"N";"1180";"17,29"
"1";"Miejsce Piastowe";"gmina do 20 tyś.";"180707";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""WSPÓLNA GMINA 2014""";"DKO-7503-96/10";"wyborczy w gminie do 20 tys.";"2";"Klara";"Marek";"M";"31";"wyższe";;;"180707";"Miejsce Piastowe";"Rogi";;"T";"4078";"76,10"
"1";"Łańcut";"gmina do 20 tyś.";"181001";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"5";"Pilawa-Kraus";"Barbara";"K";"41";"wyższe";;;"181001";"Łańcut";"Łańcut";;"N";"966";"13,29"
"1";"Komańcza";"gmina do 20 tyś.";"181704";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""WSPÓLNA SPRAWA"" 2";"DKO-7503-116/10";"wyborczy w gminie do 20 tys.";"1";"Bielawka";"Stanisław Dobrogniew";"M";"55";"wyższe";;;"181704";"Komańcza";"Komańcza";;"T";"1407";"73,74"
"1";"Markowa";"gmina do 20 tyś.";"181005";"Reeve";"""KOMITET WYBORCZY WYBORCÓW NOWOCZESNA GMINA""";"DRZ-7503-57/10";"wyborczy w gminie do 20 tys.";"2";"Kuźniar";"Lucjan";"M";"52";"wyższe";;;"181005";"Markowa";"Gać";;"N";"696";"25,66"
"1";"Dubiecko";"gmina do 20 tyś.";"181302";"Reeve";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA SAMORZĄDOWA DOLINY SANU";"DPR-7503-18/10";"wyborczy";"3";"Szymańska";"Ewa Barbara";"K";"32";"wyższe";;;"181302";"Dubiecko";"Nienadowa";;"2";"1457";"38,46"
"1";"Dubiecko";"gmina do 20 tyś.";"181302";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Blecharczyk";"Zbigniew";"M";"53";"średnie";"członek Polskiego Stronnictwa Ludowego";"popierany przez Polskie Stronnictwo Ludowe";"181302";"Dubiecko";"Nienadowa";;"2";"1740";"45,93"
"1";"Dubiecko";"gmina do 20 tyś.";"181302";"Reeve";"KOMITET WYBORCZY WYBORCÓW K.BABISIA PRO PUBLICO BONO DLA DOBRA WSPÓLNEGO";"DPR-7503-69/10";"wyborczy";"1";"Babiś";"Kazimierz Augustyn";"M";"54";"wyższe";;;"181302";"Dubiecko";"Dubiecko";;"N";"591";"15,60"
"1";"Lubaczów";"gmina do 20 tyś.";"180904";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE DLA GMINY LUBACZÓW";"DPR-7503-89/10";"wyborczy w gminie do 20 tys.";"1";"Kapel";"Wiesław Krzysztof";"M";"41";"wyższe";;;"180904";"Lubaczów";"Lisie Jamy";;"T";"3838";"91,51"
"1";"Fredropol";"gmina do 20 tyś.";"181303";"Reeve";"KOMITET WYBORCZY WYBORCÓW ŚNIEŻEK";"DPR-7503-105/10";"wyborczy w gminie do 20 tys.";"2";"Śnieżek";"Mariusz";"M";"36";"Wyższe";;;"181303";"Fredropol";"Makowa";;"T";"1924";"68,62"
"1";"Fredropol";"gmina do 20 tyś.";"181303";"Reeve";"KOMITET WYBORCZY WYBORCÓW RYSZARD MIROWSKI";"DPR-7503-106/10";"wyborczy w gminie do 20 tys.";"1";"Mirowski";"Ryszard";"M";"56";"Średnie";;;"181303";"Fredropol";"Kniażyce";;"N";"688";"24,54"
"1";"Błażowa";"gmina do 20 tyś.";"181602";"Mayor";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA BŁAŻOWA";"DRZ-7503-106/10";"wyborczy w gminie do 20 tys.";"1";"Kustra";"Zygmunt";"M";"55";"wyższe";;;"181602";"Błażowa";"Błażowa";;"2";"1832";"42,17"
"1";"Padew Narodowa";"gmina do 20 tyś.";"181106";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Popiołek";"Kazimierz";"M";"54";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"181106";"Padew Narodowa";"Padew Narodowa";;"T";"1543";"57,15"
"1";"Nozdrzec";"gmina do 20 tyś.";"180206";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Gerlach";"Adam Sylwester";"M";"30";"wyższe";;;"180206";"Nozdrzec";"Izdebki";;"N";"725";"20,41"
"1";"Mielec";"gmina do 20 tyś.";"181105";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"5";"Piątek";"Józef Michał";"M";"50";"wyższe";"członek Prawa i Sprawiedliwości";;"181105";"Mielec";"Chorzelów";;"2";"1209";"25,40"
"1";"Krosno";"miasto na prawach powiatu";"186101";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Krzanowski";"Paweł Tomasz";"M";"39";"wyższe";"członek Prawa i Sprawiedliwości";;"186101";"Krosno";"Krosno";;"N";"2915";"16,35"
"1";"Frysztak";"gmina do 20 tyś.";"181902";"Reeve";"KOMITET WYBORCZY WYBORCÓW GOSPODARNI I SAMORZĄDNI";"DRZ-7503-50/10";"wyborczy";"1";"Ziarnik";"Jan";"M";"42";"wyższe";;;"186301";"Rzeszów";"Rzeszów";;"T";"2749";"82,65"
"1";"Baligród";"gmina do 20 tyś.";"182101";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""ROZWOJU GMINY BALIGRÓD""";"DKO-7503-25/10";"wyborczy w gminie do 20 tys.";"2";"Stępień";"Robert";"M";"48";"wyższe";;;"182101";"Baligród";"Baligród";;"N";"782";"46,83"
"1";"Stary Dzików";"gmina do 20 tyś.";"180907";"Reeve";"KOMITET WYBORCZY WYBORCÓW BARBARY MAŁECKIEJ GMINA BEZ PODZIAŁÓW";"DPR-7503-51/10";"wyborczy w gminie do 20 tys.";"2";"Małecka";"Barbara Danuta";"K";"45";"Wyższe";;;"180907";"Stary Dzików";"Stary Dzików";;"2";"1001";"42,56"
"1";"Krzywcza";"gmina do 20 tyś.";"181305";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDOWA ZIEMIA PRZEMYSKA";"DPR-7503-2/10";"wyborczy";"1";"PAWŁOWSKI";"Ryszard Stanisław";"M";"59";"wyższe";;;"181305";"Krzywcza";"Wola Krzywiecka";;"N";"217";"10,51"
"1";"Łańcut";"gmina do 20 tyś.";"181001";"Mayor";"KOMITET WYBORCZY WYBORCÓW PRZYJAZNY ŁAŃCUT";"DRZ-7503-55/10";"wyborczy w gminie do 20 tys.";"6";"Szczygieł";"Jerzy Stanisław";"M";"59";"wyższe";;;"181001";"Łańcut";"Łańcut";;"2";"1788";"24,60"
"1";"Stary Dzików";"gmina do 20 tyś.";"180907";"Reeve";"KOMITET WYBORCZY WYBORCÓW DOBRO GMINY WSPÓLNĄ SPRAWĄ";"DPR-7503-93/10";"wyborczy w gminie do 20 tys.";"3";"Zając";"Stanisław Tadeusz";"M";"61";"Średnie";;;"180907";"Stary Dzików";"Stary Dzików";;"N";"500";"21,26"
"1";"Łańcut";"gmina do 20 tyś.";"181001";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Cyburt";"Robert Jacek";"M";"39";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"181001";"Łańcut";"Łańcut";;"N";"363";"5,00"
"1";"Łańcut";"gmina do 20 tyś.";"181001";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"7";"Urban";"Tadeusz Bronisław";"M";"46";"średnie";;;"181001";"Łańcut";"Łańcut";;"N";"62";"0,85"
"1";"Laszki";"gmina do 20 tyś.";"180405";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Grenda";"Adam";"M";"52";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"180405";"Laszki";"Laszki";;"T";"2360";"69,72"
"1";"Lutowiska";"gmina do 20 tyś.";"180105";"Reeve";"KOMITET WYBORCZY WYBORCÓW STRAŻACY OCHOTNICY GMINY LUTOWISKA";"DKO-7503-66/10";"wyborczy w gminie do 20 tys.";"1";"Dudka";"Feliks";"M";"48";"wyższe";;;"180105";"Lutowiska";"Zatwarnica";;"N";"261";"28,16"
"1";"Radymno";"gmina do 20 tyś.";"180402";"Mayor";"KOMITET WYBORCZY WYBORCÓW KRZYSZTOF INDRA";"DPR-7503-9/10";"wyborczy w gminie do 20 tys.";"1";"Indra";"Krzysztof";"M";"36";"wyższe";;;"180402";"Radymno";"Radymno";;"N";"306";"12,23"
"1";"Majdan Królewski";"gmina do 20 tyś.";"180603";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA MAJDAN KRÓLEWSKI";"DTG-7503-37/10";"wyborczy w gminie do 20 tys.";"3";"Wilk";"Jerzy";"M";"48";"wyższe techniczne";;;"180603";"Majdan Królewski";"Majdan Królewski";;"T";"2143";"58,54"
"1";"Majdan Królewski";"gmina do 20 tyś.";"180603";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINA DLA LUDZI";"DTG-7503-16/10";"wyborczy w gminie do 20 tys.";"2";"Fudali";"Tadeusz";"M";"47";"średnie techniczne";;;"182004";"Nowa Dęba";"Nowa Dęba";;"N";"151";"4,12"
"1";"Lubaczów";"gmina do 20 tyś.";"180901";"Mayor";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SAMORZĄDOWO GOSPODARCZE";"DPR-7503-64/10";"wyborczy";"1";"Magoń";"Maria";"K";"55";"wyższe";;;"180901";"Lubaczów";"Lubaczów";;"2";"1284";"25,88"
"1";"Jeżowe";"gmina do 20 tyś.";"181203";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SAMORZĄDOWO-GOSPODARCZE";"DTG-7503-1/10";"wyborczy";"2";"Lesiczka";"Gabriel";"M";"57";"wyższe rolnicze";"członek Polskiego Stronnictwa Ludowego";;"181203";"Jeżowe";"Jeżowe";;"2";"2111";"46,91"
"1";"Jeżowe";"gmina do 20 tyś.";"181203";"Reeve";"KOMITET WYBORCZY WYBORCÓW SOLIDARNA GMINA";"DTG-7503-72/10";"wyborczy w gminie do 20 tys.";"3";"Stępak";"Marek";"M";"46";"średnie";;;"181203";"Jeżowe";"Jeżowe";;"2";"1389";"30,87"
"1";"Przemyśl";"miasto na prawach powiatu";"186201";"President";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"4";"Kulej";"Ryszard";"M";"55";"wyższe";"członek Sojuszu Lewicy Demokratycznej";"popierany przez Sojusz Lewicy Demokratycznej";"186201";"Przemyśl";"Przemyśl";;"N";"1044";"4,31"
"1";"Przemyśl";"miasto na prawach powiatu";"186201";"President";"KOMITET WYBORCZY WYBORCÓW PRZEMYSKI KOMITET OBYWATELSKI";"DPR-7503-54/10";"wyborczy";"6";"Stępka";"Roman";"M";"54";"wyższe";;;"186201";"Przemyśl";"Przemyśl";;"N";"533";"2,20"
"1";"Nozdrzec";"gmina do 20 tyś.";"180206";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE DLA ROZWOJU GMINY NOZDRZEC";"DKO-7503-119/10";"wyborczy w gminie do 20 tys.";"2";"Gromala";"Antoni Stanisław";"M";"49";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"180206";"Nozdrzec";"Nozdrzec";;"T";"2827";"79,59"
"1";"Dydnia";"gmina do 20 tyś.";"180203";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE DLA ROZWOJU GMINY DYDNIA";"DKO-7503-71/10";"wyborczy w gminie do 20 tys.";"1";"Adamski";"Jerzy Ferdynand";"M";"53";"wyższe";;;"180201";"Brzozów";"Brzozów";;"T";"2085";"79,28"
"1";"Adamówka";"gmina do 20 tyś.";"181402";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Jarmuziewicz";"Edward Jan";"M";"50";"wyższe";;;"181407";"Sieniawa";"Rudka";;"T";"1340";"72,32"
"1";"Krzeszów";"gmina do 20 tyś.";"181204";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SAMORZĄDOWO-GOSPODARCZE";"DTG-7503-1/10";"wyborczy";"2";"Nowakowski";"Stanisław";"M";"47";"wyższe";;;"181204";"Krzeszów";"Krzeszów Dolny";;"T";"1428";"84,70"
"1";"Krościenko Wyżne";"gmina do 20 tyś.";"180706";"Reeve";"KOMITET WYBORCZY WYBORCÓW ROZWOJU GMINY KROŚCIENKO WYŻNE";"DKO-7503-89/10";"wyborczy w gminie do 20 tys.";"2";"Pelczar";"Marcin Szczepan";"M";"33";"wyższe";;;"180706";"Krościenko Wyżne";"Krościenko Wyżne";;"2";"700";"31,60"
"1";"Wadowice Górne";"gmina do 20 tyś.";"181110";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""SAMORZĄDNA GMINA WADOWICE GÓRNE""";"DTG-7503-33/10";"wyborczy w gminie do 20 tys.";"2";"Midura";"Leszek Jan";"M";"40";"wyższe";;;"181110";"Wadowice Górne";"Wola Wadowska";;"N";"431";"14,22"
"1";"Wadowice Górne";"gmina do 20 tyś.";"181110";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Kagan";"Stanisław";"M";"48";"wyższe";"członek Prawa i Sprawiedliwości";;"181110";"Wadowice Górne";"Mielec";;"N";"940";"31,02"
"1";"Wadowice Górne";"gmina do 20 tyś.";"181110";"Reeve";"KOMITET WYBORCZY POROZUMIENIE SAMORZĄDOWO-GOSPODARCZE W MIELCU";"DTG-7502-1/10";"organizacja";"3";"Rysak";"Stefan";"M";"60";"średnie";"członek Polskiego Stronnictwa Ludowego";;"181110";"Wadowice Górne";"Wadowice Dolne";;"T";"1659";"54,75"
"1";"Leżajsk";"gmina do 20 tyś.";"180801";"Mayor";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNYCH NIEZRZESZONEJ PRAWICY";"DRZ-7503-82/10";"wyborczy";"2";"Kula";"Jan";"M";"56";"wyższe";;;"180801";"Leżajsk";"Leżajsk";;"N";"249";"4,30"
"1";"Leżajsk";"gmina do 20 tyś.";"180801";"Mayor";"KOMITET WYBORCZY WYBORCÓW: MIASTO-PODKLASZTOR-SIEDLANKA";"DRZ-7503-36/10";"wyborczy w gminie do 20 tys.";"4";"Szpila";"Mieczysław";"M";"64";"wyższe";;;"180801";"Leżajsk";"Leżajsk";;"N";"165";"2,85"
"1";"Niwiska";"gmina do 20 tyś.";"180604";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SAMORZĄDOWE OJCZYZNA";"DTG-7503-86/10";"wyborczy";"1";"Pieniek";"Kazimierz Henryk";"M";"58";"wyższe";;;"180604";"Niwiska";"Kosowy";;"N";"469";"18,33"
"1";"Dębica";"gmina pow. 20 tyś.";"180301";"Mayor";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA ZIEMI DĘBICKIEJ";"DRZ-7503-18/10";"wyborczy";"1";"Adamek";"Paweł Tomasz";"M";"52";"wyższe";;;"180301";"Dębica";"Dębica";;"N";"3094";"16,48"
"1";"Dębica";"gmina pow. 20 tyś.";"180301";"Mayor";"KOMITET WYBORCZY STOWARZYSZENIE FORUM NA RZECZ DĘBICY";"DRZ-7502-3/10";"organizacja";"4";"Sieradzki";"Józef Jan";"M";"57";"wyższe";;;"180301";"Dębica";"Dębica";;"N";"1262";"6,72"
"1";"Wiązownica";"gmina do 20 tyś.";"180411";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINNA WSPÓLNOTA SAMORZĄDOWA";"DPR-7503-44/10";"wyborczy w gminie do 20 tys.";"5";"Zarzecki";"Bogdan Józef";"M";"41";"wyższe";;;"180411";"Wiązownica";"Wiązownica";;"N";"331";"5,88"
"1";"Radomyśl Wielki";"gmina do 20 tyś.";"181108";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Napieracz";"Maria";"K";"47";"wyższe";;;"181108";"Radomyśl Wielki";"Partynia";;"N";"2059";"38,74"
"1";"Stubno";"gmina do 20 tyś.";"181309";"Reeve";"KOMITET WYBORCZY WYBORCÓW OSP STUBNO";"DPR-7503-113/10";"wyborczy w gminie do 20 tys.";"1";"Słabicki";"Janusz Stanisław";"M";"51";"wyższe";;;"181309";"Stubno";"Stubno";;"T";"949";"73,74"
"1";"Nisko";"gmina pow. 20 tyś.";"181205";"Mayor";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SAMORZĄDOWO-GOSPODARCZE";"DTG-7503-1/10";"wyborczy";"2";"Madej";"Adam Marian";"M";"45";"średnie";;;"181205";"Nisko";"Nisko";;"N";"980";"12,13"
"1";"Dzikowiec";"gmina do 20 tyś.";"180606";"Reeve";"KOMITET WYBORCZY WYBORCÓW TROSKA O PRZYSZŁOŚĆ";"DTG-7503-103/10";"wyborczy w gminie do 20 tys.";"1";"Klecha";"Krzysztof";"M";"47";"wyższe";;;"180606";"Dzikowiec";"Nowy Dzikowiec";;"T";"1840";"77,70"
"1";"Baranów Sandomierski";"gmina do 20 tyś.";"182001";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""WSPÓLNA DROGA PRAWICY""";"DTG-7503-108/10";"wyborczy w gminie do 20 tys.";"1";"Hynowski";"Jacek";"M";"46";"Wyższe";"członek Polskiego Stronnictwa Ludowego";;"182001";"Baranów Sandomierski";"Knapy";;"T";"3046";"61,20"
"1";"Gorzyce";"gmina do 20 tyś.";"182002";"Reeve";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA PRAWICY";"DTG-7503-88/10";"wyborczy w gminie do 20 tys.";"1";"Grzegorzek";"Marian";"M";"57";"wyższe";;;"182002";"Gorzyce";"Gorzyce";;"2";"2029";"40,82"
"1";"Korczyna";"gmina do 20 tyś.";"180705";"Reeve";"KOMITET WYBORCZY WYBORCÓW FORUM SAMORZĄDOWE GMINA NASZYM DOMEM";"DKO-7503-155/10";"wyborczy";"2";"Roman";"Stanisław Antoni";"M";"61";"wyższe magisterskie";;;"180705";"Korczyna";"Korczyna";;"N";"1025";"23,66"
"1";"Nowy Żmigród";"gmina do 20 tyś.";"180507";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA - NASZ WSPÓLNY DOM";"DKO-7503-28/10";"wyborczy w gminie do 20 tys.";"3";"Bęben";"Ryszard";"M";"62";"wyższe";;;"180507";"Nowy Żmigród";"Mytarka";;"N";"778";"18,12"
"1";"Nowy Żmigród";"gmina do 20 tyś.";"180507";"Reeve";"KOMITET WYBORCZY WYBORCÓW UCZCIWOŚĆ - ROZSĄDEK - ROZWÓJ";"DKO-7503-58/10";"wyborczy w gminie do 20 tys.";"1";"Augustyn";"Krzysztof";"M";"56";"wyższe";;;"180507";"Nowy Żmigród";"Łężyny";;"2";"2047";"47,67"
"1";"Głogów Małopolski";"gmina do 20 tyś.";"181606";"Mayor";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA ZIEMI GŁOGOWSKIEJ";"DRZ-7503-146/10";"wyborczy w gminie do 20 tys.";"3";"Sycz";"Zbigniew";"M";"51";"wyższe";"członek Prawa i Sprawiedliwości";;"181606";"Głogów Małopolski";"Głogów Małopolski";;"N";"2380";"29,42"
"1";"Adamówka";"gmina do 20 tyś.";"181402";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA ADAMÓWKA";"DPR-7503-194/10";"wyborczy w gminie do 20 tys.";"2";"Szewczyk";"Antoni";"M";"54";"średnie";;;"181402";"Adamówka";"Adamówka";;"N";"513";"27,68"
"1";"Ropczyce";"gmina pow. 20 tyś.";"181503";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Bujak";"Bolesław";"M";"53";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"181503";"Ropczyce";"Ropczyce";;"T";"7391";"65,21"
"1";"Przeworsk";"gmina do 20 tyś.";"181401";"Mayor";"KOMITET WYBORCZY WYBORCÓW MARKA FRĄCZKA";"DPR-7503-78/10";"wyborczy";"2";"Frączek";"Marek";"M";"40";"wyższe";;;"181401";"Przeworsk";"Przeworsk";;"N";"1185";"17,37"
