"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Żywiec";"gmina pow. 20 tyś.";"241701";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Piątek";"Szymon Bartłomiej";"M";"47";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";"popierany przez Platformę Obywatelską Rzeczypospolitej Polskiej";"241701";"Żywiec";"Żywiec";;"N";"2424";"16,89"
"1";"Pawłowice";"gmina do 20 tyś.";"241004";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Tucka-Marek";"Agata Katarzyna";"K";"37";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"241004";"Pawłowice";"Pielgrzymowice";;"N";"1646";"26,45"
"1";"Sośnicowice";"gmina do 20 tyś.";"240506";"Mayor";"KOMITET WYBORCZY WYBORCÓW ZGODA I PRZYSZŁOŚĆ";"DKT-7503-147/10";"wyborczy";"3";"Stronczek";"Marcin, Antoni";"M";"60";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"240506";"Sośnicowice";"Smolnica";;"2";"1328";"49,55"
"1";"Krzanowice";"gmina do 20 tyś.";"241103";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""WSPÓLNIE DLA NASZYCH MIESZKAŃCÓW""";"DKT-7503-189/10";"wyborczy w gminie do 20 tys.";"1";"Abrahamczyk";"Manfred Józef";"M";"50";"wyższe";;;"241103";"Krzanowice";"Krzanowice";;"T";"1078";"60,46"
"1";"Krzanowice";"gmina do 20 tyś.";"241103";"Mayor";"KOMITET WYBORCZY WYBORCÓW SERCEM GMINY SĄ JEJ MIESZKAŃCY";"DKT-7503-166/10";"wyborczy w gminie do 20 tys.";"2";"Bugla";"Krystyna";"K";"59";"średnie";;;"241103";"Krzanowice";"Krzanowice";;"N";"705";"39,54"
"1";"Rędziny";"gmina do 20 tyś.";"240415";"Reeve";"KOMITET WYBORCZY WYBORCÓW MARIUSZA KOWALIKA";"DCZ-7503-117/10";"wyborczy w gminie do 20 tys.";"5";"Kowalik";"Mariusz Przemysław";"M";"42";"Wyższe";;;"246401";"Częstochowa";"Częstochowa";;"N";"354";"8,53"
"1";"Kozy";"gmina do 20 tyś.";"240207";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Gałuszka";"Alicja Maria";"K";"52";"wyższe";;;"240207";"Kozy";"Kozy";;"N";"1022";"19,02"
"1";"Ruda Śląska";"miasto na prawach powiatu";"247201";"President";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SAMORZĄDÓW";"DKT-7503-11/10";"wyborczy";"3";"Redełkiewicz";"Janusz";"M";"40";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"247201";"Ruda Śląska";"Ruda Śląska";;"N";"609";"1,39"
"1";"Bielsko-Biała";"miasto na prawach powiatu";"246101";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Pięta";"Stanisław Jan";"M";"39";"wyższe";"członek Prawa i Sprawiedliwości";"popierany przez Prawo i Sprawiedliwość";"246101";"Bielsko-Biała";"Bielsko-Biała";;"N";"5655";"8,84"
"1";"Radlin";"gmina do 20 tyś.";"241502";"Mayor";"KOMITET WYBORCZY WYBORCÓW CZESŁAWA ZAGÓRSKIEGO";"DBB-7503-211/10";"wyborczy";"4";"Zagórski";"Czesław";"M";"50";"średnie";;;"241502";"Radlin";"Radlin";;"N";"616";"9,97"
"1";"Koziegłowy";"gmina do 20 tyś.";"240902";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""EKOGMINA""";"DCZ-7503-301/10";"wyborczy w gminie do 20 tys.";"1";"Bielecki";"Antoni Marek";"M";"47";"Wyższe - administracja publiczna";;;"240902";"Koziegłowy";"Koziegłowy";;"N";"464";"7,11"
"1";"Koziegłowy";"gmina do 20 tyś.";"240902";"Mayor";"KOMITET WYBORCZY STOWARZYSZENIE DLA ROZWOJU GMINY KOZIEGŁOWY";"DCZ-7502-4/10";"organizacja";"4";"Ślęczka";"Jacek Roman";"M";"48";"Wyższe";"członek Prawa i Sprawiedliwości";;"240902";"Koziegłowy";"Koziegłowy";;"T";"4439";"68,05"
"1";"Gaszowice";"gmina do 20 tyś.";"241202";"Reeve";"KOMITET WYBORCZY WYBORCÓW PRZYSZŁOŚĆ GMINY GASZOWICE";"DKT-7503-191/10";"wyborczy w gminie do 20 tys.";"1";"Bugdol";"Paweł Jacek";"M";"26";"wyższe";"członek Prawa i Sprawiedliwości";"popierany przez Prawo i Sprawiedliwość";"241202";"Gaszowice";"Piece";;"N";"1519";"45,07"
"1";"Racibórz";"gmina pow. 20 tyś.";"241101";"President";"KOMITET WYBORCZY RACIBORSKIE STOWARZYSZENIE SAMORZĄDOWE NASZE MIASTO";"DKT-7502-9/10";"organizacja";"4";"Myśliwy";"Robert Józef";"M";"33";"wyższe";;;"241101";"Racibórz";"Racibórz";;"N";"3057";"18,78"
"1";"Rajcza";"gmina do 20 tyś.";"241711";"Reeve";"KOMITET WYBORCZY WYBORCÓW WSPÓŁPRACA I POROZUMIENIE DLA GMINY RAJCZA";"DBB-7503-198/10";"wyborczy w gminie do 20 tys.";"1";"Bury";"Mariusz Marek";"M";"37";"Wyższe administracyjne";;;"241711";"Rajcza";"Zwardoń";;"N";"622";"16,21"
"1";"Łodygowice";"gmina do 20 tyś.";"241708";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Kufel";"Piotr Paweł";"M";"55";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"241708";"Łodygowice";"Łodygowice";;"N";"635";"11,06"
"1";"Brenna";"gmina do 20 tyś.";"240304";"Reeve";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA BRENNEJ I GÓREK";"DBB-7503-53/10";"wyborczy w gminie do 20 tys.";"1";"Mendrek";"Tadeusz";"M";"60";"średnie";"członek Prawa i Sprawiedliwości";;"240304";"Brenna";"Górki Wielkie";;"N";"1711";"38,51"
"1";"Zabrze";"miasto na prawach powiatu";"247801";"President";"KOMITET WYBORCZY WYBORCÓW OBYWATELSKI RUCH OBRONY MIESZKAŃCÓW";"DKT-7503-50/10";"wyborczy";"2";"Kaczmarek-Huber";"Elżbieta Regina";"K";"56";"wyższe";;;"247801";"Zabrze";"Zabrze";;"N";"2384";"5,11"
"1";"Zabrze";"miasto na prawach powiatu";"247801";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Borówka";"Borys Aleksander";"M";"37";"wyższe";"członek Prawa i Sprawiedliwości";;"247801";"Zabrze";"Zabrze";;"N";"2641";"5,66"
"1";"Gierałtowice";"gmina do 20 tyś.";"240503";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Pawliczek";"Tadeusz Jan";"M";"45";"Wyższe";;"popierany przez Prawo i Sprawiedliwość";"240503";"Gierałtowice";"Przyszowice";;"N";"344";"7,57"
"1";"Ożarowice";"gmina do 20 tyś.";"241306";"Reeve";"KOMITET WYBORCZY WYBORCÓW 'WSPÓLNA PRZYSZŁOŚĆ""";"DKT-7503-193/10";"wyborczy w gminie do 20 tys.";"2";"Czapla";"Grzegorz Jacek";"M";"45";"wyższe";;;"241306";"Ożarowice";"Niezdara";;"T";"1717";"63,48"
"1";"Ożarowice";"gmina do 20 tyś.";"241306";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""PONAD PODZIAŁAMI""";"DKT-7503-258/10";"wyborczy w gminie do 20 tys.";"1";"Brix";"Danuta Katarzyna";"K";"52";"wyższe";;;"241306";"Ożarowice";"Ossy";;"N";"215";"7,95"
"1";"Piekary Śląskie";"miasto na prawach powiatu";"247101";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Lisińska-Kotowicz";"Monika Barbara";"K";"33";"wyższe";"członek Prawa i Sprawiedliwości";;"247101";"Piekary Śląskie";"Piekary Śląskie";;"N";"1978";"9,83"
"1";"Wilamowice";"gmina do 20 tyś.";"240209";"Mayor";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNE FORUM SAMORZĄDOWE WILAMOWICE";"DBB-7503-104/10";"wyborczy w gminie do 20 tys.";"2";"Trela";"Marian Bronisław";"M";"55";"wyższe";;;"240209";"Wilamowice";"Pisarzowice";;"T";"3398";"57,14"
