"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Sidra";"gmina do 20 tyś.";"201107";"Reeve";"KOMITET WYBORCZY WYBORCÓW NAPRAWA SIDRY";"DSW-7503-17-28/10";"wyborczy w gminie do 20 tys.";"3";"Szczesiul";"Alfred";"M";"62";"średnie";;;"201107";"Sidra";"Sidra";;"N";"370";"18,89"
"1";"Rutki";"gmina do 20 tyś.";"201403";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄD 2010-2014";"DLM-7503-102/10";"wyborczy w gminie do 20 tys.";"2";"Zelerowicz";"Tadeusz";"M";"57";"średnie";;;"201403";"Rutki";"Rutki-Kossaki";;"T";"1371";"55,30"
"1";"Krypno";"gmina do 20 tyś.";"200805";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""ODNOWA""";"DBL-7503-2/10";"wyborczy w gminie do 20 tys.";"3";"Stankiewicz";"Marek";"M";"34";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"200805";"Krypno";"Krypno Wielkie";;"T";"1091";"63,47"
"1";"Suraż";"gmina do 20 tyś.";"200210";"Mayor";"KOMITET WYBORCZY WYBORCÓW HALINY WYSZKOWSKIEJ";"DBL-7503-62/10";"wyborczy w gminie do 20 tys.";"6";"Wyszkowska";"Halina";"K";"54";"Wyższe";;;"206101";"Białystok";"Białystok";;"N";"167";"15,62"
"1";"Suraż";"gmina do 20 tyś.";"200210";"Mayor";"KOMITET WYBORCZY WYBORCÓW ANTONIEGO GÓRSKIEGO";"DBL-7503-113/10";"wyborczy w gminie do 20 tys.";"2";"Górski";"Antoni";"M";"55";"Średnie";;;"200210";"Suraż";"Suraż";;"N";"66";"6,17"
"1";"Suraż";"gmina do 20 tyś.";"200210";"Mayor";"KOMITET WYBORCZY WYBORCÓW DALSZY ROZWÓJ GMINY";"DBL-7503-109/10";"wyborczy w gminie do 20 tys.";"3";"Halicki";"Sławomir";"M";"48";"Wyższe";;;"206101";"Białystok";"Białystok";;"2";"361";"33,77"
"1";"Suraż";"gmina do 20 tyś.";"200210";"Mayor";"NARWIANIE KOMITET WYBORCZY WYBORCÓW";"DBL-7503-132/10";"wyborczy w gminie do 20 tys.";"1";"Borowski";"Zenon";"M";"66";"Średnie";;;"206101";"Białystok";"Białystok";;"N";"102";"9,54"
"1";"Suraż";"gmina do 20 tyś.";"200210";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""DOBRO WSPÓLNE SURAŻA""";"DBL-7503-123/10";"wyborczy w gminie do 20 tys.";"5";"Niewiński";"Bogusław Lech";"M";"31";"Wyższe";;;"206101";"Białystok";"Białystok";;"N";"88";"8,23"
"1";"Siemiatycze";"gmina do 20 tyś.";"201009";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""GMINA SIEMIATYCZE""";"DBL-7503-96/10";"wyborczy w gminie do 20 tys.";"2";"Zaremba";"Edward";"M";"63";"Średnie";;;"201001";"Siemiatycze";"Siemiatycze";;"T";"1491";"63,39"
"1";"Giby";"gmina do 20 tyś.";"200902";"Reeve";"KOMITET WYBORCZY STOWARZYSZENIE SOŁTYSÓW POWIATU SEJNEŃSKIEGO";"DSW-7502-18-1/10";"organizacja";"1";"Kramnicz";"Jan";"M";"57";"średnie";;;"200902";"Giby";"Giby";;"T";"823";"54,90"
"1";"Narewka";"gmina do 20 tyś.";"200509";"Reeve";"KOMITET WYBORCZY WYBORCÓW NOWA NAREWKA";"DBL-7503-204/10";"wyborczy w gminie do 20 tys.";"2";"Ostapczuk";"Eugeniusz";"M";"46";"wyższe";;;"200504";"Czyże";"Czyże";;"N";"402";"19,23"
"1";"Łapy";"gmina pow. 20 tyś.";"200206";"Mayor";"KOMITET WYBORCZY WYBORCÓW PRAWICOWE POROZUMIENIE SAMORZĄDOWO-LUDOWE WSPÓLNOTA SAMORZĄDOWA";"DBL-7503-63/10";"wyborczy";"4";"Łapiński";"Jacek";"M";"29";"wyższe";;;"200206";"Łapy";"Łapy";;"2";"2272";"24,59"
"1";"Kobylin-Borzymy";"gmina do 20 tyś.";"201305";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Mojkowski";"Wojciech";"M";"38";"wyższe";"członek Prawa i Sprawiedliwości";;"201305";"Kobylin-Borzymy";"Mojki";;"T";"1054";"70,36"
"1";"Rutka-Tartak";"gmina do 20 tyś.";"201206";"Reeve";"KOMITET WYBORCZY WYBORCÓW NA RZECZ ROZWOJU GMINY";"DSW-7503-17-50/10";"wyborczy w gminie do 20 tys.";"1";"Racis";"Jan";"M";"57";"podstawowe";;;"201206";"Rutka-Tartak";"Rutka-Tartak";;"T";"779";"81,66"
"1";"Suwałki";"miasto na prawach powiatu";"206301";"President";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Rzatkowska";"Agnieszka Dorota";"K";"29";"wyższe";;;"206301";"Suwałki";"Suwałki";;"N";"1984";"9,04"
"1";"Łapy";"gmina pow. 20 tyś.";"200206";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Czepe";"Roman";"M";"54";"wyższe";"członek Prawa i Sprawiedliwości";"popierany przez Prawo i Sprawiedliwość";"200206";"Łapy";"Łapy";;"N";"1903";"20,60"
"1";"Jasionówka";"gmina do 20 tyś.";"200802";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""LEPSZA GMINA""";"DBL-7503-140/10";"wyborczy w gminie do 20 tys.";"4";"Kitlas";"Wiesława";"K";"53";"Wyższe";;;"200802";"Jasionówka";"Słomianka";;"2";"323";"23,96"
"1";"Łomża";"gmina do 20 tyś.";"200702";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDY ŁOMŻYŃSKIE RAZEM";"DLM-7503-10/10";"wyborczy";"4";"Nowakowski";"Jacek Albin";"M";"45";"wyższe";;;"200702";"Łomża";"Siemień Nadrzeczny";;"2";"2064";"48,20"
"1";"Jedwabne";"gmina do 20 tyś.";"200701";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Chajewski";"Michał";"M";"51";"wyższe";;;"200701";"Jedwabne";"Jedwabne";;"2";"1037";"39,92"
"1";"Jedwabne";"gmina do 20 tyś.";"200701";"Mayor";"KOMITET WYBORCZY WYBORCÓW WŁADYSŁAWA DĄBROWSKIEGO";"DLM-7503-75/10";"wyborczy w gminie do 20 tys.";"3";"Dąbrowski";"Władysław";"M";"27";"wyższe";;;"200706";"Przytuły";"Chrzanowo";;"N";"47";"1,81"
"1";"Turośl";"gmina do 20 tyś.";"200606";"Reeve";"KOMITET WYBORCZY WYBORCÓW JEDNOŚĆ W TUROŚLI";"DLM-7503-27/10";"wyborczy w gminie do 20 tys.";"2";"Niedbała";"Piotr";"M";"49";"wyższe";;;"200606";"Turośl";"Turośl";"złożył następujące oświadczenie: byłem współpracownikiem organów bezpieczeństwa państwa w rozumieniu ustawy z dnia ustawy z dnia 18 października 2006 r. o ujawnianiu informacji o dokumentach organów bezpieczeństwa państwa z lat 1944-1990 oraz treści tych dokumentów (Dz. U z 2007 r. Nr 63, poz. 425, z późn. zm.)";"T";"1670";"76,05"
"1";"Zabłudów";"gmina do 20 tyś.";"200214";"Mayor";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA GMINNA ZABŁUDÓW";"DBL-7503-151/10";"wyborczy w gminie do 20 tys.";"1";"Drewnowski";"Dariusz";"M";"42";"wyższe";;;"200214";"Zabłudów";"Rafałówka";;"N";"1394";"42,63"
"1";"Perlejewo";"gmina do 20 tyś.";"201008";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Wierzbicki";"Jakub Krzysztof";"M";"32";"wyższe";;;"201008";"Perlejewo";"Perlejewo";;"N";"359";"28,84"
"1";"Grodzisk";"gmina do 20 tyś.";"201004";"Reeve";"KOMITET WYBORCZY WYBORCÓW JEDNOŚĆ SAMORZĄDU";"DBL-7503-66/10";"wyborczy w gminie do 20 tys.";"3";"Tymiński";"Antoni";"M";"57";"wyższe";;;"201004";"Grodzisk";"Kosianka Stara";;"2";"815";"39,76"
"1";"Wizna";"gmina do 20 tyś.";"200708";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Wysmułek";"Robert";"M";"32";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"200708";"Wizna";"Łomża";;"N";"46";"2,43"
"1";"Szczuczyn";"gmina do 20 tyś.";"200405";"Mayor";"KOMITET WYBORCZY WYBORCÓW INICJATYWA";"DLM-7503-78/10";"wyborczy w gminie do 20 tys.";"4";"Szczesny";"Waldemar";"M";"54";"wyższe";;;"200405";"Szczuczyn";"Szczuczyn";;"N";"778";"26,52"
"1";"Supraśl";"gmina do 20 tyś.";"200209";"Mayor";"KOMITET WYBORCZY STOWARZYSZENIE OBRONA PRAW CZŁOWIEKA";"DBL-7502-1/10";"organizacja";"4";"Fiłonowicz";"Józef";"M";"66";"wyższe";;;"200209";"Supraśl";"Supraśl";;"N";"451";"8,62"
"1";"Krasnopol";"gmina do 20 tyś.";"200903";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Jaczewski";"Rafał Jarosław";"M";"34";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"200903";"Krasnopol";"Czarna Buchta";;"N";"575";"34,47"
"1";"Knyszyn";"gmina do 20 tyś.";"200804";"Mayor";"KOMITET WYBORCZY WYBORCÓW NASZ KNYSZYN";"DBL-7503-30/10";"wyborczy w gminie do 20 tys.";"2";"KURŁOWICZ";"ZBIGNIEW TADEUSZ";"M";"53";"wyższe";;;"200804";"Knyszyn";"KNYSZYN";;"N";"299";"12,67"
"1";"Grajewo";"gmina pow. 20 tyś.";"200401";"Mayor";"KOMITET WYBORCZY WYBORCÓW AKCJA WYBORCZA ZMIANA";"DLM-7503-107/10";"wyborczy";"1";"Borawska-Ruchlewicz";"Elżbieta";"K";"58";"wyższe techniczne";;;"200401";"Grajewo";"Grajewo";;"N";"534";"6,33"
"1";"Milejczyce";"gmina do 20 tyś.";"201006";"Reeve";"KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO";"ZPOW-7500-2/10";"partia";"6";"Tokajuk";"Jerzy";"M";"49";"Wyższe";;;"201006";"Milejczyce";"Borowiki";;"N";"73";"5,76"
"1";"Sokółka";"gmina pow. 20 tyś.";"201108";"Mayor";"KOMITET WYBORCZY WYBORCÓW SOKÓLSKIE FORUM INICJATYW";"DSW-7503-17-47/10";"wyborczy";"2";"Cydzik";"Antoni";"M";"50";"średnie";;;"201108";"Sokółka";"Sokółka";;"N";"567";"5,03"
"1";"Zawady";"gmina do 20 tyś.";"200215";"Reeve";"KOMITET WYBORCZY WYBORCÓW UCZCIWA GMINA";"DBL-7503-145/10";"wyborczy w gminie do 20 tys.";"2";"Wądołowski";"Krzysztof";"M";"40";"średnie";;;"200215";"Zawady";"Nowe Chlebiotki";;"T";"659";"52,30"
"1";"Szumowo";"gmina do 20 tyś.";"201404";"Reeve";"KOMITET WYBORCZY WYBORCÓW RAZEM";"DLM-7503-113/10";"wyborczy w gminie do 20 tys.";"1";"Krajewski";"Wacław Tadeusz";"M";"71";"wyższe";;;"201404";"Szumowo";"Krajewo-Budziły";;"N";"768";"38,10"
"1";"Grajewo";"gmina pow. 20 tyś.";"200401";"Mayor";"KOMITET WYBORCZY WYBORCÓW LEPSZE GRAJEWO";"DLM-7503-145/10";"wyborczy";"3";"Kiełczewski";"Adam";"M";"32";"wyższe";;;"200401";"Grajewo";"Grajewo";;"2";"2193";"26,00"
"1";"Nowe Piekuty";"gmina do 20 tyś.";"201307";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA";"DLM-7503-97/10";"wyborczy w gminie do 20 tys.";"1";"Kaczyński";"Marek";"M";"47";"wyższe magisterskie";;;"201307";"Nowe Piekuty";"Jabłoń Jankowce";;"T";"1557";"81,35"
"1";"Hajnówka";"gmina pow. 20 tyś.";"200501";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Rakowicz";"Wiesław";"M";"53";"średnie";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"200501";"Hajnówka";"Hajnówka";;"N";"1138";"12,99"
"1";"Hajnówka";"gmina pow. 20 tyś.";"200501";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"4";"Romaniuk";"Mirosław";"M";"45";"wyższe";;;"200501";"Hajnówka";"Hajnówka";;"N";"1419";"16,20"
"1";"Knyszyn";"gmina do 20 tyś.";"200804";"Mayor";"KOMITET WYBORCZY WYBORCÓW SAMORZĄD GMINNY 2010";"DBL-7503-70/10";"wyborczy w gminie do 20 tys.";"3";"MATYSZEWSKI";"ANDRZEJ";"M";"54";"wyższe";;;"200804";"Knyszyn";"KNYSZYN";;"2";"764";"32,37"
"1";"Zambrów";"gmina pow. 20 tyś.";"201401";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Baran";"Sławomir";"M";"37";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"201401";"Zambrów";"Zambrów";;"N";"2200";"26,02"
"1";"Sidra";"gmina do 20 tyś.";"201107";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""PRZYSZŁOŚĆ""";"DSW-7503-17-39/10";"wyborczy w gminie do 20 tys.";"2";"Hrynkiewicz";"Jan";"M";"59";"wyższe";;;"201107";"Sidra";"Sidra";;"2";"910";"46,45"
"1";"Milejczyce";"gmina do 20 tyś.";"201006";"Reeve";"KOMITET WYBORCZY WYBORCÓW NOWE PODLASIE";"DBL-7503-125/10";"wyborczy";"1";"Aleksiejuk";"Leon";"M";"47";"Wyższe";;;"201006";"Milejczyce";"Milejczyce";;"N";"168";"13,26"
"1";"Milejczyce";"gmina do 20 tyś.";"201006";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""SZANSA""";"DBL-7503-4/10";"wyborczy w gminie do 20 tys.";"5";"Sołyszko";"Mikołaj";"M";"60";"Wyższe";;;"201006";"Milejczyce";"Milejczyce";;"2";"259";"20,44"
"1";"Szudziałowo";"gmina do 20 tyś.";"201110";"Reeve";"KOMITET WYBORCZY WYBORCÓW ELŻBIETY HARBACEWICZ";"DSW-7503-17-15/10";"wyborczy w gminie do 20 tys.";"3";"Harbacewicz";"Elżbieta Maria";"K";"57";"wyższe";;;"201110";"Szudziałowo";"Słójka";;"N";"336";"20,01"
"1";"Szudziałowo";"gmina do 20 tyś.";"201110";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SAMORZĄDOWE POWIATU SOKÓLSKIEGO";"DSW-7503-17-2/10";"wyborczy";"1";"Czaban";"Mariusz";"M";"36";"wyższe";;;"206101";"Białystok";"Białystok";;"2";"614";"36,57"
"1";"Jeleniewo";"gmina do 20 tyś.";"201203";"Reeve";"KOMITET WYBORCZY WYBORCÓW PIOTRA KOLINKO";"DSW-7503-17-82/10";"wyborczy w gminie do 20 tys.";"3";"Kolinko";"Piotr";"M";"38";"Wyższe";;;"201203";"Jeleniewo";"Sidorówka";;"N";"161";"9,36"
"1";"Hajnówka";"gmina do 20 tyś.";"200506";"Reeve";"KOMITET WYBORCZY WYBORCÓW KOALICJA WYBORCZA - ZIEMIA HAJNOWSKA";"DBL-7503-12/10";"wyborczy";"2";"Rygorowicz";"Olga";"K";"63";"Wyższe";;;"200506";"Hajnówka";"Mochnate";;"T";"1098";"52,46"
"1";"Hajnówka";"gmina do 20 tyś.";"200506";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Borowik";"Mirosław";"M";"46";"Wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"200506";"Hajnówka";"Orzeszkowo";;"N";"995";"47,54"
"1";"Brańsk";"gmina do 20 tyś.";"200305";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"JAWOROWSKI";"KRZYSZTOF";"M";"51";"WYŻSZE";"członek Prawa i Sprawiedliwości";;"200305";"Brańsk";"KADŁUBÓWKA";;"T";"2034";"70,72"
"1";"Brańsk";"gmina do 20 tyś.";"200305";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZE PODLASIE";"DBL-7503-55/10";"wyborczy";"2";"RADULSKI";"SŁAWOMIR";"M";"36";"WYŻSZE";;;"200305";"Brańsk";"FERMA";;"N";"842";"29,28"
"1";"Jasionówka";"gmina do 20 tyś.";"200802";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINY JASIONÓWKA";"DBL-7503-46/10";"wyborczy w gminie do 20 tys.";"1";"Bartnik";"Piotr";"M";"37";"Wyższe";;;"206101";"Białystok";"Białystok";;"N";"150";"11,13"
"1";"Boćki";"gmina do 20 tyś.";"200304";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Chmur";"Sławomir";"M";"50";"wyższe";;;"200304";"Boćki";"Bielsk Podlaski";;"N";"75";"3,05"
"1";"Kulesze Kościelne";"gmina do 20 tyś.";"201306";"Reeve";"KOMITET WYBORCZY WYBORCÓW KRZYSZTOFA CZAJKOWSKIEGO";"DLM-7503-133/10";"wyborczy w gminie do 20 tys.";"1";"Czajkowski";"Krzysztof";"M";"42";"wyższe";;;"201306";"Kulesze Kościelne";"Nowe Wykno";;"N";"109";"6,23"
"1";"Ciechanowiec";"gmina do 20 tyś.";"201302";"Mayor";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDNA GMINA CIECHANOWIEC";"DLM-7503-124/10";"wyborczy w gminie do 20 tys.";"1";"Olędzka";"Krystyna";"K";"51";"wyższe";;;"201302";"Ciechanowiec";"Ciechanowiec";;"N";"348";"8,71"
"1";"Filipów";"gmina do 20 tyś.";"201202";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""PRZYSZŁOŚĆ FILIPOWA""";"DSW-7503-17-49/10";"wyborczy w gminie do 20 tys.";"1";"Koncewicz";"Sylwester";"M";"45";"średnie";;;"201202";"Filipów";"Rospuda";;"T";"1410";"81,03"
"1";"Grajewo";"gmina do 20 tyś.";"200402";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Szleter";"Stanisław";"M";"51";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"200401";"Grajewo";"Grajewo";;"T";"2054";"82,76"
"1";"Zambrów";"gmina pow. 20 tyś.";"201401";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Rykaczewski";"Stanisław";"M";"44";"wyższe techniczne";"członek Prawa i Sprawiedliwości";;"201401";"Zambrów";"Zambrów";;"N";"1710";"20,22"
"1";"Wizna";"gmina do 20 tyś.";"200708";"Reeve";"KOMITET WYBORCZY WYBORCÓW WIZNA 2020";"DLM-7503-116/10";"wyborczy w gminie do 20 tys.";"1";"Olszewski";"Jan";"M";"62";"wyższe";;;"200708";"Wizna";"Łomża";;"N";"666";"35,13"
"1";"Trzcianne";"gmina do 20 tyś.";"200807";"Reeve";"KOMITET WYBORCZY WYBORCÓW TRZCIANNE 2010";"DBL-7503-130/10";"wyborczy w gminie do 20 tys.";"1";"Dąbrowski";"Zdzisław";"M";"53";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"200807";"Trzcianne";"Chojnowo";;"T";"1069";"56,29"
"1";"Trzcianne";"gmina do 20 tyś.";"200807";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄD GMINY TRZCIANNE";"DBL-7503-24/10";"wyborczy";"2";"Szydłowski";"Marek Krzysztof";"M";"46";"zawodowe";;;"200807";"Trzcianne";"Zucielec";;"N";"830";"43,71"
"1";"Tykocin";"gmina do 20 tyś.";"200212";"Mayor";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE LUDOWE";"DBL-7503-93/10";"wyborczy w gminie do 20 tys.";"1";"Chlebowicz";"Krzysztof";"M";"49";"Wyższe";"członek Polskiego Stronnictwa Ludowego";;"200212";"Tykocin";"Tykocin";;"T";"1512";"54,41"
"1";"Milejczyce";"gmina do 20 tyś.";"201006";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""RAZEM W PRZYSZŁOŚĆ""";"DBL-7503-7/10";"wyborczy w gminie do 20 tys.";"3";"Jaszczuk";"Grażyna";"K";"46";"Wyższe";;;"201006";"Milejczyce";"Milejczyce";;"2";"282";"22,26"
"1";"Jaświły";"gmina do 20 tyś.";"200803";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINY JAŚWIŁY";"DBL-7503-23/10";"wyborczy w gminie do 20 tys.";"1";"Joka";"Jan";"M";"51";"wyższe";;;"200803";"Jaświły";"Dolistowo Stare I";;"T";"1373";"84,86"
"1";"Dubicze Cerkiewne";"gmina do 20 tyś.";"200505";"Reeve";"KOMITET WYBORCZY WYBORCÓW NOWE DROGI";"DBL-7503-183/10";"wyborczy w gminie do 20 tys.";"3";"Skoworodko";"Daniel";"M";"31";"wyższe";;;"200505";"Dubicze Cerkiewne";"Dubicze Cerkiewne";;"N";"341";"31,69"
"1";"Brańsk";"gmina do 20 tyś.";"200302";"Mayor";"KOMITET WYBORCZY WYBORCÓW MŁODZI DLA PODLASIA";"DBL-7503-164/10";"wyborczy";"3";"GIŻEWSKI";"KRZYSZTOF";"M";"29";"WYŻSZE";;;"200302";"Brańsk";"BRAŃSK";;"N";"132";"6,74"
"1";"Nowinka";"gmina do 20 tyś.";"200105";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄD ZIEMI AUGUSTOWSKIEJ";"DSW-7503-17-8/10";"wyborczy";"2";"Motybel";"Marek Leszek";"M";"48";"wyższe";;;"200105";"Nowinka";"Danowskie";;"2";"649";"40,41"
"1";"Dąbrowa Białostocka";"gmina do 20 tyś.";"201101";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Gromacki";"Romuald";"M";"49";"wyższe";;;"201101";"Dąbrowa Białostocka";"Miedzianowo";;"N";"1152";"24,02"
"1";"Zbójna";"gmina do 20 tyś.";"200709";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄD GMINY ZBÓJNA";"DLM-7503-7/10";"wyborczy w gminie do 20 tys.";"1";"Bacławski";"Sławomir Janusz";"M";"42";"Wyższe politologiczne";;;"200709";"Zbójna";"Zbójna";;"N";"788";"41,89"
"1";"Zambrów";"gmina pow. 20 tyś.";"201401";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Dąbrowski";"Kazimierz Jan";"M";"62";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"201401";"Zambrów";"Zambrów";;"T";"4545";"53,76"
"1";"Milejczyce";"gmina do 20 tyś.";"201006";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SAMORZĄDOWO LUDOWE";"DBL-7503-1/10";"wyborczy";"2";"Cieślik";"Maria";"K";"56";"Wyższe";;;"201006";"Milejczyce";"Pokaniewo";;"N";"240";"18,94"
