"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Górno";"gmina do 20 tyś.";"260406";"Reeve";"KOMITET WYBORCZY WYBORCÓW SOLIDARNA GMINA GÓRNO";"DKC1-7503-215/10";"wyborczy w gminie do 20 tys.";"4";"Szyszkowski";"Stanisław";"M";"47";"Wyższe magisterskie";;;"260406";"Górno";"Krajno Drugie";;"N";"454";"7,06"
"1";"Lipnik";"gmina do 20 tyś.";"260603";"Reeve";"KOMITET WYBORCZY WYBORCÓW GOSPODARNA GMINA LIPNIK";"DKC2-7503-21/10";"wyborczy w gminie do 20 tys.";"1";"Bulira";"Józef";"M";"63";"średnie";"członek Polskiego Stronnictwa Ludowego";;"260603";"Lipnik";"Lipnik";;"T";"1483";"57,55"
"1";"Bogoria";"gmina do 20 tyś.";"261201";"Reeve";"KOMITET WYBORCZY WYBORCÓW ZYGMUNTA MADEJA NA NOWO";"DKC2-7503-39/10";"wyborczy w gminie do 20 tys.";"2";"Madej";"Zygmunt";"M";"47";"Średnie";;;"261201";"Bogoria";"Wierzbka";;"N";"1608";"37,53"
"1";"Sandomierz";"gmina pow. 20 tyś.";"260901";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"4";"Niżyński";"Krzysztof Andrzej";"M";"46";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"260901";"Sandomierz";"Sandomierz";;"N";"1006";"9,69"
"1";"Kielce";"miasto na prawach powiatu";"266101";"President";"KOMITET WYBORCZY WYBORCÓW TERAZ KIELCE - KONRAD ŁĘCKI";"DKC1-7503-1/10";"wyborczy";"5";"Łęcki";"Konrad Piotr";"M";"33";"wyższe";"członek Stronnictwa Demokratycznego";;"266101";"Kielce";"Kielce";;"N";"1224";"1,67"
"1";"Końskie";"gmina pow. 20 tyś.";"260503";"Mayor";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDNI ZIEMI KONECKIEJ";"DKC1-7503-33/10";"wyborczy";"5";"Obratański";"Krzysztof Marek";"M";"51";"wyższe";;;"260503";"Końskie";"Sierosławice";;"2";"5490";"33,86"
"1";"Końskie";"gmina pow. 20 tyś.";"260503";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"4";"Jasiński";"Krzysztof Tomasz";"M";"54";"wyższe";;;"260503";"Końskie";"Końskie";;"N";"3657";"22,56"
"1";"Masłów";"gmina do 20 tyś.";"260409";"Reeve";"KOMITET WYBORCZY ŚWIĘTOKRZYSKI KOMITET OBRONY SPOŁECZNEJ";"DKC1-7502-5/10";"organizacja";"2";"Moskal";"Bogusław Adolf";"M";"61";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"260403";"Chęciny";"Starochęciny";;"N";"487";"10,89"
"1";"Ostrowiec Świętokrzyski";"gmina pow. 20 tyś.";"260701";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Kopański";"Jarosław Piotr";"M";"46";"Wyższe";"członek Prawa i Sprawiedliwości";;"260701";"Ostrowiec Świętokrzyski";"Ostrowiec Świętokrzyski";;"N";"2862";"11,42"
"1";"Ostrowiec Świętokrzyski";"gmina pow. 20 tyś.";"260701";"President";"KOMITET WYBORCZY ""TWÓJ OSTROWIECKI SAMORZĄD""";"DKC2-7502-1/10";"organizacja";"7";"Wilczyński";"Jarosław Zbigniew";"M";"41";"Wyższe";;;"260701";"Ostrowiec Świętokrzyski";"Ostrowiec Świętokrzyski";;"2";"12134";"48,43"
"1";"Bałtów";"gmina do 20 tyś.";"260702";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Mąka";"Bogusław Adam";"M";"53";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"260702";"Bałtów";"Rudka Bałtowska";;"N";"967";"44,03"
"1";"Bejsce";"gmina do 20 tyś.";"260301";"Reeve";"KOMITET WYBORCZY WYBORCÓW GOSPODARNY SAMORZĄD BEJSC";"DKC2-7503-46/10";"wyborczy w gminie do 20 tys.";"4";"Zuwała";"Józef";"M";"50";"wyższe";;;"260301";"Bejsce";"Uściszowice";;"2";"583";"34,05"
"1";"Łopuszno";"gmina do 20 tyś.";"260408";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""PRAWORZĄDNA I GOSPODARNA GMINA""";"DKC1-7503-172/10";"wyborczy w gminie do 20 tys.";"3";"Oleksiewicz";"Zdzisław Wiesław";"M";"62";"średnie ogólnokształcące";;;"260408";"Łopuszno";"Łopuszno";;"2";"2208";"46,33"
"1";"Łopuszno";"gmina do 20 tyś.";"260408";"Reeve";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA GMINY ŁOPUSZNO";"DKC1-7503-29/10";"wyborczy w gminie do 20 tys.";"2";"Iwanek";"Zbigniew Bartłomiej";"M";"53";"wyższe";;;"260408";"Łopuszno";"Łopuszno";;"N";"933";"19,58"
"1";"Bejsce";"gmina do 20 tyś.";"260301";"Reeve";"KOMITET WYBORCZY WYBORCÓW EUROPEJSKA GMINA BEJSCE";"DKC2-7503-59/10";"wyborczy w gminie do 20 tys.";"2";"Słupik";"Edward Jan";"M";"59";"wyższe";;"popierany przez Sojusz Lewicy Demokratycznej";"260301";"Bejsce";"Wojsławice";;"N";"358";"20,91"
"1";"Bejsce";"gmina do 20 tyś.";"260301";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Krupa";"Edward Stefan";"M";"43";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"260301";"Bejsce";"Bejsce";;"2";"687";"40,13"
"1";"Bejsce";"gmina do 20 tyś.";"260301";"Reeve";"KOMITET WYBORCZY WYBORCÓW TWÓJ SAMORZĄD ZIEMI KAZIMIERSKIEJ";"DKC2-7503-6/10";"wyborczy";"3";"Wieczorek";"Alicja Maria";"K";"56";"średnie";;;"260301";"Bejsce";"Morawianki";;"N";"84";"4,91"
"1";"Imielno";"gmina do 20 tyś.";"260201";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Zieliński";"Grzegorz Ryszard";"M";"34";"wyższe";"członek Prawa i Sprawiedliwości";;"260201";"Imielno";"Imielnica";;"N";"278";"11,60"
"1";"Radoszyce";"gmina do 20 tyś.";"260504";"Reeve";"KOMITET WYBORCZY WYBORCÓW BARBARY MATYSIAK NASZA GMINA";"DKC1-7503-16/10";"wyborczy";"3";"Matysiak";"Barbara Magdalena";"K";"57";"Wyższe";;;"260504";"Radoszyce";"Radoszyce";;"2";"1962";"42,85"
"1";"Ostrowiec Świętokrzyski";"gmina pow. 20 tyś.";"260701";"President";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"2";"Grabowski";"Józef";"M";"65";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"260701";"Ostrowiec Świętokrzyski";"Ostrowiec Świętokrzyski";;"N";"1191";"4,75"
"1";"Ostrowiec Świętokrzyski";"gmina pow. 20 tyś.";"260701";"President";"KOMITET WYBORCZY WYBORCÓW JANA SZOSTAKA";"DKC2-7503-191/10";"wyborczy";"6";"Szostak";"Jan";"M";"53";"wyższe";;;"260701";"Ostrowiec Świętokrzyski";"Ostrowiec Świętokrzyski";;"2";"4530";"18,08"
"1";"Ostrowiec Świętokrzyski";"gmina pow. 20 tyś.";"260701";"President";"KOMITET WYBORCZY OSTROWIECKI RUCH SPOŁECZNY";"DKC2-7502-10/10";"organizacja";"1";"Broda";"Andrzej";"M";"54";"wyższe";;;"260701";"Ostrowiec Świętokrzyski";"Ostrowiec Świętokrzyski";;"N";"1584";"6,32"
"1";"Opatów";"gmina do 20 tyś.";"260604";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""SZANSA""";"DKC2-7503-41/10";"wyborczy w gminie do 20 tys.";"2";"Kielisz";"Krystyna";"K";"58";"Wyższe";;;"260604";"Opatów";"Opatów";;"N";"2401";"38,88"
"1";"Mniów";"gmina do 20 tyś.";"260411";"Reeve";"KOMITET WYBORCZY WYBORCÓW JANA DUDZICA";"DKC1-7503-34/10";"wyborczy w gminie do 20 tys.";"1";"Dudzic";"Jan";"M";"53";"Wyższe";;;"260411";"Mniów";"Serbinów";;"N";"300";"7,18"
"1";"Mniów";"gmina do 20 tyś.";"260411";"Reeve";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA GMINY MNIÓW";"DKC1-7503-82/10";"wyborczy w gminie do 20 tys.";"3";"Świerczyński";"Leonard Stanisław";"M";"54";"Wyższe";;;"260411";"Mniów";"Pępice";;"T";"2204";"52,75"
"1";"Ostrowiec Świętokrzyski";"gmina pow. 20 tyś.";"260701";"President";"KOMITET WYBORCZY WYBORCÓW ""WSPÓLNOTA ŚWIĘTOKRZYSKA-AKTYWNI""";"DKC2-7503-27/10";"wyborczy";"4";"Krysa";"Grzegorz Andrzej";"M";"43";"wyższe";;;"260701";"Ostrowiec Świętokrzyski";"Ostrowiec Świętokrzyski";;"N";"1376";"5,49"
"1";"Ostrowiec Świętokrzyski";"gmina pow. 20 tyś.";"260701";"President";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"5";"Mich";"Eligiusz Jerzy";"M";"53";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"260701";"Ostrowiec Świętokrzyski";"Ostrowiec Świętokrzyski";;"N";"1377";"5,50"
"1";"Miedziana Góra";"gmina do 20 tyś.";"260410";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄD DLA MIESZKAŃCÓW";"DKC1-7503-112/10";"wyborczy w gminie do 20 tys.";"2";"Lubecki";"Maciej";"M";"55";"Wyższe";;;"260410";"Miedziana Góra";"Kostomłoty Pierwsze";;"T";"2693";"69,84"
"1";"Mniów";"gmina do 20 tyś.";"260411";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Pacak";"Stefan";"M";"63";"Średnie";"członek Polskiego Stronnictwa Ludowego";;"260411";"Mniów";"Cierchy";;"N";"1674";"40,07"
"1";"Obrazów";"gmina do 20 tyś.";"260906";"Reeve";"KOMITET WYBORCZY WYBORCÓW DANUTY JAROSZ";"DKC2-7503-111/10";"wyborczy w gminie do 20 tys.";"1";"Jarosz";"Danuta";"K";"49";"wyższe";;;"260906";"Obrazów";"Lenarczyce";;"N";"535";"17,92"
"1";"Miedziana Góra";"gmina do 20 tyś.";"260410";"Reeve";"KOMITET WYBORCZY WYBORCÓW DOBRO NASZEJ GMINY";"DKC1-7503-335/10";"wyborczy w gminie do 20 tys.";"1";"Harabin";"Marek";"M";"45";"Wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"260410";"Miedziana Góra";"Miedziana Góra";;"N";"1163";"30,16"
"1";"Starachowice";"gmina pow. 20 tyś.";"261101";"President";"KOMITET WYBORCZY WYBORCÓW FORUM 2010";"DKC1-7503-70/10";"wyborczy";"1";"Bernatowicz";"Wojciech";"M";"37";"wyższe";"członek Prawa i Sprawiedliwości";;"261101";"Starachowice";"Starachowice";;"T";"13272";"64,13"
"1";"Nowy Korczyn";"gmina do 20 tyś.";"260103";"Reeve";"KOMITET WYBORCZY WYBORCÓW GOSPODARNA GMINA NOWY KORCZYN";"DKC2-7503-148/10";"wyborczy w gminie do 20 tys.";"3";"Kwas";"Wiktor Stanisław";"M";"62";"wyższe";;;"260103";"Nowy Korczyn";"Ucisków";;"2";"1032";"29,83"
"1";"Starachowice";"gmina pow. 20 tyś.";"261101";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Krępa";"Danuta Barbara";"K";"54";"wyższe";"członek Prawa i Sprawiedliwości";;"261101";"Starachowice";"Starachowice";;"N";"2008";"9,70"
"1";"Nowy Korczyn";"gmina do 20 tyś.";"260103";"Reeve";"KOMITET WYBORCZY WYBORCÓW HENRYKA PABIJAŃCZYKA";"DKC2-7503-172/10";"wyborczy w gminie do 20 tys.";"5";"Pabijańczyk";"Henryk Stanisław";"M";"52";"średnie";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"260103";"Nowy Korczyn";"Nowy Korczyn";;"N";"228";"6,59"
"1";"Bieliny";"gmina do 20 tyś.";"260401";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""ROZWÓJ I WSPÓŁPRACA""";"DKC1-7503-35/10";"wyborczy w gminie do 20 tys.";"1";"Kopacz";"Sławomir Jan";"M";"40";"wyższe";"członek Prawa i Sprawiedliwości";"popierany przez Prawo i Sprawiedliwość";"260401";"Bieliny";"Huta Podłysica";;"T";"3146";"94,70"
"1";"Zawichost";"gmina do 20 tyś.";"260909";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Nalewajko";"Marek Waldemar";"M";"55";"średnie techniczne";"członek Prawa i Sprawiedliwości";;"260909";"Zawichost";"Zawichost";;"N";"60";"2,77"
"1";"Iwaniska";"gmina do 20 tyś.";"260602";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Staniek";"Marek";"M";"45";"Wyższe";"członek Polskiego Stronnictwa Ludowego";;"260602";"Iwaniska";"Planta";;"T";"3333";"89,43"
"1";"Szydłów";"gmina do 20 tyś.";"261208";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Skotnicki";"Michał Tomasz";"M";"37";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"261208";"Szydłów";"Szydłów";;"2";"1012";"39,64"
"1";"Szydłów";"gmina do 20 tyś.";"261208";"Reeve";"KOMITET WYBORCZY WYBORCÓW PRZYJAZNA GMINA SZYDŁÓW";"DKC2-7503-35/10";"wyborczy w gminie do 20 tys.";"1";"Ćwiek";"Krzysztof Jerzy";"M";"54";"wyższe";;;"261208";"Szydłów";"Szydłów";;"N";"321";"12,57"
"1";"Szydłów";"gmina do 20 tyś.";"261208";"Reeve";"KOMITET WYBORCZY WYBORCÓW DLA ROZWOJU GMINY SZYDŁÓW";"DKC2-7503-194/10";"wyborczy w gminie do 20 tys.";"2";"Klamczyński";"Jan Tadeusz";"M";"54";"średnie";;;"261208";"Szydłów";"Szydłów";;"2";"1220";"47,79"
"1";"Wilczyce";"gmina do 20 tyś.";"260908";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Bodura";"Adam";"M";"55";"Średnie";"członek Polskiego Stronnictwa Ludowego";;"260908";"Wilczyce";"Łukawa";;"T";"1197";"64,01"
"1";"Osiek";"gmina do 20 tyś.";"261204";"Mayor";"KOMITET WYBORCZY WYBORCÓW NIEZALEŻNOŚĆ I UCZCIWOŚĆ";"DKC2-7503-143/10";"wyborczy w gminie do 20 tys.";"4";"Wawrzkiewicz";"Włodzimierz";"M";"41";"wyższe";;;"261204";"Osiek";"Osiek";;"T";"2245";"50,67"
"1";"Osiek";"gmina do 20 tyś.";"261204";"Mayor";"KOMITET WYBORCZY WYBORCÓW BOŻENA CEBULA - WSPÓŁPRACA I ROZWÓJ";"DKC2-7503-215/10";"wyborczy w gminie do 20 tys.";"1";"Cebula";"Bożena";"K";"54";"wyższe";;;"261204";"Osiek";"Ossala";;"N";"343";"7,74"
"1";"Pawłów";"gmina do 20 tyś.";"261104";"Reeve";"KOMITET WYBORCZY WYBORCÓW JAROSŁAWA POTRZESZCZA";"DKC1-7503-206/10";"wyborczy w gminie do 20 tys.";"4";"Potrzeszcz";"Jarosław";"M";"48";"średnie";;;"261104";"Pawłów";"Rzepin Drugi";;"N";"289";"4,15"
"1";"Raków";"gmina do 20 tyś.";"260416";"Reeve";"KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ";"ZPOW-7500-9/10";"partia";"1";"Grandys";"Andrzej Aleksander";"M";"47";"wyższe";"członek Prawicy Rzeczypospolitej";;"260416";"Raków";"Lipiny";;"N";"124";"4,10"
"1";"Wąchock";"gmina do 20 tyś.";"261105";"Mayor";"KOMITET WYBORCZY WYBORCÓW DOŚWIADCZENIE I ROZWÓJ";"DKC1-7503-160/10";"wyborczy w gminie do 20 tys.";"5";"Samela";"Jarosław Jacek";"M";"49";"Wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"261105";"Wąchock";"Wąchock";;"T";"1818";"51,57"
"1";"Wąchock";"gmina do 20 tyś.";"261105";"Mayor";"KOMITET WYBORCZY WYBORCÓW HONOROWEGO SOŁTYSA";"DKC1-7503-295/10";"wyborczy w gminie do 20 tys.";"4";"Rożmiej";"Stanisław";"M";"56";"Wyższe";;;"261105";"Wąchock";"Wąchock";;"N";"228";"6,47"
"1";"Łączna";"gmina do 20 tyś.";"261003";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""POROZUMIENIE I ROZWÓJ ŁĄCZNA 2010""";"DKC1-7503-41/10";"wyborczy w gminie do 20 tys.";"1";"Kowaliński";"Romuald";"M";"55";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"261003";"Łączna";"Zalezianka";;"T";"1912";"72,18"
"1";"Skarżysko-Kamienna";"gmina pow. 20 tyś.";"261001";"President";"KOMITET WYBORCZY WYBORCÓW TU MIESZKAM";"DKC1-7503-8/10";"wyborczy";"3";"Kobierski";"Zdzisław";"M";"60";"wyższe";;;"261001";"Skarżysko-Kamienna";"Skarżysko-Kamienna";;"N";"4027";"19,71"
"1";"Skarżysko-Kamienna";"gmina pow. 20 tyś.";"261001";"President";"KOMITET WYBORCZY WYBORCÓW ROMANA WOJCIESZKA";"DKC1-7503-4/10";"wyborczy";"6";"Wojcieszek";"Roman Jarosław";"M";"57";"wyższe";;;"261001";"Skarżysko-Kamienna";"Skarżysko-Kamienna";;"T";"10782";"52,76"
"1";"Jędrzejów";"gmina pow. 20 tyś.";"260202";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Olszak";"Paweł Dariusz";"M";"40";"wyższe techniczne";"członek Polskiego Stronnictwa Ludowego";;"260202";"Jędrzejów";"Jędrzejów";;"N";"2348";"19,73"
"1";"Jędrzejów";"gmina pow. 20 tyś.";"260202";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Piszczek";"Marcin Benedykt";"M";"33";"wyższe";"członek Prawa i Sprawiedliwości";;"260202";"Jędrzejów";"Jędrzejów";;"2";"4649";"39,07"
"1";"Jędrzejów";"gmina pow. 20 tyś.";"260202";"Mayor";"KOMITET WYBORCZY WYBORCÓW BLOK SAMORZĄDOWY";"DKC1-7503-38/10";"wyborczy";"1";"Błaszkiewicz";"Paweł Grzegorz";"M";"54";"wyższe";;;"260202";"Jędrzejów";"Jędrzejów";;"N";"1796";"15,09"
"1";"Małogoszcz";"gmina do 20 tyś.";"260203";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Dzwonek";"Michał Jan";"M";"52";"zawodowe";;;"260203";"Małogoszcz";"Zakrucze";;"N";"1465";"27,18"
"1";"Połaniec";"gmina do 20 tyś.";"261205";"Mayor";"KOMITET WYBORCZY WYBORCÓW FRANCISZKA WOŁODŹKO";"DKC2-7503-9/10";"wyborczy w gminie do 20 tys.";"3";"Wołodźko";"Franciszek";"M";"64";"wyższe techniczne";"członek Sojuszu Lewicy Demokratycznej";;"261205";"Połaniec";"Połaniec";;"N";"623";"10,72"
