"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Stara Kiszewa";"gmina do 20 tyś.";"220608";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDNOŚĆ I SPRAWIEDLIWOŚĆ";"DGD-7503-36/10";"wyborczy";"2";"Krzywicki";"Andrzej Zbigniew";"M";"54";"wyższe";;;"220608";"Stara Kiszewa";"Olpuch";;"N";"518";"18,76"
"1";"Kaliska";"gmina do 20 tyś.";"221305";"Reeve";"KOMITET WYBORCZY WYBORCÓW WSPÓLNE DOBRO GMINY KALISKA";"DGD-75031-276/10";"wyborczy w gminie do 20 tys.";"1";"Cywiński";"Antoni Florian";"M";"59";"wyższe";;;"221305";"Kaliska";"Kaliska";;"N";"1005";"45,09"
"1";"Stara Kiszewa";"gmina do 20 tyś.";"220608";"Reeve";"KOMITET WYBORCZY WYBORCÓW ROZWOJOWA GMINA STARA KISZEWA";"DGD-75031-322/10";"wyborczy w gminie do 20 tys.";"1";"Geldon";"Zygmunt Roman";"M";"55";"wyższe";;;"220608";"Stara Kiszewa";"Stara Kiszewa";;"N";"339";"12,28"
"1";"Stara Kiszewa";"gmina do 20 tyś.";"220608";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINA PRZYJAZNA PRZEDSIĘBIORCZOŚCI";"DGD-75031-318/10";"wyborczy w gminie do 20 tys.";"4";"Szybowska";"Małgorzata Maria";"K";"51";"wyższe";;;"220608";"Stara Kiszewa";"Stara Kiszewa";;"N";"289";"10,47"
"1";"Kwidzyn";"gmina do 20 tyś.";"220703";"Reeve";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"2";"Telega";"Bolesław";"M";"60";"średnie";"członek Sojuszu Lewicy Demokratycznej";;"220703";"Kwidzyn";"Licze";;"N";"540";"18,16"
"1";"Kwidzyn";"gmina do 20 tyś.";"220703";"Reeve";"KOMITET WYBORCZY WYBORCÓW OBYWATELSKIE POROZUMIENIE SAMORZĄDOWE GMINY KWIDZYN";"DGD-75031-179/10";"wyborczy w gminie do 20 tys.";"1";"Nowogrodzka";"Ewa Małgorzata";"K";"43";"wyższe";;;"220701";"Kwidzyn";"Kwidzyn";;"T";"2434";"81,84"
"1";"Zblewo";"gmina do 20 tyś.";"221313";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Trawicki";"Krzysztof Gabriel";"M";"55";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"221313";"Zblewo";"Bytonia";;"T";"2985";"76,28"
"1";"Lipnica";"gmina do 20 tyś.";"220105";"Reeve";"KOMITET WYBORCZY WYBORCÓW GOCHY NASZĄ TROSKĄ";"DSL-7503-223/10";"wyborczy w gminie do 20 tys.";"2";"Narloch";"Rafał";"M";"31";"Wyższe techniczne";;;"220105";"Lipnica";"Lipnica";;"N";"1290";"47,83"
"1";"Żukowo";"gmina pow. 20 tyś.";"220508";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"4";"Trepczyk";"Marek Alfons";"M";"48";"Wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"220508";"Żukowo";"Żukowo";;"N";"1858";"15,98"
"1";"Żukowo";"gmina pow. 20 tyś.";"220508";"Mayor";"KOMITET WYBORCZY WYBORCÓW KASZUBSKIE ZRZESZENIE WYBORCZE";"DGD-7503-10/10";"wyborczy";"1";"Bychowski";"Albin Michał";"M";"61";"Wyższe";;;"220508";"Żukowo";"Banino";;"2";"3559";"30,60"
"1";"Żukowo";"gmina pow. 20 tyś.";"220508";"Mayor";"KOMITET WYBORCZY STOWARZYSZENIE ""SAMORZĄDNA GMINA ŻUKOWO""";"DGD-7502-1/10";"organizacja";"5";"Żurawicz";"Jerzy Stanisław";"M";"63";"Wyższe";;;"220508";"Żukowo";"Żukowo";;"2";"4102";"35,27"
"1";"Żukowo";"gmina pow. 20 tyś.";"220508";"Mayor";"KOMITET WYBORCZY WYBORCÓW INTEGRACJA I GOSPODARNOŚĆ";"DGD-7503-3/10";"wyborczy";"3";"Peek";"Ryszard Józef";"M";"48";"Wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"220508";"Żukowo";"Pępowo";;"N";"1683";"14,47"
"1";"Gardeja";"gmina do 20 tyś.";"220702";"Reeve";"KOMITET WYBORCZY WYBORCÓW GARDEJA NASZA GMINA";"DGD-75031-134/10";"wyborczy w gminie do 20 tys.";"5";"Wyroda";"Janina";"K";"55";"średnie";;;"046201";"Grudziądz";"Grudziądz";;"N";"146";"4,74"
"1";"Kolbudy";"gmina do 20 tyś.";"220403";"Reeve";"KOMITET WYBORCZY WYBORCÓW KOLBUDY-GMINA PRZYJAZNA MIESZKAŃCOM";"DGD-75031-359/10";"wyborczy w gminie do 20 tys.";"2";"Tylza";"Dariusz Zdzisław";"M";"49";"wyższe";;;"220403";"Kolbudy";"Kolbudy";;"N";"1318";"26,23"
"1";"Gardeja";"gmina do 20 tyś.";"220702";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINNE POROZUMIENIE SAMORZĄDOWE ""NASZA GMINA""";"DGD-75031-290/10";"wyborczy w gminie do 20 tys.";"2";"Grabowski";"Jerzy";"M";"51";"wyższe";;;"220702";"Gardeja";"Gardeja";;"2";"1456";"47,29"
"1";"Nowy Dwór Gdański";"gmina do 20 tyś.";"221002";"Mayor";"KOMITET WYBORCZY WYBORCÓW LECHA STEFANA ZIELONKI";"DGD-75031-380/10";"wyborczy w gminie do 20 tys.";"7";"Zielonka";"Lech Stefan";"M";"55";"średnie";;;"221002";"Nowy Dwór Gdański";"Marzęcino";;"N";"114";"1,59"
"1";"Nowy Dwór Gdański";"gmina do 20 tyś.";"221002";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"4";"Michalski";"Jacek Wojciech";"M";"49";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"221002";"Nowy Dwór Gdański";"Nowy Dwór Gdański";;"2";"2029";"28,35"
"1";"Nowy Dwór Gdański";"gmina do 20 tyś.";"221002";"Mayor";"KOMITET WYBORCZY WYBORCÓW NASZ REGION W XXI WIEKU";"DGD-7503-41/10";"wyborczy";"2";"Budziejewski";"Andrzej Wojciech";"M";"49";"średnie";;;"221002";"Nowy Dwór Gdański";"Nowy Dwór Gdański";;"N";"360";"5,03"
"1";"Nowy Dwór Gdański";"gmina do 20 tyś.";"221002";"Mayor";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SAMORZĄDOWE";"DGD-7503-4/10";"wyborczy";"6";"Studziński";"Tadeusz Józef";"M";"62";"wyższe doktorskie";"członek Polskiego Stronnictwa Ludowego";;"221002";"Nowy Dwór Gdański";"Nowy Dwór Gdański";;"2";"2258";"31,55"
"1";"Nowy Dwór Gdański";"gmina do 20 tyś.";"221002";"Mayor";"KOMITET WYBORCZY WYBORCÓW POZARZĄDOWA AKCJA DLA MIASTA I GMINY NOWY DWÓR GDAŃSKI";"DGD-75031-101/10";"wyborczy w gminie do 20 tys.";"1";"Bartosiak";"Kamila Katarzyna";"K";"31";"wyższe";;;"221002";"Nowy Dwór Gdański";"Nowy Dwór Gdański";;"N";"1466";"20,48"
