"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Policzna";"gmina do 20 tyś.";"143602";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Łukaszuk";"Waldemar Wiesław";"M";"55";"średnie";;;"143602";"Policzna";"Policzna";;"N";"423";"17,04"
"1";"Prażmów";"gmina do 20 tyś.";"141805";"Reeve";"KOMITET WYBORCZY WYBORCÓW PRAŻMOWSKA GRUPA OBYWATELSKA";"DWW-75031-17/10";"wyborczy w gminie do 20 tys.";"2";"Gwardys";"Piotr Marek";"M";"41";"średnie";;;"141805";"Prażmów";"Zawodne";;"N";"301";"7,33"
"1";"Wiązowna";"gmina do 20 tyś.";"141708";"Reeve";"KOMITET WYBORCZY WYBORCÓW DLA MIESZKAŃCÓW";"DWW-75031-88/10";"wyborczy w gminie do 20 tys.";"5";"Nowak";"Stanisław";"M";"68";"wyższe";;;"141708";"Wiązowna";"Dziechciniec";;"N";"352";"7,57"
"1";"Wiązowna";"gmina do 20 tyś.";"141708";"Reeve";"KOMITET WYBORCZY WYBORCÓW WIĄZ";"DWW-75031-110/10";"wyborczy w gminie do 20 tys.";"2";"Bogucki";"Stanisław";"M";"61";"wyższe";;;"141708";"Wiązowna";"Malcanów";;"N";"997";"21,44"
"1";"Żyrardów";"gmina pow. 20 tyś.";"143801";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Kaczanowski";"Dariusz";"M";"39";"wyższe";"członek Prawa i Sprawiedliwości";;"143801";"Żyrardów";"Żyrardów";;"2";"3731";"25,16"
"1";"Wiązowna";"gmina do 20 tyś.";"141708";"Reeve";"KOMITET WYBORCZY WYBORCÓW WSPÓLNA PRZYSZŁOŚĆ";"DWW-75031-134/10";"wyborczy w gminie do 20 tys.";"4";"Kusak";"Halina";"K";"56";"wyższe";;;"141708";"Wiązowna";"Góraszka";;"N";"476";"10,24"
"1";"Wiązowna";"gmina do 20 tyś.";"141708";"Reeve";"KOMITET WYBORCZY WYBORCÓW ANNY MARKIELIS- BĘTKOWSKIEJ";"DWW-75031-21/10";"wyborczy w gminie do 20 tys.";"1";"Bętkowska";"Anna";"K";"55";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"141708";"Wiązowna";"Wiązowna";;"2";"1107";"23,81"
"1";"Łaskarzew";"gmina do 20 tyś.";"140306";"Reeve";"KOMITET WYBORCZY STOWARZYSZENIE ROZWOJU GMIN I MIAST POWIATU GARWOLIŃSKIEGO";"DSD.7502-4/10";"organizacja";"2";"Janisiewicz";"Marian Stanisław";"M";"49";"średnie zawodowe";;;"140306";"Łaskarzew";"Izdebno";;"2";"1262";"47,89"
"1";"Szydłowo";"gmina do 20 tyś.";"141308";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA PRZYSZŁOŚĆ";"DCI-7503-92/10";"wyborczy w gminie do 20 tys.";"1";"Boczkowski";"Wiesław";"M";"53";"Średnie";"członek Polskiego Stronnictwa Ludowego";;"141308";"Szydłowo";"Szydłowo";;"T";"1792";"81,23"
"1";"Strachówka";"gmina do 20 tyś.";"143410";"Reeve";"KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA";"ZPOW-7503-2/10";"wyborczy";"4";"Orzechowski";"Piotr";"M";"29";"wyższe";;;"143410";"Strachówka";"Strachówka";;"2";"393";"23,20"
"1";"Latowicz";"gmina do 20 tyś.";"141210";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDU GMINY LATOWICZ";"DSD.7503-192/10";"wyborczy w gminie do 20 tys.";"1";"Świątek-Górski";"Bogdan Jacek";"M";"42";"wyższe";;;"141210";"Latowicz";"Kamionka";;"T";"1533";"87,30"
"1";"Jakubów";"gmina do 20 tyś.";"141208";"Reeve";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA ROZWOJU GMINY JAKUBÓW";"DSD.7503-220/10";"wyborczy w gminie do 20 tys.";"1";"Czerwiński";"Tomasz";"M";"47";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"141208";"Jakubów";"Wola Polska";;"N";"180";"7,74"
"1";"Wyszków";"gmina pow. 20 tyś.";"143505";"Mayor";"KOMITET WYBORCZY WYBORCÓW SOLIDARNI-NIEZALEŻNI";"DOS-7503-191/10";"wyborczy";"4";"Trzaska";"Teresa";"K";"54";"wyższe";;;"143505";"Wyszków";"Wyszków";;"N";"1604";"11,10"
"1";"Gzy";"gmina do 20 tyś.";"142401";"Reeve";"KOMITET WYBORCZY WYBORCÓW MARIANNY FILIPOWICZ";"DCI-7503-163/10";"wyborczy w gminie do 20 tys.";"1";"Filipowicz";"Marianna";"K";"49";"wyższe";;;"142401";"Gzy";"Gotardy";;"N";"193";"11,25"
"1";"Szelków";"gmina do 20 tyś.";"141110";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Milewski";"Czesław Jan";"M";"63";"średnie";"członek Polskiego Stronnictwa Ludowego";;"141101";"Maków Mazowiecki";"Maków Maz.";;"2";"413";"19,73"
"1";"Poświętne";"gmina do 20 tyś.";"143408";"Reeve";"KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA";"ZPOW-7503-2/10";"wyborczy";"3";"Niźnik";"Sylwester";"M";"48";"średnie";;;"143408";"Poświętne";"Poświętne";;"N";"723";"25,24"
"1";"Radzanów";"gmina do 20 tyś.";"141304";"Reeve";"KOMITET WYBORCZY WYBORCÓW ANDRZEJ WÓJCIK";"DCI-7503-178/10";"wyborczy w gminie do 20 tys.";"2";"Wójcik";"Andrzej";"M";"58";"wyższe";;;"141304";"Radzanów";"Radzanów";;"T";"1006";"50,40"
"1";"Mińsk Mazowiecki";"gmina pow. 20 tyś.";"141201";"Mayor";"KOMITET WYBORCZY WYBORCÓW NASZ SAMORZĄD MAZOWIECKI";"DSD.7503-22/10";"wyborczy";"1";"Gąsior";"Dariusz";"M";"45";"wyższe";;;"141201";"Mińsk Mazowiecki";"Mińsk Mazowiecki";;"N";"790";"5,96"
"1";"Poświętne";"gmina do 20 tyś.";"143408";"Reeve";"KOMITET WYBORCZY WYBORCÓW PAWŁA BURKA";"DWW-75031-213/10";"wyborczy w gminie do 20 tys.";"1";"Burek";"Paweł Marek";"M";"42";"wyższe";;;"143408";"Poświętne";"Mińsk Mazowiecki";;"2";"761";"26,57"
"1";"Gołymin-Ośrodek";"gmina do 20 tyś.";"140204";"Reeve";"KOMITET WYBORCZY WYBORCÓW INICJATYWA SAMORZĄDOWA";"DCI-7503-122/10";"wyborczy w gminie do 20 tys.";"3";"Kowalski";"Krzysztof";"M";"55";"wyższe";;;"140201";"Ciechanów";"Ciechanów";;"2";"650";"33,73"
"1";"Garbatka-Letnisko";"gmina do 20 tyś.";"140701";"Reeve";"KOMITET WYBORCZY WYBORCÓW KRZYSZTOFA MODRZEJEWSKIEGO";"DRD-7503/243/10";"wyborczy w gminie do 20 tys.";"3";"Modrzejewski";"Krzysztof";"M";"43";"średnie";;;"140701";"Garbatka-Letnisko";"Garbatka-Letnisko";;"N";"210";"8,06"
"1";"Ostrów Mazowiecka";"gmina pow. 20 tyś.";"141601";"Mayor";"KOMITET WYBORCZY WYBORCÓW NASZE MIASTO OSTRÓW";"DOS-7503-165/10";"wyborczy";"4";"Morawski";"Andrzej Jerzy";"M";"57";"wyższe";;;"141601";"Ostrów Mazowiecka";"Ostrów Mazowiecka";;"N";"559";"5,24"
"1";"Ciepielów";"gmina do 20 tyś.";"140902";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA CIEPIELÓW";"DRD-7503/20/10";"wyborczy w gminie do 20 tys.";"1";"Szewczyk";"Artur Grzegorz";"M";"38";"wyższe";;;"140902";"Ciepielów";"Stary Ciepielów";;"T";"1934";"81,50"
"1";"Kozienice";"gmina pow. 20 tyś.";"140705";"Mayor";"KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA";"ZPOW-7503-2/10";"wyborczy";"1";"Cytryniak";"Józef";"M";"58";"wyższe";;;"140705";"Kozienice";"Kozienice";;"N";"540";"3,93"
"1";"Kozienice";"gmina pow. 20 tyś.";"140705";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Marchewka";"Kazimierz";"M";"57";"wyższe";"członek Polskiego Stronnictwa Ludowego";"popierany przez Polskie Stronnictwo Ludowe";"140705";"Kozienice";"Kozienice";;"N";"263";"1,91"
"1";"Kozienice";"gmina pow. 20 tyś.";"140705";"Mayor";"KOMITET WYBORCZY SAMORZĄDOWE FORUM ZIEMI KOZIENICKIEJ";"DRD-7502/7/10";"organizacja";"5";"Śmietanka";"Tomasz";"M";"41";"wyższe";;;"140707";"Sieciechów";"Mozolice Małe";;"T";"8927";"64,90"
"1";"Sabnie";"gmina do 20 tyś.";"142907";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Nowotniak";"Włodzimierz";"M";"31";"Wyższe administracyjne";;"popierany przez Prawo i Sprawiedliwość";"142907";"Sabnie";"Kupientyn";;"N";"247";"12,58"
"1";"Nasielsk";"gmina do 20 tyś.";"141404";"Mayor";"KOMITET WYBORCZY WYBORCÓW FORUM";"DWW-7503-41/10";"wyborczy";"1";"Arciszewski";"Grzegorz";"M";"55";"średnie";;;"141404";"Nasielsk";"Nasielsk";;"2";"2959";"36,22"
"1";"Brwinów";"gmina pow. 20 tyś.";"142103";"Mayor";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA SAMORZĄDOWA MIESZKAŃCÓW GMINY";"DWW-7503-63/10";"wyborczy";"2";"Guzik";"Andrzej";"M";"41";"wyższe";;;"142103";"Brwinów";"Brwinów";;"N";"3155";"31,42"
"1";"Brwinów";"gmina pow. 20 tyś.";"142103";"Mayor";"KOMITET WYBORCZY WYBORCÓW ARKA KOSIŃSKIEGO ""DOBRO WSPÓLNE""";"DWW-7503-15/10";"wyborczy";"4";"Kosiński";"Arkadiusz";"M";"38";"wyższe techniczne";;;"142103";"Brwinów";"Brwinów";;"2";"3357";"33,43"
"1";"Platerów";"gmina do 20 tyś.";"141004";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Garucki";"Jerzy";"M";"48";"średnie zawodowe";"członek Polskiego Stronnictwa Ludowego";;"141004";"Platerów";"Lipno";;"T";"1525";"85,77"
"1";"Brochów";"gmina do 20 tyś.";"142802";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""ROZWÓJ""";"DPŁ.7503-70/10";"wyborczy w gminie do 20 tys.";"1";"Fijołek";"Andrzej";"M";"53";"wyższe";;;"142802";"Brochów";"Konary";;"T";"1389";"85,64"
"1";"Radziejowice";"gmina do 20 tyś.";"143804";"Reeve";"KOMITET WYBORCZY WYBORCÓW EKO MAZOWSZE";"DPŁ.7503-56/10";"wyborczy w gminie do 20 tys.";"3";"Kurdziel";"Witold Henryk";"M";"47";"wyższe";;;"143804";"Radziejowice";"Tartak Brzózki";;"N";"448";"19,34"
"1";"Szelków";"gmina do 20 tyś.";"141110";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NASZA GMINA-SZELKÓW""";"DOS-7503-99/10";"wyborczy w gminie do 20 tys.";"2";"Lewaśkiewicz";"Ireneusz";"M";"42";"wyższe";;;"141101";"Maków Mazowiecki";"Maków Maz.";;"N";"369";"17,63"
