"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Wleń";"gmina do 20 tyś.";"021205";"Mayor";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SAMORZĄDOWE WLEŃ";"DJG-7503-190/10";"wyborczy w gminie do 20 tys.";"2";"Mościcki";"Bogdan";"M";"57";"wyższe";;;"021205";"Wleń";"Pilchowice";;"2";"912";"42,30"
"1";"Mściwojów";"gmina do 20 tyś.";"020504";"Reeve";"KOMITET WYBORCZY WYBORCÓW PIOTRA OLCHÓWKI";"DLG-7503-50/10";"wyborczy w gminie do 20 tys.";"2";"Olchówka";"Piotr Jan";"M";"42";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"020504";"Mściwojów";"Snowidza";;"N";"448";"21,10"
"1";"Mirsk";"gmina do 20 tyś.";"021204";"Mayor";"KOMITET WYBORCZY WYBORCÓW IZERSKA WSPÓLNOTA SAMORZĄDOWA";"DJG-7503-152/10";"wyborczy w gminie do 20 tys.";"3";"Wojciechowski";"Stanisław";"M";"54";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"021204";"Mirsk";"Mirsk";;"N";"626";"18,56"
"1";"Bolesławiec";"gmina pow. 20 tyś.";"020101";"President";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"6";"Kwaśniewski";"Dariusz Jerzy";"M";"46";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"020101";"Bolesławiec";"Bolesławiec";;"N";"1495";"9,69"
"1";"Długołęka";"gmina pow. 20 tyś.";"022302";"Reeve";"KOMITET WYBORCZY WYBORCÓW NOWOCZESNA GMINA";"DWR-7503-221/10";"wyborczy";"2";"Kania";"Zbigniew";"M";"57";"wyższe";;;"021401";"Oleśnica";"Oleśnica";;"N";"977";"9,88"
"1";"Oława";"gmina do 20 tyś.";"021504";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""GMINA TO NASZ DOM""";"DWR-7503-64/10";"wyborczy w gminie do 20 tys.";"3";"Piotrowski";"Artur Piotr";"M";"40";"średnie";;;"021504";"Oława";"Jaczkowice";;"N";"801";"15,00"
"1";"Mysłakowice";"gmina do 20 tyś.";"020607";"Reeve";"KOMITET WYBORCZY WYBORCÓW WSPÓLNA GMINA MYSŁAKOWICE";"DJG-7503-166/10";"wyborczy";"4";"Pietrowski";"Zdzisław";"M";"63";"wyższe";;;"020607";"Mysłakowice";"Mysłakowice";;"2";"1670";"45,47"
"1";"Gromadka";"gmina do 20 tyś.";"020103";"Reeve";"KOMITET WYBORCZY WYBORCÓW JERZEGO MAŁACHOWSKIEGO-STAWIAMY NA ROZWÓJ";"DJG-7503-167/10";"wyborczy w gminie do 20 tys.";"3";"Małachowski";"Jerzy Zbigniew";"M";"58";"wyższe";;;"020103";"Gromadka";"Łaziska";;"N";"527";"19,64"
"1";"Dobroszyce";"gmina do 20 tyś.";"021403";"Reeve";"KOMITET WYBORCZY WYBORCÓW JANA GŁOWY";"DWR-7503-68/10";"wyborczy w gminie do 20 tys.";"2";"Głowa";"Jan";"M";"56";"wyższe";;;"021403";"Dobroszyce";"Białe Błoto";;"T";"1494";"54,81"
"1";"Dobroszyce";"gmina do 20 tyś.";"021403";"Reeve";"KOMITET WYBORCZY WYBORCÓW DOBROSZYCE - LEPSZE ŻYCIE";"DWR-7503-29/10";"wyborczy w gminie do 20 tys.";"1";"Ciosek";"Artur Przemysław";"M";"26";"wyższe";;;"021403";"Dobroszyce";"Dobroszyce";;"N";"1232";"45,19"
"1";"Czarny Bór";"gmina do 20 tyś.";"022104";"Reeve";"KOMITET WYBORCZY WYBORCÓW ADAMA GÓRECKIEGO";"DWB-7503-70/10";"wyborczy w gminie do 20 tys.";"4";"Górecki";"Adam Roman";"M";"45";"średnie";;;"022104";"Czarny Bór";"Jaczków";;"2";"771";"32,84"
"1";"Radków";"gmina do 20 tyś.";"020812";"Mayor";"KOMITET WYBORCZY WYBORCÓW NIEZALEŻNI 2010-2014";"DWB-7503-113/10";"wyborczy w gminie do 20 tys.";"2";"Szwed";"Aleksander Jakub";"M";"28";"wyższe";"członek Prawa i Sprawiedliwości";;"020812";"Radków";"Radków";;"N";"538";"15,18"
"1";"Stoszowice";"gmina do 20 tyś.";"022404";"Reeve";"KOMITET WYBORCZY WYBORCÓW WSPÓLNA GMINA 2010";"DWB-7503-128/10";"wyborczy w gminie do 20 tys.";"2";"Janikowski";"Marek";"M";"34";"wyższe";;;"022404";"Stoszowice";"Srebrna Góra";;"T";"1364";"64,01"
"1";"Strzegom";"gmina pow. 20 tyś.";"021906";"Mayor";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA SAMORZĄDOWA";"DWB-7503-3/10";"wyborczy";"4";"Markiewicz";"Lech";"M";"55";"wyższe";;;"021906";"Strzegom";"Strzegom";;"N";"2839";"22,16"
"1";"Strzegom";"gmina pow. 20 tyś.";"021906";"Mayor";"KOMITET WYBORCZY WYBORCÓW LEWICA DEMOKRATYCZNA I SYMPATYCY";"DWB-7503-56/10";"wyborczy";"6";"Suchyta";"Zbigniew Tadeusz";"M";"51";"wyższe";;;"021906";"Strzegom";"Strzegom";;"2";"3500";"27,32"
"1";"Kamienna Góra";"gmina pow. 20 tyś.";"020701";"Mayor";"KOMITET WYBORCZY WYBORCÓW ARTURA ZIELIŃSKIEGO";"DJG-7503-191/10";"wyborczy";"5";"Zieliński";"Artur Waldemar";"M";"48";"wyższe";;;"020701";"Kamienna Góra";"Kamienna Góra";;"N";"450";"5,31"
"1";"Czernica";"gmina do 20 tyś.";"022301";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Sobolak";"Andrzej Jerzy";"M";"46";"wyższe";;;"022301";"Czernica";"Czernica";;"N";"1303";"28,36"
"1";"Wojcieszów";"gmina do 20 tyś.";"022601";"Mayor";"KOMITET WYBORCZY WYBORCÓW INICJATYWA LOKALNA";"DLG-7503-77/10";"wyborczy w gminie do 20 tys.";"1";"Maciejczyk";"Sławomir Piotr";"M";"32";"wyższe";;;"022601";"Wojcieszów";"Wojcieszów";;"T";"1002";"67,02"
"1";"Węgliniec";"gmina do 20 tyś.";"022506";"Mayor";"KOMITET WYBORCZY WYBORCÓW PONAD PODZIAŁAMI 2010";"DJG-7503-78/10";"wyborczy w gminie do 20 tys.";"2";"Matuszewski";"Mirosław";"M";"44";"wyższe";;;"022506";"Węgliniec";"Węgliniec";;"N";"386";"11,76"
"1";"Węgliniec";"gmina do 20 tyś.";"022506";"Mayor";"KOMITET WYBORCZY WYBORCÓW INICJATYWA SAMORZĄDOWO-OBYWATELSKA 2010";"DJG-7503-33/10";"wyborczy";"1";"Kutrowski";"Andrzej Wiesław";"M";"51";"wyższe";;;"022506";"Węgliniec";"Czerwona Woda";;"T";"1653";"50,37"
"1";"Węgliniec";"gmina do 20 tyś.";"022506";"Mayor";"KOMITET WYBORCZY WYBORCÓW DIALOG, WSPÓŁPRACA I ROZWÓJ";"DJG-7503-4/10";"wyborczy";"4";"Zgud";"Krzysztof Aleksander";"M";"53";"wyższe";;;"022506";"Węgliniec";"Węgliniec";;"N";"244";"7,43"
"1";"Długołęka";"gmina pow. 20 tyś.";"022302";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""W PRZYSZŁOŚĆ""";"DWR-7503-69/10";"wyborczy";"3";"Łebek";"Iwona Agnieszka";"K";"39";"wyższe";;;"022302";"Długołęka";"Borowa";;"2";"4804";"48,59"
"1";"Olszyna";"gmina do 20 tyś.";"021005";"Mayor";"KOMITET WYBORCZY WYBORCÓW GMINA NA TAK";"DJG-7503-158/10";"wyborczy w gminie do 20 tys.";"3";"Tomiczek";"Mariusz Janusz";"M";"47";"wyższe";;;"021005";"Olszyna";"Biedrzychowice";;"2";"913";"34,03"
"1";"Mściwojów";"gmina do 20 tyś.";"020504";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA GMINY MŚCIWOJÓW""";"DLG-7503-22/10";"wyborczy w gminie do 20 tys.";"3";"Pięta";"Ignacy";"M";"53";"wyższe";;;"020504";"Mściwojów";"Marcinowice";;"N";"480";"22,61"
"1";"Mieroszów";"gmina do 20 tyś.";"022106";"Mayor";"KOMITET WYBORCZY WYBORCÓW INICJATYWA OBYWATELSKA";"DWB-7503-153/10";"wyborczy w gminie do 20 tys.";"1";"Laszkiewicz";"Andrzej Ryszard";"M";"56";"wyższe";;;"022106";"Mieroszów";"Mieroszów";;"2";"1265";"47,92"
"1";"Stara Kamienica";"gmina do 20 tyś.";"020609";"Reeve";"KOMITET WYBORCZY WYBORCÓW RAZEM W 2014 ROK";"DJG-7503-22/10";"wyborczy w gminie do 20 tys.";"1";"Poczynek";"Wojciech Leszek";"M";"61";"wyższe";;;"020609";"Stara Kamienica";"Stara Kamienica";;"T";"1214";"70,70"
"1";"Czarny Bór";"gmina do 20 tyś.";"022104";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"5";"Tarnacki";"Marek";"M";"46";"średnie";"członek Prawa i Sprawiedliwości";"popierany przez Prawo i Sprawiedliwość";"022101";"Boguszów-Gorce";"Boguszów-Gorce";;"N";"95";"4,05"
"1";"Niemcza";"gmina do 20 tyś.";"020207";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Sitnik";"Danuta Joanna";"K";"52";"wyższe";"członek Prawa i Sprawiedliwości";;"020207";"Niemcza";"Niemcza";;"N";"311";"13,99"
"1";"Kunice";"gmina do 20 tyś.";"020904";"Reeve";"KOMITET WYBORCZY WYBORCÓW ZDZISŁAW TERSA KUNICE 2010";"DLG-7503-94/10";"wyborczy w gminie do 20 tys.";"1";"Tersa";"Zdzisław Andrzej";"M";"53";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"020904";"Kunice";"Golanka Górna";;"T";"1622";"78,40"
"1";"Zgorzelec";"gmina pow. 20 tyś.";"022502";"Mayor";"KOMITET WYBORCZY WYBORCÓW TOLERANCYJNI AKTYWNI KREATYWNI";"DJG-7503-35/10";"wyborczy";"5";"Pakuła";"Waldemar";"M";"43";"wyższe";;;"022502";"Zgorzelec";"Zgorzelec";;"N";"307";"2,42"
"1";"Stoszowice";"gmina do 20 tyś.";"022404";"Reeve";"KOMITET WYBORCZY WYBORCÓW POWIAT GMINA WSPÓLNA SPRAWA";"DWB-7503-68/10";"wyborczy";"4";"Noszczak";"Eugeniusz";"M";"65";"wyższe";;;"022404";"Stoszowice";"Budzów";;"N";"79";"3,71"
"1";"Stoszowice";"gmina do 20 tyś.";"022404";"Reeve";"KOMITET WYBORCZY WYBORCÓW STOSZOWICE-GMINA SPRAWNA I PRZYJAZNA";"DWB-7503-236/10";"wyborczy w gminie do 20 tys.";"1";"Gancarz";"Paweł Jarosław";"M";"25";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"022404";"Stoszowice";"Stoszowice";;"N";"484";"22,71"
"1";"Stoszowice";"gmina do 20 tyś.";"022404";"Reeve";"KOMITET WYBORCZY WYBORCÓW WALDEMARA MARKIEWICZA";"DWB-7503-189/10";"wyborczy w gminie do 20 tys.";"3";"Markiewicz";"Waldemar Józef";"M";"39";"wyższe";;;"022404";"Stoszowice";"Srebrna Góra";;"N";"204";"9,57"
"1";"Bardo";"gmina do 20 tyś.";"022401";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Fester";"Roman";"M";"51";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"022401";"Bardo";"Potworów";;"N";"585";"22,88"
"1";"Bolesławiec";"gmina pow. 20 tyś.";"020101";"President";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"5";"Kunecki";"Grzegorz Bartłomiej";"M";"40";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"020101";"Bolesławiec";"Bolesławiec";;"N";"149";"0,97"
"1";"Leśna";"gmina do 20 tyś.";"021003";"Mayor";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA GMINY LEŚNA";"DJG-7503-72/10";"wyborczy w gminie do 20 tys.";"3";"Smusz";"Edward";"M";"43";"wyższe";;;"021003";"Leśna";"Leśna";;"N";"1651";"38,90"
"1";"Karpacz";"gmina do 20 tyś.";"020601";"Mayor";"KOMITET WYBORCZY WYBORCÓW KARPACZ ODNOWA";"DJG-7503-192/10";"wyborczy w gminie do 20 tys.";"2";"Łazanowski";"Władysław Adam";"M";"64";"wyższe";;;"020601";"Karpacz";"Karpacz";;"N";"225";"10,21"
"1";"Wrocław";"miasto na prawach powiatu";"026401";"President";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Antoniszyn-Klik";"Ilona Galia";"K";"35";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"026401";"Wrocław";"Wrocław";;"N";"1783";"0,91"
"1";"Wrocław";"miasto na prawach powiatu";"026401";"President";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE OBYWATELE DLA WROCŁAWIA";"DWR-7503-246/10";"wyborczy";"5";"Markowski";"Marcin Łukasz";"M";"30";"wyższe";;;"026401";"Wrocław";"Wrocław";;"N";"612";"0,31"
"1";"Chojnów";"gmina do 20 tyś.";"020901";"Mayor";"KOMITET WYBORCZY WYBORCÓW ROZWÓJ CHOJNOWA";"DLG-7503-13/10";"wyborczy w gminie do 20 tys.";"1";"Serkies";"Jan";"M";"51";"wyższe";;;"020901";"Chojnów";"Chojnów";;"T";"3727";"86,63"
"1";"Zgorzelec";"gmina pow. 20 tyś.";"022502";"Mayor";"KOMITET WYBORCZY WYBORCÓW Z TROSKĄ O ZGORZELEC";"DJG-7503-144/10";"wyborczy";"6";"Radomski";"Ryszard";"M";"56";"wyższe";;;"022502";"Zgorzelec";"Zgorzelec";;"N";"349";"2,75"
"1";"Strzelin";"gmina pow. 20 tyś.";"021704";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""STRZELIŃSKI BLOK SAMORZĄDOWY""";"DWR-7503-51/10";"wyborczy";"2";"Kurowski";"Krzysztof Marcin";"M";"47";"wyższe";;;"021704";"Strzelin";"Kuropatnik";;"N";"1434";"17,49"
"1";"Mysłakowice";"gmina do 20 tyś.";"020607";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""CZAS NA ZMIANY""";"DJG-7503-27/10";"wyborczy w gminie do 20 tys.";"2";"Korzeń";"Krzysztof Jerzy";"M";"33";"wyższe";;;"020607";"Mysłakowice";"Karpniki";;"2";"1252";"34,09"
"1";"Sulików";"gmina do 20 tyś.";"022505";"Reeve";"KOMITET WYBORCZY WYBORCÓW SULIKÓW PONAD PODZIAŁAMI";"DJG-7503-182/10";"wyborczy w gminie do 20 tys.";"5";"Rędzia";"Marta Aniela";"K";"45";"wyższe";;;"022505";"Sulików";"Studniska Górne";;"N";"187";"7,06"
"1";"Sulików";"gmina do 20 tyś.";"022505";"Reeve";"KOMITET WYBORCZY WYBORCÓW KOALICJA OBYWATELSKA DLA GMINY SULIKÓW";"DJG-7503-269/10";"wyborczy";"4";"Muniak";"Andrzej Józef";"M";"58";"wyższe";;;"022505";"Sulików";"Sulików";;"N";"133";"5,02"
"1";"Sulików";"gmina do 20 tyś.";"022505";"Reeve";"KOMITET WYBORCZY WYBORCÓW INICJATYWA SAMORZĄDOWO-OBYWATELSKA 2010";"DJG-7503-33/10";"wyborczy";"6";"Starzyński";"Robert Marek";"M";"44";"wyższe";;;"022505";"Sulików";"Sulików";;"2";"902";"34,06"
"1";"Rudna";"gmina do 20 tyś.";"021103";"Reeve";"KOMITET WYBORCZY WYBORCÓW WOLNI OD UKŁADÓW";"DLG-7503-118/10";"wyborczy w gminie do 20 tys.";"2";"Latos";"Waldemar  Ireneusz";"M";"53";"średnie";;;"021103";"Rudna";"Chobienia";;"N";"1335";"33,26"
"1";"Nowogrodziec";"gmina do 20 tyś.";"020104";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"JAKUBOWICZ";"KRZYSZTOF";"M";"49";"ŚREDNIE";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"020104";"Nowogrodziec";"GOŚCISZÓW";;"N";"700";"14,08"
"1";"Kostomłoty";"gmina do 20 tyś.";"021801";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA XXI";"DWR-7503-55/10";"wyborczy w gminie do 20 tys.";"2";"Boczoń";"Jan Mieczysław";"M";"59";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"021801";"Kostomłoty";"Piersno";;"N";"523";"19,46"
"1";"Głogów";"gmina do 20 tyś.";"020302";"Reeve";"KOMITET WYBORCZY WYBORCÓW ANDRZEJA KRZEMIENIA ""NASZA GMINA""";"DLG-7503-138/10";"wyborczy w gminie do 20 tys.";"1";"Krzemień";"Andrzej Łucjan";"M";"52";"wyższe";;;"020302";"Głogów";"Grodziec Mały";;"2";"1411";"49,86"
"1";"Łagiewniki";"gmina do 20 tyś.";"020206";"Reeve";"KOMITET WYBORCZY STRONNICTWO ""PIAST""";"ZPOW-7500-17/10";"partia";"7";"Weznerowicz";"Maciej Jan";"M";"61";"średnie";"członek Stronnictwa ""Piast""";"popierany przez Stronnictwo ""Piast""";"020206";"Łagiewniki";"Łagiewniki";;"N";"154";"4,70"
"1";"Trzebnica";"gmina pow. 20 tyś.";"022003";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"2";"Grześkowicz";"Łukasz Paweł";"M";"31";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"022004";"Wisznia Mała";"Strzeszów";;"N";"513";"5,44"
"1";"Łagiewniki";"gmina do 20 tyś.";"020206";"Reeve";"KOMITET WYBORCZY WYBORCÓW GRZEGORZA CICHOŃ";"DWB-7503-207/10";"wyborczy w gminie do 20 tys.";"1";"Cichoń";"Grzegorz Franciszek";"M";"52";"średnie";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"020206";"Łagiewniki";"Łagiewniki";;"N";"549";"16,77"
"1";"Trzebnica";"gmina pow. 20 tyś.";"022003";"Mayor";"KOMITET WYBORCZY WYBORCÓW MARKA DŁUGOZIMY";"DWR-7503-134/10";"wyborczy";"1";"Długozima";"Marek Aureli";"M";"46";"wyższe";;;"022003";"Trzebnica";"Trzebnica";;"T";"8124";"86,21"
"1";"Łagiewniki";"gmina do 20 tyś.";"020206";"Reeve";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"4";"Mikus";"Jacek Maciej";"M";"50";"wyższe";;;"020206";"Łagiewniki";"Łagiewniki";;"N";"121";"3,70"
"1";"Zgorzelec";"gmina pow. 20 tyś.";"022502";"Mayor";"KOMITET WYBORCZY WYBORCÓW DIALOG, WSPÓŁPRACA I ROZWÓJ";"DJG-7503-4/10";"wyborczy";"1";"Aniszkiewicz";"Ireneusz Stanisław";"M";"53";"wyższe";;;"022502";"Zgorzelec";"Zgorzelec";;"N";"831";"6,56"
"1";"Trzebnica";"gmina pow. 20 tyś.";"022003";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Szydłowski";"Janusz Józef";"M";"50";"wyższe";"członek Prawa i Sprawiedliwości";"popierany przez Prawo i Sprawiedliwość";"022003";"Trzebnica";"Trzebnica";;"N";"787";"8,35"
"1";"Zgorzelec";"gmina pow. 20 tyś.";"022502";"Mayor";"KOMITET WYBORCZY WYBORCÓW ŁĄCZY NAS ZGORZELEC";"DJG-7503-2/10";"wyborczy";"2";"Fiedorowicz";"Mirosław";"M";"54";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"022502";"Zgorzelec";"Zgorzelec";;"2";"3689";"29,12"
"1";"Ząbkowice Śląskie";"gmina pow. 20 tyś.";"022405";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"2";"Burnat";"Zdzisław Julian";"M";"54";"średnie";"członek Sojuszu Lewicy Demokratycznej";;"022405";"Ząbkowice Śląskie";"Ząbkowice Śląskie";;"N";"251";"2,58"
"1";"Kudowa-Zdrój";"gmina do 20 tyś.";"020803";"Mayor";"KOMITET WYBORCZY WYBORCÓW MASZ WYBÓR";"DWB-7503-45/10";"wyborczy w gminie do 20 tys.";"2";"Koczot";"Tomasz Kazimierz";"M";"44";"wyższe";"członek Prawa i Sprawiedliwości";;"020803";"Kudowa-Zdrój";"Kudowa-Zdrój";;"N";"229";"5,50"
"1";"Chojnów";"gmina do 20 tyś.";"020902";"Reeve";"KOMITET WYBORCZY WYBORCÓW MIKOŁAJ BIDNYK - ""CZAS NA ZMIANY""";"DLG-7503-200/10";"wyborczy w gminie do 20 tys.";"1";"Bidnyk";"Mikołaj Adam";"M";"45";"średnie";;;"020902";"Chojnów";"Biała";;"N";"478";"11,70"
"1";"Złotoryja";"gmina do 20 tyś.";"022606";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA ZŁOTORYJA";"DLG-7503-226/10";"wyborczy w gminie do 20 tys.";"2";"Kardasz";"Leszek";"M";"50";"wyższe";;;"022606";"Złotoryja";"Gierałtowiec";;"N";"482";"20,55"
"1";"Złotoryja";"gmina do 20 tyś.";"022606";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDNA GMINA ZŁOTORYJA";"DLG-7503-84/10";"wyborczy w gminie do 20 tys.";"3";"Leśna";"Maria";"K";"57";"wyższe";;;"022606";"Złotoryja";"Kozów";;"T";"1605";"68,44"
"1";"Lewin Kłodzki";"gmina do 20 tyś.";"020809";"Reeve";"KOMITET WYBORCZY WYBORCÓW MOŻNA INACZEJ";"DWB-7503-264/10";"wyborczy w gminie do 20 tys.";"2";"Szczypkowski";"Henryk";"M";"54";"wyższe";;;"020809";"Lewin Kłodzki";"Krzyżanów";;"2";"459";"49,20"
