"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Mieścisko";"gmina do 20 tyś.";"302804";"Reeve";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"3";"Juszkiewicz";"Józef Witold";"M";"67";"wyższe";;;"302804";"Mieścisko";"Jaroszewo Drugie";;"N";"111";"5,12"
"1";"Trzemeszno";"gmina do 20 tyś.";"300309";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"4";"Nitka";"Benedykt";"M";"56";"wyższe";;;"300309";"Trzemeszno";"Trzemeszno";;"N";"284";"5,80"
"1";"Połajewo";"gmina do 20 tyś.";"300206";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDNOŚĆ";"DPI-7503-II-101/10";"wyborczy w gminie do 20 tys.";"1";"Pochyluk";"Stanisław";"M";"53";"wyższe";;;"300206";"Połajewo";"Połajewo";;"T";"1630";"86,84"
"1";"Mikstat";"gmina do 20 tyś.";"301806";"Mayor";"KOMITET WYBORCZY STRONNICTWO ""PIAST""";"ZPOW-7500-17/10";"partia";"1";"Ibron";"Jacek Krzysztof";"M";"51";"wyższe";"członek Stronnictwa ""Piast""";;"301806";"Mikstat";"Komorów";;"2";"1018";"41,37"
"1";"Lisków";"gmina do 20 tyś.";"300706";"Reeve";"KOMITET WYBORCZY WYBORCÓW PRZYJAZNA GMINA LISKÓW";"DKL-7503-93/10";"wyborczy w gminie do 20 tys.";"1";"Krawiec";"Maria";"K";"52";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"300706";"Lisków";"Lisków";;"T";"1912";"85,86"
"1";"Mikstat";"gmina do 20 tyś.";"301806";"Mayor";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA GMINY MIKSTAT";"DKL-7503-153/10";"wyborczy w gminie do 20 tys.";"3";"Roguszny";"Stanisław Adam";"M";"58";"zawodowe";;;"301806";"Mikstat";"Kaliszkowice Ołobockie";;"N";"515";"20,93"
"1";"Krzywiń";"gmina do 20 tyś.";"301104";"Mayor";"KOMITET WYBORCZY WYBORCÓW NOWOCZESNA I SPRAWIEDLIWA GMINA";"DLS-7503-26/10";"wyborczy w gminie do 20 tys.";"2";"Janikowski";"Czesław Bogdan";"M";"54";"wyższe";"członek Prawa i Sprawiedliwości";;"301104";"Krzywiń";"Lubiń";;"N";"649";"14,45"
"1";"Koło";"gmina pow. 20 tyś.";"300901";"Mayor";"KOMITET WYBORCZY TOWARZYSTWO SAMORZĄDOWE";"DKN-7502-1/10";"organizacja";"2";"Drożdżewski";"Mieczysław Tomasz";"M";"47";"Wyższe";;;"300901";"Koło";"Koło";;"2";"4462";"48,95"
"1";"Margonin";"gmina do 20 tyś.";"300104";"Mayor";"KOMITET WYBORCZY WYBORCÓW JANUSZA PIECHOCKIEGO";"DPI-7503-II-82/10";"wyborczy w gminie do 20 tys.";"2";"Piechocki";"Janusz Andrzej";"M";"49";"wyższe";;;"300104";"Margonin";"Margonin";;"T";"1630";"50,50"
"1";"Żelazków";"gmina do 20 tyś.";"300711";"Reeve";"KOMITET WYBORCZY WYBORCÓW PRZYSZŁOŚĆ GMINY ŻELAZKÓW";"DKL-7503-175/10";"wyborczy w gminie do 20 tys.";"2";"Jakubowski";"Sylwiusz Adam";"M";"50";"Wyższe techniczne";;;"300711";"Żelazków";"Kolonia Skarszewek";;"N";"1389";"33,48"
"1";"Mikstat";"gmina do 20 tyś.";"301806";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Małecki";"Bogdan Marcin";"M";"64";"wyższe";;;"301806";"Mikstat";"Mikstat";;"2";"928";"37,71"
"1";"Koło";"gmina pow. 20 tyś.";"300901";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Kraszewski";"Wojciech Bogumił";"M";"59";"Średnie";;;"300901";"Koło";"Koło";;"N";"763";"8,37"
"1";"Oborniki";"gmina pow. 20 tyś.";"301601";"Mayor";"KOMITET WYBORCZY STOWARZYSZENIA OBYWATELSKI KOMITET SAMORZĄDOWY ZIEMI OBORNICKIEJ";"DPI-7502-7/10";"organizacja";"3";"Zieliński";"Michał Witold";"M";"38";"wyższe";;;"301601";"Oborniki";"Oborniki";;"N";"312";"2,40"
"1";"Kuślin";"gmina do 20 tyś.";"301501";"Reeve";"KOMITET WYBORCZY WYBORCÓW KONRADA STOPIERZYŃSKIEGO";"DLS-7503-2/10";"wyborczy w gminie do 20 tys.";"3";"Stopierzyński";"Konrad";"M";"46";"średnie";;;"301501";"Kuślin";"Wąsowo";;"N";"369";"15,79"
"1";"Krzyż Wielkopolski";"gmina do 20 tyś.";"300204";"Mayor";"KOMITET WYBORCZY WYBORCÓW  WSPÓLNA SPRAWA";"DPI-7503-II-77/10";"wyborczy w gminie do 20 tys.";"1";"Jasiewicz";"Zygmunt";"M";"56";"wyższe";;;"300204";"Krzyż Wielkopolski";"Krzyż Wielkopolski";;"T";"1783";"51,61"
"1";"Krzyż Wielkopolski";"gmina do 20 tyś.";"300204";"Mayor";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDNI";"DPI-7503-I-1/10";"wyborczy";"5";"Ptak";"Adam Zbigniew";"M";"56";"wyższe";;;"300204";"Krzyż Wielkopolski";"Krzyż Wielkopolski";;"N";"595";"17,22"
"1";"Ostrzeszów";"gmina pow. 20 tyś.";"301807";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Drogi";"Włodzimierz Józef";"M";"39";"wyższe";;;"301807";"Ostrzeszów";"Kuźniki";;"N";"1987";"22,56"
"1";"Ostrzeszów";"gmina pow. 20 tyś.";"301807";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"4";"Witek";"Mariusz";"M";"45";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"301807";"Ostrzeszów";"Siedlików";;"T";"4508";"51,19"
"1";"Brodnica";"gmina do 20 tyś.";"302601";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""WSPÓLNY ŚREM""";"DLS-7503-127/10";"wyborczy";"1";"Buchwald";"Dariusz";"M";"46";"średnie";;;"302601";"Brodnica";"Jaszkowo";;"N";"222";"10,51"
"1";"Brodnica";"gmina do 20 tyś.";"302601";"Reeve";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Kuik";"Wojciech Henryk";"M";"46";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"302601";"Brodnica";"Grzybno";;"N";"75";"3,55"
"1";"Sulmierzyce";"gmina do 20 tyś.";"301201";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Kaszkowiak";"Piotr";"M";"50";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"301201";"Sulmierzyce";"Sulmierzyce";;"2";"584";"40,64"
"1";"Sulmierzyce";"gmina do 20 tyś.";"301201";"Mayor";"KOMITET WYBORCZY WYBORCÓW SULMIERZYCZANIE";"DKL-7503-67/10";"wyborczy w gminie do 20 tys.";"1";"Kalinowski";"Idzi Kazimierz";"M";"66";"wyższe";;;"301201";"Sulmierzyce";"Sulmierzyce";;"2";"363";"25,26"
"1";"Tuliszków";"gmina do 20 tyś.";"302707";"Mayor";"KOMITET WYBORCZY TOWARZYSTWO SAMORZĄDOWE";"DKN-7502-1/10";"organizacja";"2";"Matuszewski";"Zenon Józef";"M";"61";"średnie";;;"302707";"Tuliszków";"Tuliszków";;"N";"444";"9,38"
"1";"Kołaczkowo";"gmina do 20 tyś.";"303001";"Reeve";"KOMITET WYBORCZY WYBORCÓW AGNIESZKI FRĄCKOWIAK";"DKN-7503-224/10";"wyborczy w gminie do 20 tys.";"1";"Frąckowiak";"Agnieszka Kazimiera";"K";"38";"wyższe";;;"303001";"Kołaczkowo";"Bieganowo";;"N";"664";"26,57"
"1";"Lipka";"gmina do 20 tyś.";"303104";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE DLA GMINY LIPKA";"DPI-7503-II-111/10";"wyborczy w gminie do 20 tys.";"4";"Pacholik";"Ryszard";"M";"60";"wyższe";;;"303104";"Lipka";"Lipka";;"N";"619";"28,70"
"1";"Tuliszków";"gmina do 20 tyś.";"302707";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"4";"Seńko";"Mariusz Krzysztof";"M";"35";"wyższe techniczne";;;"302707";"Tuliszków";"Piętno";;"N";"838";"17,70"
"1";"Granowo";"gmina do 20 tyś.";"300501";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SAMORZĄDOWO - LUDOWE";"DLS-7503-67/10";"wyborczy";"1";"Kaczmarek";"Zbigniew Jan";"M";"49";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"300501";"Granowo";"Granowo";;"T";"1393";"83,21"
"1";"Koło";"gmina pow. 20 tyś.";"300901";"Mayor";"KOMITET WYBORCZY WYBORCÓW PWK PRZYJAZNY SAMORZĄD";"DKN-7503-188/10";"wyborczy";"1";"Cesarz";"Robert";"M";"40";"Wyższe";;;"300901";"Koło";"Koło";;"N";"1175";"12,89"
"1";"Koło";"gmina pow. 20 tyś.";"300901";"Mayor";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDOWE POROZUMIENIE POW. KOŁA";"DKN-7503-32/10";"wyborczy";"5";"Stępiński";"Jan";"M";"62";"Wyższe";;;"300901";"Koło";"Koło";;"N";"974";"10,68"
"1";"Czerniejewo";"gmina do 20 tyś.";"300302";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""WIELKOPOLANIE""";"DPZ-7503-I-140/10";"wyborczy w gminie do 20 tys.";"2";"Kulpiński";"Jan";"M";"59";"średnie";;;"300302";"Czerniejewo";"Czerniejewo";;"N";"1147";"43,15"
"1";"Ostrowite";"gmina do 20 tyś.";"302304";"Reeve";"KOMITET WYBORCZY WYBORCÓW HENRYKA TYLMANA";"DKN-7503-77/10";"wyborczy w gminie do 20 tys.";"1";"Tylman";"Henryk Jan";"M";"56";"wyższe";;;"302304";"Ostrowite";"Ostrowite";;"T";"1544";"85,12"
"1";"Zakrzewo";"gmina do 20 tyś.";"303107";"Reeve";"KOMITET WYBORCZY WYBORCÓW ZAKRZEWO-NASZA GMINA";"DPI-7503-II-137/10";"wyborczy w gminie do 20 tys.";"3";"Doroszuk";"Krzysztof Ryszard";"M";"54";"wyższe";;;"303107";"Zakrzewo";"Zakrzewo";;"N";"497";"24,08"
"1";"Stęszew";"gmina do 20 tyś.";"302114";"Mayor";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Bernaczyk";"Leszek Bogdan";"M";"54";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"302114";"Stęszew";"Stęszew";;"N";"1609";"28,77"
"1";"Wieleń";"gmina do 20 tyś.";"300208";"Mayor";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDNI";"DPI-7503-I-1/10";"wyborczy";"4";"Skowroński";"Andrzej";"M";"60";"średnie";"członek Prawa i Sprawiedliwości";;"300208";"Wieleń";"Kuźniczka";;"N";"266";"5,02"
"1";"Wieleń";"gmina do 20 tyś.";"300208";"Mayor";"KOMITET WYBORCZY WYBORCÓW CZAS DEMOKRACJI";"DPI-7503-II-193/10";"wyborczy w gminie do 20 tys.";"5";"Stochaj";"Zbigniew";"M";"51";"średnie";;;"300208";"Wieleń";"Wieleń";;"2";"2109";"39,84"
"1";"Grzegorzew";"gmina do 20 tyś.";"300905";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""LEPSZA PRZYSZŁOŚĆ""";"DKN-7503-212/10";"wyborczy w gminie do 20 tys.";"1";"Dominiak";"Bożena";"K";"49";"Średnie";;;"300905";"Grzegorzew";"Grzegorzew";;"T";"2052";"77,64"
"1";"Kuślin";"gmina do 20 tyś.";"301501";"Reeve";"KOMITET WYBORCZY WYBORCÓW PRZYJAZNY SAMORZĄD";"DLS-7503-19/10";"wyborczy w gminie do 20 tys.";"1";"Drąg";"Konrad";"M";"32";"wyższe";;;"301501";"Kuślin";"Michorzewo";;"N";"738";"31,58"
"1";"Kalisz";"miasto na prawach powiatu";"306101";"President";"KOMITET WYBORCZY WYBORCÓW ""SAMORZĄDNY KALISZ""";"DKL-7503-91/10";"wyborczy";"3";"Pęcherz";"Janusz Andrzej";"M";"56";"wyższe";;;"306101";"Kalisz";"Kalisz";;"T";"18019";"50,98"
"1";"Kalisz";"miasto na prawach powiatu";"306101";"President";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"5";"Sapiński";"Grzegorz Marcin";"M";"39";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"306101";"Kalisz";"Kalisz";;"N";"6392";"18,08"
"1";"Kalisz";"miasto na prawach powiatu";"306101";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"4";"Rogacki";"Adam Maksym";"M";"34";"wyższe";"członek Prawa i Sprawiedliwości";;"306101";"Kalisz";"Kalisz";;"N";"6569";"18,59"
"1";"Kalisz";"miasto na prawach powiatu";"306101";"President";"KOMITET WYBORCZY WYBORCÓW NOWOCZESNY KALISZ";"DKL-7503-61/10";"wyborczy";"1";"Gola";"Józef Władysław";"M";"57";"wyższe";;;"306101";"Kalisz";"Kalisz";;"N";"682";"1,93"
"1";"Osiek Mały";"gmina do 20 tyś.";"300910";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"GÓRCZEWSKI";"MAREK";"M";"47";"ŚREDNIE";"członek Polskiego Stronnictwa Ludowego";;"300910";"Osiek Mały";"ROSOCHA";;"T";"1709";"84,40"
"1";"Szamocin";"gmina do 20 tyś.";"300105";"Mayor";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SZAMOCIN";"DPI-7503-II-91/10";"wyborczy w gminie do 20 tys.";"1";"Bembnista";"Bogdan Franciszek";"M";"52";"Wyższe";;;"300105";"Szamocin";"Szamocin";;"N";"465";"15,90"
"1";"Lipno";"gmina do 20 tyś.";"301302";"Reeve";"KOMITET WYBORCZY WYBORCÓW PRZYJAZNA GMINA LIPNO";"DLS-7503-94/10";"wyborczy w gminie do 20 tys.";"1";"Chodorowski";"Janusz Franciszek";"M";"53";"wyższe";;;"301302";"Lipno";"Lipno";;"N";"1398";"44,75"
"1";"Wielichowo";"gmina do 20 tyś.";"300505";"Mayor";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA GMINY";"DLS-7503-32/10";"wyborczy w gminie do 20 tys.";"2";"Smolarek";"Andrzej";"M";"42";"wyższe";;;"300505";"Wielichowo";"Wielichowo";;"N";"1216";"47,28"
"1";"Piła";"gmina pow. 20 tyś.";"301901";"President";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"4";"Paszyk";"Krzysztof Michał";"M";"31";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"301601";"Oborniki";"Oborniki";;"N";"798";"3,26"
"1";"Krotoszyn";"gmina pow. 20 tyś.";"301204";"Mayor";"KOMITET WYBORCZY STOWARZYSZENIE ""OBYWATELSKIE POROZUMIENIE SAMORZĄDOWE"" W KROTOSZYNIE";"DKL-7502-7/10";"organizacja";"2";"Nowaczyk";"Ryszard Stanisław";"M";"57";"Wyższe";"członek Sojuszu Lewicy Demokratycznej";;"301204";"Krotoszyn";"Krotoszyn";;"N";"1800";"11,38"
"1";"Piła";"gmina pow. 20 tyś.";"301901";"President";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Głowski";"Piotr Krzysztof";"M";"43";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"301901";"Piła";"Piła";;"T";"12408";"50,70"
"1";"Kostrzyn";"gmina do 20 tyś.";"302108";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""SAMORZĄDNA GMINA""";"DPZ-7503-I-57/10";"wyborczy w gminie do 20 tys.";"1";"Iwański";"Paweł Marian";"M";"61";"wyższe";;;"302108";"Kostrzyn";"Kostrzyn";;"T";"4076";"80,36"
"1";"Witkowo";"gmina do 20 tyś.";"300310";"Mayor";"KOMITET WYBORCZY WYBORCÓW WAŻNY JEST CZŁOWIEK";"DPZ-7503-I-25/10";"wyborczy w gminie do 20 tys.";"1";"Radacz";"Tomasz";"M";"44";"wyższe";;;"300310";"Witkowo";"Witkowo";;"N";"1973";"37,41"
"1";"Baranów";"gmina do 20 tyś.";"300801";"Reeve";"KOMITET WYBORCZY TOWARZYSTWO ROZWOJU GMINY BARANÓW";"DKL-7502-4/10";"organizacja";"2";"Sarnowski";"Jan Piotr";"M";"61";"wyższe";;;"300801";"Baranów";"Baranów";;"N";"1383";"41,42"
"1";"Mosina";"gmina pow. 20 tyś.";"302110";"Mayor";"KOMITET WYBORCZY STOWARZYSZENIE ""PRAWORZĄDNA GMINA""";"DPZ-7502-I-1/10";"organizacja";"4";"Twardowska";"Małgorzata";"K";"50";"wyższe";;;"302110";"Mosina";"Daszewice";;"N";"1407";"12,99"
"1";"Krzyż Wielkopolski";"gmina do 20 tyś.";"300204";"Mayor";"KOMITET WYBORCZY WYBORCÓW RODZINA KRZYŻOWSKA 2010";"DPI-7503-II-31/10";"wyborczy w gminie do 20 tys.";"3";"Kozioł";"Janusz";"M";"56";"wyższe";;;"300204";"Krzyż Wielkopolski";"Krzyż Wielkopolski";;"N";"62";"1,79"
"1";"Leszno";"miasto na prawach powiatu";"306301";"President";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Pawlaczyk";"Tadeusz Wit";"M";"57";"wyższe";;;"306301";"Leszno";"Leszno";;"N";"4308";"20,36"
"1";"Leszno";"miasto na prawach powiatu";"306301";"President";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Szczot";"Sławomir";"M";"41";"wyższe";"członek Prawa i Sprawiedliwości";;"306301";"Leszno";"Leszno";;"N";"2591";"12,24"
"1";"Jastrowie";"gmina do 20 tyś.";"303102";"Mayor";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE OBYWATELSKIE";"DPI-7503-II-15/10";"wyborczy w gminie do 20 tys.";"4";"Pokajewicz";"Piotr";"M";"46";"wyższe techniczne i ekonomiczne";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"303102";"Jastrowie";"Jastrowie";;"N";"678";"15,61"
"1";"Puszczykowo";"gmina do 20 tyś.";"302102";"Mayor";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA PUSZCZYKOWA";"DPZ-7503-I-90/10";"wyborczy w gminie do 20 tys.";"1";"Balcerek";"Andrzej";"M";"51";"wyższe";;;"302102";"Puszczykowo";"Puszczykowo";;"2";"1600";"35,33"
"1";"Turek";"gmina pow. 20 tyś.";"302701";"Mayor";"KOMITET WYBORCZY TOWARZYSTWO SAMORZĄDOWE";"DKN-7502-1/10";"organizacja";"2";"Czapla";"Zdzisław Andrzej";"M";"61";"Wyższe";;;"302701";"Turek";"Turek";;"2";"4316";"39,56"
"1";"Turek";"gmina pow. 20 tyś.";"302701";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"6";"Pyziak";"Franciszek";"M";"60";"wyższe";"członek Sojuszu Lewicy Demokratycznej";;"302701";"Turek";"Turek";;"N";"1462";"13,40"
"1";"Puszczykowo";"gmina do 20 tyś.";"302102";"Mayor";"KOMITET WYBORCZY WYBORCÓW MAŁGORZATY ORNOCH - TABĘDZKIEJ";"DPZ-7503-I-144/10";"wyborczy w gminie do 20 tys.";"5";"Ornoch-Tabędzka";"Małgorzata";"K";"57";"wyższe";;;"302102";"Puszczykowo";"Puszczykowo";;"2";"1182";"26,10"
"1";"Puszczykowo";"gmina do 20 tyś.";"302102";"Mayor";"KOMITET WYBORCZY WYBORCÓW  RZĄDŹMY RAZEM MAREK NOWAKOWSKI";"DPZ-7503-I-100/10";"wyborczy w gminie do 20 tys.";"4";"Nowakowski";"Marek";"M";"53";"wyższe";;;"302102";"Puszczykowo";"Puszczykowo";;"N";"424";"9,36"
"1";"Grzegorzew";"gmina do 20 tyś.";"300905";"Reeve";"KOMITET WYBORCZY WYBORCÓW PWK PRZYJAZNY SAMORZĄD";"DKN-7503-188/10";"wyborczy";"2";"Sochacki";"Józef Jan";"M";"46";"Wyższe";;;"300905";"Grzegorzew";"Kiełczewek";;"N";"295";"11,16"
"1";"Komorniki";"gmina do 20 tyś.";"302107";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NASZA GMINA""";"DPZ-7503-I-76/10";"wyborczy w gminie do 20 tys.";"1";"Broda";"Jan Józef";"M";"52";"wyższe";;;"302107";"Komorniki";"Plewiska";;"T";"4374";"70,06"
"1";"Chodzież";"gmina do 20 tyś.";"300101";"Mayor";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"2";"LUTKA";"JAN STANISŁAW";"M";"51";"WYŻSZE";"członek Sojuszu Lewicy Demokratycznej";;"300101";"Chodzież";"CHODZIEŻ";;"N";"1872";"27,91"
"1";"Grzegorzew";"gmina do 20 tyś.";"300905";"Reeve";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI";"DKN-7503-294/10";"wyborczy w gminie do 20 tys.";"3";"Wojciechowski";"Wojciech Wiesław";"M";"56";"Wyższe";;;"306201";"Konin";"Konin";;"N";"296";"11,20"
"1";"Gołańcz";"gmina do 20 tyś.";"302803";"Mayor";"KOMITET WYBORCZY WYBORCÓW WSPÓLNE DOBRO GMINY";"DPI-7503-II-22/10";"wyborczy w gminie do 20 tys.";"2";"Rożek";"Tomasz Przemysław";"M";"49";"wyższe";;;"302803";"Gołańcz";"Morakowo";;"N";"760";"19,86"
"1";"Grodzisk Wielkopolski";"gmina do 20 tyś.";"300502";"Mayor";"KOMITET WYBORCZY WYBORCÓW GOSPODARNY GRODZISK";"DLS-7503-77/10";"wyborczy w gminie do 20 tys.";"1";"Broniarczyk";"Renata";"K";"47";"średnie";"członek Prawa i Sprawiedliwości";;"300502";"Grodzisk Wielkopolski";"Grodzisk Wielkopolski";;"N";"788";"12,24"
"1";"Kotlin";"gmina do 20 tyś.";"300603";"Reeve";"KOMITET WYBORCZY WYBORCÓW SŁAWOMIRA WĄSIEWSKIEGO";"DKL-7503-42/10";"wyborczy w gminie do 20 tys.";"6";"Wąsiewski";"Sławomir";"M";"52";"wyższe";;;"300603";"Kotlin";"Kotlin";;"2";"805";"25,56"
"1";"Ceków-Kolonia";"gmina do 20 tyś.";"300703";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Kasprzak";"Hieronim Kajetan";"M";"53";"Wyższe";"członek Polskiego Stronnictwa Ludowego";;"300703";"Ceków-Kolonia";"Ceków-Kolonia";;"2";"957";"47,64"
