"Ballot";"Commune";"Level";"TERYT";"Office";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Sex";"Age";"Education";"Party";"Endorsement";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Statement";"Elected";"Votes quantity";"% of votes"
"1";"Kowal";"gmina do 20 tyś.";"041809";"Reeve";"KOMITET WYBORCZY WYBORCÓW GMINY KOWAL";"DWL-7503-20/10";"wyborczy w gminie do 20 tys.";"3";"Osiński";"Marek Kazimierz";"M";"56";"Wyższe techniczne";;;"041802";"Baruchowo";"Baruchowo";;"N";"278";"14,73"
"1";"Jabłonowo Pomorskie";"gmina do 20 tyś.";"040207";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA MIASTA I GMINY""";"DTR-7503-163/10";"wyborczy w gminie do 20 tys.";"2";"Fuks";"Tadeusz Zdzisław";"M";"61";"średnie";;;"040207";"Jabłonowo Pomorskie";"Konojady";;"T";"1584";"51,28"
"1";"Osiek";"gmina do 20 tyś.";"040208";"Reeve";"KOMITET WYBORCZY WYBORCÓW RUCH SAMORZĄDOWY OSIEK";"DTR-7503-44/10";"wyborczy w gminie do 20 tys.";"5";"Wolfram";"Kazimierz";"M";"59";"wyższe";;;"040208";"Osiek";"Osiek";;"2";"707";"38,32"
"1";"Zbiczno";"gmina do 20 tyś.";"040210";"Reeve";"KOMITET WYBORCZY WYBORCÓW SŁAWOMIRA KRZYŻANOWSKIEGO";"DTR-7503-2/10";"wyborczy w gminie do 20 tys.";"1";"Krzyżanowski";"Sławomir Stanisław";"M";"48";"średnie";;;"040210";"Zbiczno";"Żmijewko";;"2";"668";"28,63"
"1";"Kamień Krajeński";"gmina do 20 tyś.";"041301";"Mayor";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SPOŁECZNE DLA KRAJNY";"DBD-7503-123/10";"wyborczy";"2";"Głomski";"Wojciech";"M";"50";"Wyższe";;;"041301";"Kamień Krajeński";"Mała Cerkwica";;"T";"2135";"76,80"
"1";"Chełmno";"gmina do 20 tyś.";"040402";"Reeve";"KOMITET WYBORCZY WYBORCÓW SAMORZĄDOWA GMINA CHEŁMNO";"DTR-7503-12/10";"wyborczy w gminie do 20 tys.";"1";"Wypij";"Krzysztof Józef";"M";"46";"wyższe";;;"040402";"Chełmno";"Nowe Dobra";;"T";"1160";"86,70"
"1";"Chrostkowo";"gmina do 20 tyś.";"040803";"Reeve";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"2";"Korpal";"Anna";"K";"25";"Wyższe";;;"040801";"Lipno";"Lipno";;"N";"168";"11,93"
"1";"Chrostkowo";"gmina do 20 tyś.";"040803";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA CHROSTKOWO";"DWŁ-7503-81/10";"wyborczy w gminie do 20 tys.";"4";"Słowik";"Sławomir";"M";"36";"Wyższe";"członek Prawa i Sprawiedliwości";;"041504";"Lubicz";"Lubicz";;"N";"241";"17,12"
"1";"Inowrocław";"gmina do 20 tyś.";"040704";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""PRZYMIERZE SUKCESEM NASZEJ GMINY""";"DBD-7503-12/10";"wyborczy w gminie do 20 tys.";"3";"Skarbiński";"Lech Piotr";"M";"60";"wyższe";;;"040701";"Inowrocław";"Inowrocław";;"2";"1701";"46,17"
"1";"Nowe";"gmina do 20 tyś.";"041406";"Mayor";"KOMITET WYBORCZY WYBORCÓW SPOŁECZNE FORUM ZIEMI KOCIEWSKIEJ";"DBD-7503-178/10";"wyborczy";"3";"Kaczmarek-Sławińska";"Katarzyna Anna";"K";"37";"wyższe";"członek Prawa i Sprawiedliwości";;"041406";"Nowe";"Bochlin";;"N";"444";"11,41"
"1";"Toruń";"miasto na prawach powiatu";"046301";"President";"KOALICYJNY KOMITET WYBORCZY LEWICA";"ZPOW-7501-1/10";"koalicja";"1";"Milczarek";"Jarosław Tomasz";"M";"32";"wyższe";"członek ""Socjaldemokracji Polskiej""";;"046301";"Toruń";"Toruń";;"N";"2273";"3,60"
"1";"Barcin";"gmina do 20 tyś.";"041901";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""CZŁOWIEK DLA CZŁOWIEKA""";"DBD-7503-177/10";"wyborczy w gminie do 20 tys.";"1";"Ciesielska";"Stanisława";"K";"53";"Wyższe";;;"041901";"Barcin";"Barcin";;"N";"509";"10,34"
"1";"Kęsowo";"gmina do 20 tyś.";"041603";"Reeve";"KOMITET WYBORCZY WYBORCÓW RAZEM DLA GMINY KĘSOWO";"DBD-7503-37/10";"wyborczy w gminie do 20 tys.";"1";"Januszewski";"Radosław Adam";"M";"32";"wyższe";;;"041603";"Kęsowo";"Kęsowo";;"T";"1302";"84,66"
"1";"Barcin";"gmina do 20 tyś.";"041901";"Mayor";"KOMITET WYBORCZY WYBORCÓW PONAD PODZIAŁAMI WRAZ Z MIESZKAŃCAMI";"DBD-7503-104/10";"wyborczy w gminie do 20 tys.";"2";"Pęziak";"Michał Feliks";"M";"47";"Wyższe";;;"041901";"Barcin";"Piechcin";;"T";"3454";"70,17"
"1";"Górzno";"gmina do 20 tyś.";"040205";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Zgliński";"Franciszek";"M";"61";"średnie";"członek Polskiego Stronnictwa Ludowego";;"040205";"Górzno";"Zaborowo";;"N";"451";"23,28"
"1";"Gruta";"gmina do 20 tyś.";"040602";"Reeve";"KOMITET WYBORCZY WYBORCÓW ALTERNATYWA";"DTR-7503-191/10";"wyborczy w gminie do 20 tys.";"3";"Rutkowski";"Roman Krzysztof";"M";"54";"średnie";;;"040602";"Gruta";"Mełno";;"N";"161";"5,88"
"1";"Cekcyn";"gmina do 20 tyś.";"041601";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""PRZYJAZNA GMINA"" CEKCYN";"DBD-7503-202/10";"wyborczy w gminie do 20 tys.";"3";"Ziółkowski";"Michał Maciej";"M";"32";"wyższe";;;"041601";"Cekcyn";"Cekcyn";;"N";"626";"21,58"
"1";"Gruta";"gmina do 20 tyś.";"040602";"Reeve";"KOMITET WYBORCZY STOWARZYSZENIE MIĘDZYGMINNE POROZUMIENIE SAMORZĄDOWE- MPS";"DTR-7502-4/10";"organizacja";"1";"Kowalkowska";"Halina";"K";"58";"wyższe";;;"040602";"Gruta";"Okonin";;"2";"652";"23,81"
"1";"Włocławek";"miasto na prawach powiatu";"046401";"President";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"4";"Lebiedziński";"Jacek Waldemar";"M";"44";"średnie";;;"046401";"Włocławek";"Włocławek";;"N";"796";"2,10"
"1";"Barcin";"gmina do 20 tyś.";"041901";"Mayor";"KOMITET WYBORCZY WYBORCÓW ""WOLNI I NIEZALEŻNI""";"DBD-7503-187/10";"wyborczy w gminie do 20 tys.";"3";"Wojciechowska";"Elżbieta Helena";"K";"53";"Wyższe";;;"041901";"Barcin";"Barcin";;"N";"959";"19,48"
"1";"Fabianki";"gmina do 20 tyś.";"041807";"Reeve";"KOMITET WYBORCZY WYBORCÓW SPRÓBUJMY INACZEJ";"DWŁ-7503-123/10";"wyborczy w gminie do 20 tys.";"5";"Słomski";"Zbigniew";"M";"44";"średnie";"członek Polskiego Stronnictwa Ludowego";;"041807";"Fabianki";"Lisek";;"2";"803";"22,42"
"1";"Kowal";"gmina do 20 tyś.";"041801";"Mayor";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA SAMORZĄDOWA POWIATU WŁOCŁAWSKIEGO";"DWL-7503-41/10";"wyborczy";"2";"Zieliński";"Maciej Henryk";"M";"53";"Wyższe";;;"041801";"Kowal";"Kowal";;"N";"897";"47,92"
"1";"Izbica Kujawska";"gmina do 20 tyś.";"041808";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"4";"Śledziński";"Marek Ignacy";"M";"55";"średnie";"członek Polskiego Stronnictwa Ludowego";;"041808";"Izbica Kujawska";"Izbica Kujawska";;"T";"1901";"53,29"
"1";"Radziejów";"gmina do 20 tyś.";"041106";"Reeve";"KOMITET WYBORCZY STOWARZYSZENIE ""FORUM SAMORZĄDOWE""";"DWL-7502-2/10";"organizacja";"1";"Gorzycki";"Włodzimierz Jacek";"M";"47";"wyższe";;;"041106";"Radziejów";"Przemystka";;"2";"521";"27,51"
"1";"Lubraniec";"gmina do 20 tyś.";"041812";"Mayor";"KOMITET WYBORCZY WYBORCÓW WSPÓLNOTA SAMORZĄDOWA POWIATU WŁOCŁAWSKIEGO";"DWL-7503-41/10";"wyborczy";"2";"Wrzesiński";"Krzysztof Piotr";"M";"52";"wyższe";;;"041812";"Lubraniec";"Milżyn";;"T";"2506";"57,46"
"1";"Toruń";"miasto na prawach powiatu";"046301";"President";"KOMITET WYBORCZY WYBORCÓW MICHAŁA ZALESKIEGO CZAS GOSPODARZY";"DTR-7503-4/10";"wyborczy";"4";"Zaleski";"Michał Franciszek";"M";"58";"wyższe";;;"046301";"Toruń";"Toruń";;"T";"41452";"65,59"
"1";"Lubanie";"gmina do 20 tyś.";"041810";"Reeve";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE SAMORZĄDOWE ""PONAD PODZIAŁAMI""";"DWL-7503-1/10";"wyborczy";"3";"Piernikowski";"Sławomir Ryszard";"M";"52";"wyższe";;;"041810";"Lubanie";"Lubanie";;"T";"1426";"59,02"
"1";"Bobrowniki";"gmina do 20 tyś.";"040802";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""GMINNE FORUM WYBORCZE""";"DWL-7503-59/10";"wyborczy w gminie do 20 tys.";"2";"Grzegorzewski";"Tadeusz Tomasz";"M";"55";"wyższe";;;"040802";"Bobrowniki";"Bobrowniki";;"T";"770";"52,88"
"1";"Nieszawa";"gmina do 20 tyś.";"040103";"Mayor";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Kowalski";"Piotr Jarosław";"M";"46";"średnie";"członek Prawa i Sprawiedliwości";;"040103";"Nieszawa";"Nieszawa";;"N";"215";"18,17"
"1";"Bobrowniki";"gmina do 20 tyś.";"040802";"Reeve";"KOMITET WYBORCZY WYBORCÓW NIEZALEŻNYCH ""WISŁA""";"DWŁ-7503-153/10";"wyborczy w gminie do 20 tys.";"1";"Charzewska";"Anna";"K";"52";"wyższe";;;"040802";"Bobrowniki";"Bobrowniki";;"N";"454";"31,18"
"1";"Dębowa Łąka";"gmina do 20 tyś.";"041702";"Reeve";"KOMITET WYBORCZY WYBORCÓW NASZA GMINA DĘBOWA ŁĄKA";"DTR-7503-82/10";"wyborczy w gminie do 20 tys.";"1";"Szarowski";"Stanisław";"M";"59";"wyższe";;;"041702";"Dębowa Łąka";"Małe Pułkowo";;"T";"873";"66,39"
"1";"Łasin";"gmina do 20 tyś.";"040603";"Mayor";"KOMITET WYBORCZY WYBORCÓW OBYWATELSKIE FORUM SAMORZĄDOWE POWIATU GRUDZIĄDZKIEGO";"DTR-7503-99/10";"wyborczy";"1";"Długosz";"Andrzej Zbigniew";"M";"47";"wyższe";;;"040603";"Łasin";"Szonowo";;"N";"1038";"29,80"
"1";"Radziejów";"gmina do 20 tyś.";"041106";"Reeve";"KOMITET WYBORCZY WYBORCÓW ""NASZA PRZYSZŁOŚĆ""";"DWL-7503-10/10";"wyborczy";"5";"Stelmaszczyk";"Jerzy";"M";"55";"wyższe";;;"041106";"Radziejów";"Czołowo";;"N";"329";"17,37"
"1";"Lubraniec";"gmina do 20 tyś.";"041812";"Mayor";"KOMITET WYBORCZY WYBORCÓW GOSPODARNOŚĆ I ROZWÓJ";"DWŁ-7503-130/10";"wyborczy w gminie do 20 tys.";"1";"Aleksiński";"Adam Tomasz";"M";"51";"wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"041812";"Lubraniec";"Lubraniec";;"N";"1855";"42,54"
"1";"Kikół";"gmina do 20 tyś.";"040805";"Reeve";"KOMITET WYBORCZY WYBORCÓW JAROSŁAWA ROSŁONOWSKIEGO";"DWŁ-7503-102/10";"wyborczy w gminie do 20 tys.";"3";"Rosłonowski";"Jarosław";"M";"36";"wyższe";"członek Prawa i Sprawiedliwości";;"040805";"Kikół";"Kikół";;"N";"773";"26,28"
"1";"Kikół";"gmina do 20 tyś.";"040805";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Predenkiewicz";"Józef Ryszard";"M";"57";"średnie";"członek Polskiego Stronnictwa Ludowego";;"040805";"Kikół";"Kikół";;"T";"1532";"52,09"
"1";"Sępólno Krajeńskie";"gmina do 20 tyś.";"041302";"Mayor";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Lewandowski";"Marek";"M";"51";"wyższe ekonomiczne";"członek Polskiego Stronnictwa Ludowego";;"041302";"Sępólno Krajeńskie";"Sępólno Krajeńskie";;"N";"621";"12,60"
"1";"Wielgie";"gmina do 20 tyś.";"040809";"Reeve";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Daroszewska";"Jadwiga";"K";"52";"wyższe";"członek Polskiego Stronnictwa Ludowego";;"040809";"Wielgie";"Wielgie";;"N";"570";"22,77"
"1";"Białe Błota";"gmina do 20 tyś.";"040301";"Reeve";"KOMITET WYBORCZY WYBORCÓW WIO RAZEM DLA GMINY";"DBD-7503-57/10";"wyborczy w gminie do 20 tys.";"2";"Sykut";"Henryk";"M";"53";"Wyższe";"członek Platformy Obywatelskiej Rzeczypospolitej Polskiej";;"040301";"Białe Błota";"Ciele";;"N";"2470";"47,05"
